#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(K+->pi+  a) ,  BR_Na62(K+->pi+  a) ,  Allowed/excluded  (1/0) 

0.06,19.519676698200495,3.359818286283788,0.01736362718897719,6.96e-11,0
0.06,15.318260902211621,3.79269019073225,0.022126035881772078,6.96e-11,0
0.06,7.403208626244071,5.455594781168517,0.045781823885611785,6.96e-11,0
0.06,3.577919081402023,7.847599703514611,0.09472891588461352,6.96e-11,0
0.06,1.7291833313551406,11.288378916846883,0.19600720818834463,6.96e-11,0
0.06,1.3569938597214664,12.742749857031322,0.24976708272746848,6.96e-11,0
0.06,0.8357022408084195,16.23776739188721,0.4055659800028841,6.96e-11,0
0.06,0.4038890629354289,23.357214690901213,0.8391720155913602,6.96e-11,0
0.06,0.19519676650569154,33.59818286283781,1.736362776891377,6.96e-11,0
0.06,0.09433723552387806,48.32930238571752,3.5927743483725405,6.96e-11,0
0.06,0.09433723552387806,48.32930238571752,3.5927743483725405,6.96e-11,0
0.06,0.04559252781604099,69.51927961775606,7.433946226922005,6.96e-11,0
0.06,0.022034550632626264,100.0,15.381861239424843,6.96e-11,0
0.06,0.006558256653839828,183.29807108324374,51.68025869858546,6.96e-11,0
0.06,0.0004559252781066097,695.192796177562,743.3946238954769,6.96e-11,0
0.06,3.169559689319039e-05,2636.6508987303664,10693.359138315907,6.96e-11,0
0.06,2.2034550630638073e-06,10000.0,153818.61258450532,6.96e-11,0
0.07,1.877610128156382e+16,1e-07,2.5705842500362062e-17,4.52e-06,1
0.07,1305301035123744.2,3.792690190732254e-07,3.69765662731733e-16,4.52e-06,1
0.07,90743587645518.83,1.438449888287663e-06,5.3188937629993565e-15,4.52e-06,1
0.07,6308428842455.652,5.455594781168514e-06,7.650962149493315e-14,4.52e-06,1
0.07,438557428073.54266,2.06913808111479e-05,1.10055258561854e-12,4.52e-06,1
0.07,30488195957.246075,7.847599703514623e-05,1.5830901267968276e-11,4.52e-06,1
0.07,2119517067.5356863,0.00029763514416313193,2.2772012420682657e-10,4.52e-06,1
0.07,147347175.44211298,0.0011288378916846883,3.275679322492501e-09,4.52e-06,1
0.07,10243454.188996974,0.004281332398719396,4.712000717319251e-08,4.52e-06,1
0.07,712116.8640776966,0.01623776739188724,6.778070444865202e-07,4.52e-06,1
0.07,49505.83399764234,0.06158482110660267,9.749963310770714e-06,4.52e-06,0
0.07,18776.028113073557,0.1,2.5707268680137834e-05,4.52e-06,0
0.07,9074.323166446495,0.14384498882876628,5.319190825223104e-05,4.52e-06,0
0.07,4385.557002478842,0.20691380811147897,0.00011006143150077661,4.52e-06,0
0.07,3441.609566806374,0.23357214690901212,0.00014024853855694987,4.52e-06,0
0.07,2119.509077956328,0.29763514416313175,0.00022773234046226447,4.52e-06,0
0.07,1024.3439422455108,0.42813323987193935,0.00047120971758141393,4.52e-06,0
0.07,495.05827824030007,0.6158482110660264,0.000974998056859843,4.52e-06,0
0.07,239.25821124028144,0.8858667904100825,0.00201740573244832,4.52e-06,0
0.07,239.25821124028096,0.8858667904100832,0.002017405732454843,4.52e-06,0
0.07,115.63182404441139,1.2742749857031335,0.004174291204662719,4.52e-06,0
0.07,55.8840537793195,1.8329807108324356,0.008637185150414048,6.58e-11,0
0.07,27.008373296992538,2.636650898730358,0.017871529078548894,6.58e-11,0
0.07,16.633058366835726,3.359818286283788,0.02901937350651804,6.58e-11,0
0.07,13.052958386918796,3.79269019073225,0.0369786619168703,6.58e-11,0
0.07,6.308403724643281,5.455594781168517,0.0765139583271862,6.58e-11,0
0.07,3.0488075102984555,7.847599703514611,0.1583179460146575,6.58e-11,0
0.07,1.4734674003078017,11.288378916846883,0.32758169260845954,6.58e-11,0
0.07,1.1563182332766573,12.742749857031322,0.41742915719263096,6.58e-11,0
0.07,0.7121165152807671,16.23776739188721,0.6778117571374783,6.58e-11,0
0.07,0.3441609439519077,23.357214690901213,1.4024861218007842,6.58e-11,0
0.07,0.16633058327698394,33.59818286283781,2.9019374475750803,6.58e-11,0
0.07,0.0803864105454517,48.32930238571752,6.004509288603381,6.58e-11,0
0.07,0.0803864105454517,48.32930238571752,6.004509288603381,6.58e-11,0
0.07,0.03885019142738244,69.51927961775606,12.424158837237036,6.58e-11,0
0.07,0.018776026491646232,100.0,25.707300189885952,6.58e-11,0
0.07,0.005588405351428642,183.29807108324374,86.37185731791052,6.58e-11,0
0.07,0.0003885019142296181,695.192796177562,1242.4158857347077,6.58e-11,0
0.07,2.7008373207110696e-05,2636.6508987303664,17871.529922683538,6.58e-11,0
0.07,1.8776026490012591e-06,10000.0,257073.0022168308,6.58e-11,0
0.08,1.6313233202870274e+16,1e-07,4.076711011249488e-17,1.78e-05,1
0.08,1134084220499504.0,3.792690190732254e-07,5.864144498742604e-16,1.78e-05,1
0.08,78840718034496.78,1.438449888287663e-06,8.435277999925616e-15,1.78e-05,1
0.08,5480949921814.64,5.455594781168514e-06,1.2133724712992046e-13,1.78e-05,1
0.08,381031689709.96985,2.06913808111479e-05,1.7453755286126104e-12,1.78e-05,1
0.08,26489048154.574818,7.847599703514623e-05,2.5106358414909264e-11,1.78e-05,1
0.08,1841499253.3091338,0.00029763514416313193,3.611432450906813e-10,1.78e-05,1
0.08,128019598.35075839,0.0011288378916846883,5.194927170015669e-09,1.78e-05,1
0.08,8899817.532368762,0.004281332398719396,7.472801254827695e-08,1.78e-05,1
0.08,618708.3278852943,0.01623776739188724,1.07493984751589e-06,1.78e-05,1
0.08,43012.142770954844,0.06158482110660267,1.546254816885992e-05,1.78e-05,1
0.08,16313.17237673403,0.1,4.07693719029014e-05,1.78e-05,0
0.08,7884.042209960952,0.14384498882876628,8.43574911338496e-05,1.78e-05,0
0.08,3810.302533216423,0.20691380811147897,0.00017454734257660586,1.78e-05,0
0.08,2990.1728893205486,0.23357214690901212,0.00022242132754011573,1.78e-05,0
0.08,1841.4926105606655,0.29763514416313175,0.00036116261895211346,1.78e-05,0
0.08,889.9805245679705,0.42813323987193935,0.0007472954229159592,1.78e-05,0
0.08,430.12137633141384,0.6158482110660264,0.0015462575538192887,1.78e-05,0
0.08,207.87465973062663,0.8858667904100825,0.003199420584450428,1.78e-05,0
0.08,207.87465973062626,0.8858667904100832,0.0031994205844607733,1.78e-05,0
0.08,100.46437259441045,1.2742749857031335,0.006620043252023622,1.78e-05,0
0.08,48.553730323508134,1.8329807108324356,0.013697783999259144,5.77e-11,0
0.08,23.465679114794277,2.636650898730358,0.028342607086836183,5.77e-11,0
