#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(B+->K+  a)*BR_theo(a->  mu  mu) ,        BR_BaBar(B+->K+  a)*BR_BaBar(a->  mu  mu) ,  Allowed/excluded  (1/0) 

1.0538461538461539,2902586.1073667957,2.571913809059347e-06,1.9324145175141626e-13,1000000.0,1
1.0538461538461539,1809909.7113693296,3.257020655659783e-06,3.099049408181737e-13,1000000.0,1
1.0538461538461539,1128570.542446427,4.124626382901348e-06,4.970003689745059e-13,1000000.0,1
1.0538461538461539,703721.0034293531,5.223345074266844e-06,7.970488242978058e-13,2.4094059848044794e-08,1
1.0538461538461539,438805.7614222273,6.6147406412301455e-06,1.2782421825342137e-12,1.5134907906709383e-08,1
1.0538461538461539,273617.6677092014,8.376776400682924e-06,2.049941057955813e-12,1.0250949073907078e-08,1
1.0538461538461539,170614.51050231437,1.0608183551394482e-05,3.2875291809989086e-12,6.795592840602262e-09,1
1.0538461538461539,106386.81607141269,1.3433993325988988e-05,5.272272888502588e-12,4.909823931587161e-09,1
1.0538461538461539,66337.58987402765,1.7012542798525893e-05,8.455244683276659e-12,3.6996846100985667e-09,1
1.0538461538461539,41364.86522980373,2.1544346900318823e-05,1.3559839013263148e-11,3.0189021515092016e-09,1
1.0538461538461539,25793.104109312135,2.7283333764867696e-05,2.1746179656699677e-11,2.8705171591117762e-09,1
1.0538461538461539,16083.320575314627,3.455107294592218e-05,3.487478513667455e-11,3.2749441096304668e-09,1
1.0538461538461539,10028.777305680698,4.37547937507418e-05,5.5929419159432144e-11,4.600075683846237e-09,1
1.0538461538461539,6253.4615686607585,5.541020330009492e-05,8.969523603135148e-11,9.14411895924555e-09,1
1.0538461538461539,3899.3595502955386,7.017038286703822e-05,1.4384636254690986e-10,4.0192551601201315e-08,1
1.0538461538461539,2431.456037747322,8.886238162743407e-05,2.3069013127774418e-10,2.0307464938598723e-07,1
1.0538461538461539,1516.141842928838,0.00011253355826007646,3.6996445203902694e-10,2.3356426921772793e-06,1
1.0538461538461539,945.3946876183117,0.00014251026703029977,5.933241943538981e-10,5.1511706203520435e-05,1
1.0538461538461539,589.50217464599,0.00018047217668271703,9.515362990714503e-10,756410.2564133469,1
1.0538461538461539,367.58219927399534,0.00022854638641349906,1.5260186807212177e-09,1000000.0,1
1.0538461538461539,229.2009475547518,0.0002894266124716752,2.447344207953523e-09,1000000.0,1
1.0538461538461539,142.9107544949313,0.0003665241237079626,3.924911523624002e-09,1000000.0,1
1.0538461538461539,89.10278152089874,0.00046415888336127773,6.294517686609367e-09,1000000.0,1
1.0538461538461539,55.55016361492149,0.0005878016072274912,1.0094629768777446e-08,1000000.0,1
1.0538461538461539,34.62883170755016,0.0007443803013251688,1.618866952679697e-08,1000000.0,1
1.0538461538461539,21.584551261852383,0.0009426684551178855,2.5961082297031164e-08,1000000.0,1
1.0538461538461539,13.452437035287092,0.0011937766417144358,4.163173685315341e-08,1000000.0,1
1.0538461538461539,8.383360845617567,0.0015117750706156615,6.676010659810455e-08,1000000.0,1
1.0538461538461539,5.224037398166062,0.0019144819761699576,1.0705382213110699e-07,1000000.0,1
1.0538461538461539,3.255215389744278,0.0024244620170823282,1.7166536047174894e-07,1000000.0,1
1.0538461538461539,2.028397037236262,0.00307029062975785,2.7527156781278166e-07,1000000.0,1
1.0538461538461539,1.2639746480893093,0.003888155180308085,4.414086142950272e-07,1000000.0,1
1.0538461538461539,0.7876713453502974,0.0049238826317067365,7.078202855859901e-07,1000000.0,1
1.0538461538461539,0.4908837318846592,0.006235507341273912,1.1350350706919474e-06,1000000.0,1
1.0538461538461539,0.3059437822558616,0.007896522868499725,1.8201212975423605e-06,1000000.0,1
1.0538461538461539,0.190692702742728,0.01,2.918746365434334e-06,1000000.0,1
1.1076923076923075,18255625.82164958,1e-06,2.9321631546353765e-14,1000000.0,1
1.1076923076923075,11383308.895119037,1.2663801734674021e-06,4.702365016522338e-14,1000000.0,1
1.1076923076923075,7098070.630413225,1.6037187437513308e-06,7.541270931591846e-14,1000000.0,1
1.1076923076923075,4426007.164530304,2.030917620904735e-06,1.2094077582288088e-13,1000000.0,1
1.1076923076923075,2759840.028724989,2.571913809059347e-06,1.9395499003600002e-13,1000000.0,1
1.1076923076923075,1720900.2879901573,3.257020655659783e-06,3.1104925544123415e-13,1000000.0,1
1.1076923076923075,1073068.6499091212,4.124626382901348e-06,4.988355275320755e-13,1000000.0,1
1.1076923076923075,669112.7563515767,5.223345074266844e-06,7.999919018279737e-13,2.0530210356957968e-08,1
1.1076923076923075,417225.76231492974,6.6147406412301455e-06,1.282962049478756e-12,1.301669789534923e-08,1
1.1076923076923075,260161.442195629,8.376776400682924e-06,2.057510392811851e-12,8.854568635400897e-09,1
1.1076923076923075,162223.86998668688,1.0608183551394482e-05,3.2996682543899097e-12,6.014265166905057e-09,1
1.1076923076923075,101154.82481292532,1.3433993325988988e-05,5.29174052056251e-12,4.389327648808135e-09,1
1.1076923076923075,63075.17669592807,1.7012542798525893e-05,8.4864652200808e-12,3.387608612051687e-09,1
1.1076923076923075,39330.583932875,2.1544346900318823e-05,1.360990779779948e-11,2.8337227134690564e-09,1
1.1076923076923075,24524.625379917376,2.7283333764867696e-05,2.1826475465886013e-11,2.8076109558069922e-09,1
1.1076923076923075,15292.358641743438,3.455107294592218e-05,3.500355594508353e-11,3.355421453337293e-09,1
1.1076923076923075,9535.571378547922,4.37547937507418e-05,5.613592867768449e-11,4.913441669093662e-09,1
1.1076923076923075,5945.921696043762,5.541020330009492e-05,9.0026412953344e-11,1.0546470273669688e-08,1
1.1076923076923075,3707.591986674918,7.017038286703822e-05,1.4437746289857138e-10,5.2978515250998125e-08,1
1.1076923076923075,2311.878519507891,8.886238162743407e-05,2.3154183629632216e-10,2.563449820001767e-07,1
1.1076923076923075,1441.5786558153202,0.00011253355826007646,3.7133028905155657e-10,4.521062790158026e-06,1
1.1076923076923075,898.9004355019085,0.00014251026703029977,5.95514527306092e-10,846153.8461540771,1
1.1076923076923075,560.5105794005977,0.00018047217668271703,9.550489509011475e-10,846153.8461567337,1
1.1076923076923075,349.5046720419283,0.00022854638641349906,1.5316524597724035e-09,1000000.0,1
1.1076923076923075,217.9291644064351,0.0002894266124716752,2.456381789367484e-09,1000000.0,1
1.1076923076923075,135.8829275833314,0.0003665241237079626,3.939414899558261e-09,1000000.0,1
1.1076923076923075,84.72143182922541,0.00046415888336127773,6.3178069662968175e-09,1000000.0,1
1.1076923076923075,52.819085256452745,0.0005878016072274912,1.0132061038331919e-08,1000000.0,1
1.1076923076923075,32.92674289465743,0.0007443803013251688,1.6248899746289204e-08,1000000.0,1
1.1076923076923075,20.523976652719856,0.0009426684551178855,2.6058124244254726e-08,1000000.0,1
1.1076923076923075,12.791726532691689,0.0011937766417144358,4.1788289703416075e-08,1000000.0,1
1.1076923076923075,7.971828229296939,0.0015117750706156615,6.70129385729388e-08,1000000.0,1
1.1076923076923075,4.967741146523846,0.0019144819761699576,1.0746244731277241e-07,1000000.0,1
1.1076923076923075,3.0956082700821668,0.0024244620170823282,1.723259996751414e-07,1000000.0,1
1.1076923076923075,1.9290027362139446,0.00307029062975785,2.763395850167737e-07,1000000.0,1
1.1076923076923075,1.202074273308808,0.003888155180308085,4.431345499720264e-07,1000000.0,1
1.1076923076923075,0.7491177466496366,0.0049238826317067365,7.106077055726638e-07,1000000.0,1
1.1076923076923075,0.46686848245534074,0.006235507341273912,1.1395334180284272e-06,1000000.0,1
1.1076923076923075,0.2909826454624646,0.007896522868499725,1.8273749040952553e-06,1000000.0,1
1.1076923076923075,0.18137095021607505,0.01,2.930433561331241e-06,1000000.0,1
1.1615384615384614,17345472.408699185,1e-06,2.933474599282126e-14,1000000.0,1
1.1615384615384614,10815782.065216137,1.2663801734674021e-06,4.704468204674379e-14,1000000.0,1
1.1615384615384614,6744188.857902193,1.6037187437513308e-06,7.544643853315015e-14,1000000.0,1
1.1615384615384614,4205343.9244,2.030917620904735e-06,1.2099486798695015e-13,1000000.0,1
1.1615384615384614,2622245.3022617837,2.571913809059347e-06,1.9404173861792798e-13,1000000.0,1
1.1615384615384614,1635102.9942091564,3.257020655659783e-06,3.1118837567700016e-13,1000000.0,1
1.1615384615384614,1019569.6833058894,4.124626382901348e-06,4.990586370282173e-13,1000000.0,1
1.1615384615384614,635753.4353748454,5.223345074266844e-06,8.003497061101356e-13,1.7241039523088457e-08,1
1.1615384615384614,396424.5321585192,6.6147406412301455e-06,1.2835358653797698e-12,1.1150874502866993e-08,1
1.1615384615384614,247190.81879583525,8.376776400682924e-06,2.0584306282087504e-12,7.583633541347749e-09,1
1.1615384615384614,154136.02718705355,1.0608183551394482e-05,3.3011440431447295e-12,5.282350935258771e-09,1
1.1615384615384614,96111.64345228742,1.3433993325988988e-05,5.29410724520352e-12,3.910563281885097e-09,1
1.1615384615384614,59930.49622571302,1.7012542798525893e-05,8.490260716236802e-12,3.102893717954854e-09,1
1.1615384615384614,37369.71510678265,2.1544346900318823e-05,1.3615994543444148e-11,2.7047670144100126e-09,1
1.1615384615384614,23301.923200867197,2.7283333764867696e-05,2.1836236486817912e-11,2.755464411566632e-09,1
1.1615384615384614,14529.940854389026,3.455107294592218e-05,3.501920886943242e-11,3.4513405068642338e-09,1
1.1615384615384614,9060.164311775881,4.37547937507418e-05,5.616102911061343e-11,5.447072783655478e-09,1
1.1615384615384614,5649.480442635634,5.541020330009492e-05,9.006666114874518e-11,1.275300201228963e-08,1
1.1615384615384614,3522.74508826242,7.017038286703822e-05,1.4444199629875283e-10,6.709835253737614e-08,1
1.1615384615384614,2196.6164821978673,8.886238162743407e-05,2.3164530080852828e-10,3.144891170418959e-07,1
1.1615384615384614,1369.7064620663243,0.00011253355826007646,3.714961608009508e-10,7.848873382475994e-06,1
1.1615384615384614,854.0841980496165,0.00014251026703029977,5.95780451694013e-10,935897.4358975568,1
1.1615384615384614,532.5653222007251,0.00018047217668271703,9.554753666253866e-10,935897.4358991795,1
1.1615384615384614,332.07956459654656,0.00022854638641349906,1.5323366572890788e-09,1000000.0,1
1.1615384615384614,207.06413776460207,0.0002894266124716752,2.4574811579653275e-09,1000000.0,1
1.1615384615384614,129.10864353871347,0.0003665241237079626,3.941186072206842e-09,1000000.0,1
1.1615384615384614,80.49806810160803,0.00046415888336127773,6.320672905636624e-09,1000000.0,1
1.1615384615384614,50.18640047678727,0.0005878016072274912,1.013672728797273e-08,1000000.0,1
1.1615384615384614,31.2858936274251,0.0007443803013251688,1.6256555982781387e-08,1000000.0,1
1.1615384615384614,19.50148876145343,0.0009426684551178855,2.6070790427130632e-08,1000000.0,1
1.1615384615384614,12.154685566156772,0.0011937766417144358,4.180940161474461e-08,1000000.0,1
1.1615384615384614,7.574995778305951,0.0015117750706156615,6.704832275235627e-08,1000000.0,1
1.1615384615384614,4.720570222644157,0.0019144819761699576,1.0752192327421401e-07,1000000.0,1
1.1615384615384614,2.9416644011421815,0.0024244620170823282,1.7242598909488428e-07,1000000.0,1
1.1615384615384614,1.8331230130565015,0.00307029062975785,2.7650733704234027e-07,1000000.0,1
1.1615384615384614,1.1423554060661891,0.003888155180308085,4.434149622147181e-07,1000000.0,1
1.1615384615384614,0.7119186546513346,0.0049238826317067365,7.11074316460153e-07,1000000.0,1
1.1615384615384614,0.44369460385501586,0.006235507341273912,1.1403061035655975e-06,1000000.0,1
1.1615384615384614,0.2765443800578639,0.007896522868499725,1.8286483481805756e-06,1000000.0,1
1.1615384615384614,0.17237428913537964,0.01,2.932523032729436e-06,1000000.0,1
1.2153846153846153,16475865.339600435,1e-06,2.9272961205547284e-14,1000000.0,1
1.2153846153846153,10273537.93792654,1.2663801734674021e-06,4.6945596623370644e-14,1000000.0,1
1.2153846153846153,6406072.13330471,1.6037187437513308e-06,7.528753337746118e-14,1000000.0,1
1.2153846153846153,3994510.991607868,2.030917620904735e-06,1.2074002879746769e-13,1000000.0,1
1.2153846153846153,2490780.2712939014,2.571913809059347e-06,1.936330482001797e-13,1000000.0,1
1.2153846153846153,1553127.876691868,3.257020655659783e-06,3.1053295110913947e-13,1000000.0,1
1.2153846153846153,968454.0376551187,4.124626382901348e-06,4.980075201468078e-13,1000000.0,1
1.2153846153846153,603880.2360644703,5.223345074266844e-06,7.986640097098413e-13,1.4730832932076884e-08,1
1.2153846153846153,376549.97439433803,6.6147406412301455e-06,1.2808324810435689e-12,9.696325463011434e-09,1
1.2153846153846153,234798.02278187292,8.376776400682924e-06,2.0540951564396834e-12,6.633606284848317e-09,1
1.2153846153846153,146408.48921234827,1.0608183551394482e-05,3.2941911565237647e-12,4.708492814207515e-09,1
1.2153846153846153,91293.13056261835,1.3433993325988988e-05,5.282956746984548e-12,3.5435471799488224e-09,1
1.2153846153846153,56925.9080764843,1.7012542798525893e-05,8.472378393346722e-12,2.8886660324008094e-09,1
1.2153846153846153,35496.20107871351,2.1544346900318823e-05,1.358731617596341e-11,2.624689743669503e-09,1
1.2153846153846153,22133.691295230354,2.7283333764867696e-05,2.1790244073049808e-11,2.733279369517232e-09,1
1.2153846153846153,13801.488166308773,3.455107294592218e-05,3.494544903612373e-11,3.5958671574956996e-09,1
1.2153846153846153,8605.936321550551,4.37547937507418e-05,5.604273679674795e-11,6.314293653917384e-09,1
1.2153846153846153,5366.24552336226,5.541020330009492e-05,8.987694809546852e-11,1.6365277809311424e-08,1
1.2153846153846153,3346.133103176378,7.017038286703822e-05,1.4413773736521431e-10,1.1586875912860413e-07,1
1.2153846153846153,2086.489410124922,8.886238162743407e-05,2.311573277118312e-10,12820.5128208763,1
1.2153846153846153,1301.0362394833435,0.00011253355826007646,3.7071353510305133e-10,12820.512834352367,1
1.2153846153846153,811.264588315302,0.00014251026703029977,5.945252523216666e-10,1000000.0,1
1.2153846153846153,505.8650724160677,0.00018047217668271703,9.53462307574386e-10,1000000.0,1
1.2153846153846153,315.4307613023085,0.00022854638641349906,1.529108520074268e-09,1000000.0,1
1.2153846153846153,196.68312562137731,0.0002894266124716752,2.4523058470099655e-09,1000000.0,1
1.2153846153846153,122.63609146577538,0.0003665241237079626,3.932893132556781e-09,1000000.0,1
1.2153846153846153,76.46275693050247,0.00046415888336127773,6.3073950823009645e-09,1000000.0,1
1.2153846153846153,47.67087688350539,0.0005878016072274912,1.0115493591843313e-08,1000000.0,1
1.2153846153846153,29.71800524453917,0.0007443803013251688,1.6222652239110788e-08,1000000.0,1
1.2153846153846153,18.524412821877686,0.0009426684551178855,2.601675373189786e-08,1000000.0,1
1.2153846153846153,11.545894913542968,0.0011937766417144358,4.172343421780202e-08,1000000.0,1
1.2153846153846153,7.1957295832042885,0.0015117750706156615,6.691177964413255e-08,1000000.0,1
1.2153846153846153,4.484318546360186,0.0019144819761699576,1.0730531669340268e-07,1000000.0,1
1.2153846153846153,2.794506817972671,0.0024244620170823282,1.7208261545081073e-07,1000000.0,1
1.2153846153846153,1.7414609024507157,0.00307029062975785,2.7596309191545355e-07,1000000.0,1
1.2153846153846153,1.0852580769074898,0.003888155180308085,4.425520454747095e-07,1000000.0,1
1.2153846153846153,0.676349403906143,0.0049238826317067365,7.097051463395474e-07,1000000.0,1
1.2153846153846153,0.42153431475133385,0.006235507341273912,1.1381315414574595e-06,1000000.0,1
1.2153846153846153,0.26273666457442,0.007896522868499725,1.8251907810226215e-06,1000000.0,1
1.2153846153846153,0.16377001853338,0.01,2.927019159187306e-06,1000000.0,1
1.2692307692307694,15649937.417424032,1e-06,2.9152010021062995e-14,1000000.0,1
1.2692307692307694,9758529.974882428,1.2663801734674021e-06,4.6751624939926545e-14,1000000.0,1
1.2692307692307694,6084938.539033198,1.6037187437513308e-06,7.497645734832028e-14,1000000.0,1
1.2692307692307694,3794267.902314026,2.030917620904735e-06,1.2024115032687219e-13,1000000.0,1
1.2692307692307694,2365918.545129232,2.571913809059347e-06,1.9283298741539643e-13,1000000.0,1
1.2692307692307694,1475270.254847614,3.257020655659783e-06,3.0924987855381434e-13,1000000.0,1
1.2692307692307694,919905.8595690565,4.124626382901348e-06,4.959498324385575e-13,57692.30769232897,1
1.2692307692307694,573607.9831535403,5.223345074266844e-06,7.953640568464194e-13,1.364442621661981e-08,1
1.2692307692307694,357673.6880469372,6.6147406412301455e-06,1.275540283459554e-12,9.03000740879928e-09,1
1.2692307692307694,223027.69975613127,8.376776400682924e-06,2.0456079565949356e-12,6.212176816027179e-09,1
1.2692307692307694,139069.09483895663,1.0608183551394482e-05,3.2805800664165166e-12,4.438220506173867e-09,1
1.2692307692307694,86716.6450118405,1.3433993325988988e-05,5.261128364681588e-12,3.376466084589308e-09,1
1.2692307692307694,54072.23636185512,1.7012542798525893e-05,8.43737175177491e-12,2.799208887440783e-09,1
1.2692307692307694,33716.791211845884,2.1544346900318823e-05,1.35311752281141e-11,2.627371337931211e-09,1
1.2692307692307694,21024.138213116927,2.7283333764867696e-05,2.170020943045993e-11,2.8255765600526075e-09,1
1.2692307692307694,13109.624802512679,3.455107294592218e-05,3.480105791882459e-11,3.866828731536918e-09,1
1.2692307692307694,8174.523726823803,4.37547937507418e-05,5.5811171921811377e-11,7.670642427041518e-09,1
1.2692307692307694,5097.237249004306,5.541020330009492e-05,8.950557806568647e-11,2.533707721496648e-08,1
1.2692307692307694,3178.392231687238,7.017038286703822e-05,1.4354215249804543e-10,2.936206221688827e-07,1
1.2692307692307694,1981.8939935786657,8.886238162743407e-05,2.3020215122804072e-10,57692.30769291071,1
1.2692307692307694,1235.8153348098656,0.00011253355826007646,3.6918164871597133e-10,57692.307714815404,1
1.2692307692307694,770.5958335500611,0.00014251026703029977,5.920684497573957e-10,1000000.0,1
1.2692307692307694,480.5059969861035,0.00018047217668271703,9.495221995507978e-10,1000000.0,1
1.2692307692307694,299.6182303439824,0.00022854638641349906,1.5227898540269876e-09,1000000.0,1
1.2692307692307694,186.823529120267,0.0002894266124716752,2.442173868411901e-09,1000000.0,1
1.2692307692307694,116.48860484647936,0.0003665241237079626,3.916650008161622e-09,1000000.0,1
1.2692307692307694,72.6300626374335,0.00046415888336127773,6.281364228645819e-09,1000000.0,1
1.2692307692307694,45.281611838213024,0.0005878016072274912,1.007379925188478e-08,1000000.0,1
1.2692307692307694,28.22876554845154,0.0007443803013251688,1.6155915240381282e-08,1000000.0,1
1.2692307692307694,17.596308668149163,0.0009426684551178855,2.5910017284577825e-08,1000000.0,1
1.2692307692307694,10.967584884158098,0.0011937766417144358,4.155286063092471e-08,1000000.0,1
1.2692307692307694,6.835428204102462,0.0015117750706156615,6.663938012064348e-08,1000000.0,1
1.2692307692307694,4.25986364240983,0.0019144819761699576,1.0687052886858153e-07,1000000.0,1
1.2692307692307694,2.654686274823834,0.0024244620170823282,1.713888263414093e-07,1000000.0,1
1.2692307692307694,1.6543620556370189,0.00307029062975785,2.74856055644484e-07,1000000.0,1
1.2692307692307694,1.0309991486072332,0.003888155180308085,4.4078530542881306e-07,1000000.0,1
1.2692307692307694,0.6425459874227125,0.0049238826317067365,7.068846226224275e-07,1000000.0,1
1.2692307692307694,0.4004728436874532,0.006235507341273912,1.133626716514564e-06,1000000.0,1
1.2692307692307694,0.2496128782134982,0.007896522868499725,1.8179923345166473e-06,1000000.0,1
1.2692307692307694,0.1555915487790318,0.01,2.91551074450371e-06,1000000.0,1
1.323076923076923,16030475.67873445,1e-06,3.124924615060389e-14,1000000.0,1
1.323076923076923,9995814.886818279,1.2663801734674021e-06,5.011500183215721e-14,1000000.0,1
1.323076923076923,6232897.719800587,1.6037187437513308e-06,8.037036791580673e-14,1000000.0,1
1.323076923076923,3886527.9578351993,2.030917620904735e-06,1.2889146581406977e-13,1000000.0,1
1.323076923076923,2423447.3702133107,2.571913809059347e-06,2.0670566052211296e-13,1000000.0,1
1.323076923076923,1511142.3956960533,3.257020655659783e-06,3.31497744493667e-13,1000000.0,1
1.323076923076923,942273.9590643152,4.124626382901348e-06,5.316291521898101e-13,1000000.0,1
1.323076923076923,587555.6277502632,5.223345074266844e-06,8.525836510417665e-13,1.3550214167491283e-08,1
1.323076923076923,366370.75181118934,6.6147406412301455e-06,1.3673044200660579e-12,8.954254900295263e-09,1
1.323076923076923,228450.75998925918,8.376776400682924e-06,2.1927718247398145e-12,6.154063140111087e-09,1
1.323076923076923,142450.6477687501,1.0608183551394482e-05,3.5165895259505022e-12,4.396520883053992e-09,1
1.323076923076923,88825.21456658404,1.3433993325988988e-05,5.63962117341374e-12,3.3457171314289857e-09,1
1.323076923076923,55387.03620207951,1.7012542798525893e-05,9.044367801215857e-12,2.7778100335750976e-09,1
1.323076923076923,34536.63536853063,2.1544346900318823e-05,1.45046262662062e-11,2.6069792628702824e-09,1
1.323076923076923,21535.35239620081,2.7283333764867696e-05,2.3261351352268807e-11,2.8128072215330564e-09,1
1.323076923076923,13428.392547306688,3.455107294592218e-05,3.730469111097351e-11,3.9903015245624e-09,1
1.323076923076923,8373.291364858353,4.37547937507418e-05,5.982629702637038e-11,8.14006682028864e-09,1
1.323076923076923,5221.178747165149,5.541020330009492e-05,9.594471369586146e-11,2.8667985642986e-08,1
1.323076923076923,3255.675854903077,7.017038286703822e-05,1.5386872622921127e-10,3.9847311641995493e-07,1
1.323076923076923,2030.0840899360833,8.886238162743407e-05,2.467631013869602e-10,102564.10256452492,1
1.323076923076923,1265.8641731950725,0.00011253355826007646,3.957408385078908e-10,102564.1025797354,1
1.323076923076923,789.3327163771177,0.00014251026703029977,6.34662155419767e-10,1000000.0,1
1.323076923076923,492.18934714246086,0.00018047217668271703,1.0178311928956205e-09,1000000.0,1
1.323076923076923,306.9033944403475,0.00022854638641349906,1.6323401687165686e-09,1000000.0,1
1.323076923076923,191.36624994073986,0.0002894266124716752,2.6178670730245604e-09,1000000.0,1
1.323076923076923,119.32131554154284,0.0003665241237079626,4.1984268403982895e-09,1000000.0,1
1.323076923076923,74.39652522492871,0.00046415888336127773,6.733291958450293e-09,1000000.0,1
1.323076923076923,46.383228282076246,0.0005878016072274912,1.0798653918878692e-08,1000000.0,1
1.323076923076923,28.91581383247458,0.0007443803013251688,1.7318582199356867e-08,1000000.0,1
1.323076923076923,18.024836890266666,0.0009426684551178855,2.7775041110485507e-08,1000000.0,1
1.323076923076923,11.234889802943144,0.0011937766417144358,4.45446935911124e-08,1000000.0,1
1.323076923076923,7.002177872616854,0.0015117750706156615,7.143903789872162e-08,1000000.0,1
1.323076923076923,4.36389032474741,0.0019144819761699576,1.1457063597840736e-07,1000000.0,1
1.323076923076923,2.719584893387747,0.0024244620170823282,1.837423032652853e-07,1000000.0,1
1.323076923076923,1.694850053438122,0.00307029062975785,2.946749823604501e-07,1000000.0,1
1.323076923076923,1.0562576803166854,0.003888155180308085,4.725806296432611e-07,1000000.0,1
1.323076923076923,0.65830300862689,0.0049238826317067365,7.578921237656505e-07,1000000.0,1
1.323076923076923,0.4103020906883616,0.006235507341273912,1.215452429807638e-06,1000000.0,1
1.323076923076923,0.2557440672778582,0.007896522868499725,1.9492514357947484e-06,1000000.0,1
1.323076923076923,0.1594158096704384,0.01,3.126059694733416e-06,1000000.0,1
1.376923076923077,15220085.804813517,1e-06,3.099703884579769e-14,1000000.0,1
1.376923076923077,9490495.685346693,1.2663801734674021e-06,4.971053224862064e-14,1000000.0,1
1.376923076923077,5917805.5600961605,1.6037187437513308e-06,7.972171245953759e-14,1000000.0,1
1.376923076923077,3690052.00967638,2.030917620904735e-06,1.2785120489066313e-13,1000000.0,1
1.376923076923077,2300934.6478442024,2.571913809059347e-06,2.05037374555302e-13,1000000.0,1
1.376923076923077,1434749.4970678873,3.257020655659783e-06,3.2882228295317625e-13,1000000.0,1
1.376923076923077,894639.1103893719,4.124626382901348e-06,5.27338464200934e-13,147435.89743591603,1
1.376923076923077,557852.8822379699,5.223345074266844e-06,8.457025938593197e-13,1.252810355475032e-08,1
1.376923076923077,347849.5823933487,6.6147406412301455e-06,1.3562691385820265e-12,8.327076258492496e-09,1
1.376923076923077,216901.87055766696,8.376776400682924e-06,2.175074334159393e-12,5.756207138505502e-09,1
1.376923076923077,135249.32864621526,1.0608183551394482e-05,3.488207721387795e-12,4.1434085944657115e-09,1
1.376923076923077,84334.82610870448,1.3433993325988988e-05,5.594104723122484e-12,3.1887134327901257e-09,1
1.376923076923077,52587.05055938491,1.7012542798525893e-05,8.971372170225146e-12,2.6963031830259694e-09,1
1.376923076923077,32790.70165443932,2.1544346900318823e-05,1.4387561687132586e-11,2.617795418349046e-09,1
1.376923076923077,20446.67355255256,2.7283333764867696e-05,2.30736123979606e-11,2.9732325812269438e-09,1
1.376923076923077,12749.545483113376,3.455107294592218e-05,3.7003609898718595e-11,4.4093379212981605e-09,1
1.376923076923077,7949.995238134464,4.37547937507418e-05,5.934344564652301e-11,9.840791699319847e-09,1
1.376923076923077,4957.231636353072,5.541020330009492e-05,9.517035156426367e-11,4.582986485563506e-08,1
1.376923076923077,3091.090995111061,7.017038286703822e-05,1.526268570483556e-10,6.637823881538067e-07,1
1.376923076923077,1927.45670720695,8.886238162743407e-05,2.447714698255289e-10,147435.897436581,1
1.376923076923077,1201.8705135182513,0.00011253355826007646,3.925467741598855e-10,147435.89745871985,1
1.376923076923077,749.4292572515808,0.00014251026703029977,6.295396864503533e-10,1000000.0,1
1.376923076923077,467.30748355016993,0.00018047217668271703,1.0096160683528962e-09,1000000.0,1
1.376923076923077,291.3884025126567,0.00022854638641349906,1.619165381428955e-09,1000000.0,1
1.376923076923077,181.692120033384,0.0002894266124716752,2.596739044099896e-09,1000000.0,1
1.376923076923077,113.28938078520306,0.0003665241237079626,4.164546649371949e-09,1000000.0,1
1.376923076923077,70.63576580298313,0.00046415888336127773,6.6789689350627855e-09,1000000.0,1
1.376923076923077,44.038692455295894,0.0005878016072274912,1.0711567717956015e-08,1000000.0,1
1.376923076923077,27.45434440404961,0.0007443803013251688,1.7179003331246877e-08,1000000.0,1
1.376923076923077,17.11394372171788,0.0009426684551178855,2.755138513225138e-08,1000000.0,1
1.376923076923077,10.667227481896559,0.0011937766417144358,4.4186406809963285e-08,1000000.0,1
1.376923076923077,6.648453366756521,0.0015117750706156615,7.086520638612121e-08,1000000.0,1
1.376923076923077,4.143493019946259,0.0019144819761699576,1.136517374071508e-07,1000000.0,1
1.376923076923077,2.582266014455653,0.0024244620170823282,1.8227096225128243e-07,1000000.0,1
1.376923076923077,1.6092933774071323,0.00307029062975785,2.9231909111208305e-07,1000000.0,1
1.376923076923077,1.0029497677544212,0.003888155180308085,4.6880818946156665e-07,1000000.0,1
1.376923076923077,0.6250864812172185,0.0049238826317067365,7.518507390869673e-07,1000000.0,1
1.376923076923077,0.3896031496369868,0.006235507341273912,1.2057760851340355e-06,1000000.0,1
1.376923076923077,0.24284446576220445,0.007896522868499725,1.933750665778432e-06,1000000.0,1
1.376923076923077,0.1513761289554906,0.01,3.101224764367176e-06,1000000.0,1
1.4307692307692308,14471333.087964721,1e-06,3.0743848545374624e-14,1000000.0,1
1.4307692307692308,9023610.378490144,1.2663801734674021e-06,4.9304486216705154e-14,1000000.0,1
1.4307692307692308,5626678.883667444,1.6037187437513308e-06,7.907052882375526e-14,1000000.0,1
1.4307692307692308,3508519.7562808786,2.030917620904735e-06,1.2680688947915542e-13,1000000.0,1
1.4307692307692308,2187740.0773882545,2.571913809059347e-06,2.0336258633190888e-13,1000000.0,1
1.4307692307692308,1364166.9389786525,3.257020655659783e-06,3.2613639362701555e-13,1000000.0,1
1.4307692307692308,850627.3038955843,4.124626382901348e-06,5.23031052989773e-13,1.821472602786251e-08,1
1.4307692307692308,530409.2874098377,5.223345074266844e-06,8.387947173652855e-13,1.1595373233593448e-08,1
1.4307692307692308,330737.10811512056,6.6147406412301455e-06,1.3451908465509385e-12,7.753505897705839e-09,1
