#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(B->K  mu  mu) 

0.026101572156825358,12675358408.34362,0.0003946576684726452,0.0
0.026101572156825358,5809370452.099249,0.0005829550421113759,0.0
0.026101572156825358,2662530394.7451687,0.0008610920508355232,0.0
0.026101572156825358,1220264218.0041537,0.001271932595910999,0.0
0.026101572156825358,559247945.7850894,0.0018787916192828846,0.0
0.026101572156825358,256298379.58416787,0.0027751926163661227,0.0
0.026101572156825358,117457588.61214946,0.0040992806114776605,0.0
0.026101572156825358,53828792.943847686,0.006055111790272853,0.0
0.026101572156825358,24668956.649570744,0.008944100750274077,0.0
0.026101572156825358,11305560.719571758,0.013211471728657949,0.0
0.026101572156825358,5181308.81028052,0.019514872440561434,0.0
0.026101572156825358,2374611.427309131,0.02882572465755633,0.0
0.026101572156825358,1088304.4854120277,0.04257893073931596,0.0
0.026101572156825358,498783.43758709595,0.06289400750340614,0.0
0.026101572156825358,228600.09882268542,0.09290172653833195,0.0
0.026101572156825358,104771.41609471527,0.13722659974140763,0.0
0.026101572156825358,48018.7261890754,0.2026995662865173,0.0
0.03162277660168379,108549070807.26265,0.00012245513306678618,0.0
0.03162277660168379,49750448706.197586,0.00018088040080399561,0.0
0.03162277660168379,22801726640.442158,0.0002671812816304737,0.0
0.03162277660168379,10450521594.696991,0.0003946576684726452,0.0
0.03162277660168379,4789683215.476262,0.0005829550421113759,0.0
0.03162277660168379,2195190903.3206563,0.0008610920508355232,0.0
0.03162277660168379,1006077875.4881251,0.001271932595910999,0.0
0.03162277660168379,461086198.5070616,0.0018787916192828846,0.0
0.03162277660168379,211311722.64639556,0.0027751926163661227,0.0
0.03162277660168379,96840899.86693348,0.0040992806114776605,0.0
0.03162277660168379,44380519.64762345,0.006055111790272853,0.0
0.03162277660168379,20338950.020542756,0.008944100750274077,0.0
0.03162277660168379,9321157.770198071,0.013211471728657949,0.0
0.03162277660168379,4271862.183474605,0.019514872440561434,0.0
0.03162277660168379,1957808.9621690637,0.02882572465755633,0.0
0.03162277660168379,897280.3975643453,0.04257893073931596,0.0
0.03162277660168379,411234.7314072558,0.06289400750340614,0.0
0.03162277660168379,188475.18459298316,0.09290172653833195,0.0
0.03162277660168379,86381.46756761252,0.13722659974140763,0.0
0.03162277660168379,39590.26420044939,0.2026995662865173,0.0
0.03831186849557287,89465499871.90305,0.00012245513306678618,0.0
0.03831186849557287,41004024535.60564,0.00018088040080399561,0.0
0.03831186849557287,18793047763.531746,0.0002671812816304737,0.0
0.03831186849557287,8613257876.0369,0.0003946576684726452,0.0
0.03831186849557287,3947628484.5547333,0.0005829550421113759,0.0
0.03831186849557287,1809263321.0287957,0.0008610920508355232,0.0
0.03831186849557287,829203421.3329474,0.001271932595910999,0.0
0.03831186849557287,380024514.9531452,0.0018787916192828846,0.0
0.03831186849557287,174161872.87656087,0.0027751926163661227,0.0
0.03831186849557287,79815698.48948883,0.0040992806114776605,0.0
0.03831186849557287,36578163.1001814,0.006055111790272853,0.0
0.03831186849557287,16763243.149729347,0.008944100750274077,0.0
0.03831186849557287,7682443.583714973,0.013211471728657949,0.0
0.03831186849557287,3520843.800528262,0.019514872440561434,0.0
0.03831186849557287,1613614.6961920804,0.02882572465755633,0.0
0.03831186849557287,739533.2599658715,0.04257893073931596,0.0
0.03831186849557287,338937.2637229118,0.06289400750340614,0.0
0.03831186849557287,155340.1467488825,0.09290172653833195,0.0
0.03831186849557287,71195.1013790637,0.13722659974140763,0.0
0.03831186849557287,32630.064718013666,0.2026995662865173,0.0
0.046415888336127774,73694428222.32426,0.00012245513306678618,0.0
0.046415888336127774,33775792317.434822,0.00018088040080399561,0.0
0.046415888336127774,15480189703.157604,0.0002671812816304737,0.0
0.046415888336127774,7094903797.554854,0.0003946576684726452,0.0
0.046415888336127774,3251736422.893685,0.0005829550421113759,0.0
0.046415888336127774,1490324501.2577496,0.0008610920508355232,0.0
0.046415888336127774,683030582.714622,0.001271932595910999,0.0
0.046415888336127774,313033401.67248064,0.0018787916192828846,0.0
0.046415888336127774,143460439.74132055,0.0027751926163661227,0.0
0.046415888336127774,65745706.25389673,0.0040992806114776605,0.0
0.046415888336127774,30130127.79392963,0.006055111790272853,0.0
0.046415888336127774,13808201.977620602,0.008944100750274077,0.0
