#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(B+->K+  a)*BR_theo(a->  gamma  gamma) 

0.24314689974369574,0.00016279537320219533,7.847599703514611,8.64802352516444e-05
0.24314689974369574,7.86778584394899e-05,11.288378916846883,0.00017893976533909868
0.24314689974369574,6.174323186520512e-05,12.742749857031322,0.00022801853901524276
0.24314689974369574,3.80244568409232e-05,16.23776739188721,0.00037025139534943677
0.24314689974369574,1.8376953626717935e-05,23.357214690901213,0.0007661017115121756
0.24314689974369574,8.881453117770485e-06,33.59818286283781,0.0015851708723866429
0.24314689974369574,4.292344209289158e-06,48.32930238571752,0.00327993834799725
0.24314689974369574,4.292344209289158e-06,48.32930238571752,0.00327993834799725
0.24314689974369574,2.074459970597594e-06,69.51927961775606,0.0067866466786192835
0.24314689974369574,1.0025720180345692e-06,100.0,0.014042511012048746
0.24314689974369574,2.9840066279457735e-07,183.29807108324374,0.04718029199167593
0.24314689974369574,2.074459884902057e-08,695.192796177562,0.6786649427468641
0.24314689974369574,1.4421495630689161e-09,2636.6508987303664,9.762255434306356
0.24314689974369574,1.0025719863626753e-10,10000.0,140.42515361614048
0.26837560748385914,729350911864.7373,1e-07,1.9198796422425777e-20
0.26837560748385914,50703949981.35366,3.792690190732254e-07,2.7616506569222184e-19
0.26837560748385914,3524902076.4422545,1.438449888287663e-06,3.972496079200686e-18
0.26837560748385914,245048653.04155415,5.455594781168514e-06,5.714236546716455e-17
0.26837560748385914,17035605.79573635,2.06913808111479e-05,8.219643030456334e-16
0.26837560748385914,1184303.0050835481,7.847599703514623e-05,1.1823546770961666e-14
0.26837560748385914,82331.80400929578,0.00029763514416313193,1.7007679433994104e-13
0.26837560748385914,5723.4437934166945,0.0011288378916846883,2.4471750559068128e-12
0.26837560748385914,397.80328875808283,0.004281332398719396,3.527235064292924e-11
0.26837560748385914,27.64793230628377,0.01623776739188724,5.086215778859402e-10
0.26837560748385914,1.921841669540471,0.06158482110660267,7.324483256255542e-09
0.26837560748385914,0.7288815767625603,0.1,1.931555966288216e-08
0.26837560748385914,0.3522601227087951,0.14384498882876628,3.997015073041368e-08
0.26837560748385914,0.1702437482767718,0.20691380811147897,8.270900673499158e-08
0.26837560748385914,0.13360024997047093,0.23357214690901212,1.0539577246942262e-07
0.26837560748385914,0.08227723842932216,0.29763514416313175,1.7114398331745797e-07
0.26837560748385914,0.03976388759088256,0.42813323987193935,3.5413158851402374e-07
0.26837560748385914,0.01921756632593196,0.6158482110660264,7.327631416739329e-07
0.26837560748385914,0.009287701191758185,0.8858667904100825,1.5162112003123804e-06
0.26837560748385914,0.009287701191758172,0.8858667904100832,1.5162112003123804e-06
0.26837560748385914,0.004488676293211997,1.2742749857031335,3.137283616675509e-06
0.26837560748385914,0.002169344289546153,1.8329807108324356,6.491520963296449e-06
0.26837560748385914,0.001048428406672662,2.636650898730358,1.3431922303553031e-05
0.26837560748385914,0.0006456725908225428,3.359818286283788,2.1810498101532642e-05
0.26837560748385914,0.0005066979483962387,3.79269019073225,2.779260138538006e-05
0.26837560748385914,0.000244883520944502,5.455594781168517,5.750687303075506e-05
0.26837560748385914,0.00011835047624935427,7.847599703514611,0.00011898986688567646
0.26837560748385914,5.719795245675502e-05,11.288378916846883,0.0002462067612053561
0.26837560748385914,4.488666202663724e-05,12.742749857031322,0.0003137352154361807
0.26837560748385914,2.7643369020456092e-05,16.23776739188721,0.0005094362118298985
0.26837560748385914,1.3359846603478692e-05,23.357214690901213,0.0010540944792247948
0.26837560748385914,6.4567203944464715e-06,33.59818286283781,0.0021810679105285346
0.26837560748385914,3.120487833308841e-06,48.32930238571752,0.004512931940648435
0.26837560748385914,3.120487833308841e-06,48.32930238571752,0.004512931940648435
0.26837560748385914,1.5081099705209119e-06,69.51927961775606,0.009337881162038495
0.26837560748385914,7.288590177653574e-07,100.0,0.019321368136228086
0.26837560748385914,2.1693405568147855e-07,183.29807108324374,0.06491629512826792
0.26837560748385914,1.5081099082215046e-08,695.192796177562,0.9337884910798371
0.26837560748385914,1.0484271404960283e-09,2636.6508987303664,13.432079947978693
0.26837560748385914,7.288589947403516e-11,10000.0,193.21374067974418
0.29622202367479666,581268921560.4675,1e-07,2.5225146284214968e-20
0.29622202367479666,40409396691.044655,3.792690190732254e-07,3.6285108854728886e-19
0.29622202367479666,2809232147.7207193,1.438449888287663e-06,5.219431078190266e-18
0.29622202367479666,195295795.16001993,5.455594781168514e-06,7.507890058151649e-17
0.29622202367479666,13576822.963996675,2.06913808111479e-05,1.0799723752496956e-15
0.29622202367479666,943850.9219188698,7.847599703514623e-05,1.5534864124811963e-14
0.29622202367479666,65615.7662222501,0.00029763514416313193,2.2346244947173559e-13
0.29622202367479666,4561.3982897380665,0.0011288378916846883,3.2153009795853578e-12
0.29622202367479666,317.03626493717456,0.004281332398719396,4.63429869205203e-11
0.29622202367479666,22.03450159876068,0.01623776739188724,6.682513196995325e-10
0.29622202367479666,1.5316452201204587,0.06158482110660267,9.623220035357513e-09
0.29622202367479666,0.5808948785286883,0.1,2.5377596145776793e-08
0.29622202367479666,0.2807398454344527,0.14384498882876628,5.2514453798585335e-08
0.29622202367479666,0.13567872290325364,0.20691380811147897,1.0866652741568115e-07
0.29622202367479666,0.10647504815404987,0.23357214690901212,1.384733353329164e-07
0.29622202367479666,0.06557227943659717,0.29763514416313175,2.2485604164822415e-07
0.29622202367479666,0.03169052338666028,0.42813323987193935,4.652726799200089e-07
0.29622202367479666,0.015315774487621385,0.6158482110660264,9.627343606502242e-07
0.29622202367479666,0.007401995369750972,0.8858667904100825,1.9920605599176993e-06
0.29622202367479666,0.007401995369750962,0.8858667904100832,1.9920605599176993e-06
0.29622202367479666,0.0035773288193552927,1.2742749857031335,4.121891962889053e-06
0.29622202367479666,0.0017288967479924626,1.8329807108324356,8.528826452006638e-06
0.29622202367479666,0.0008355632951111795,2.636650898730358,1.7647410081524496e-05
0.29622202367479666,0.0005145800267502277,3.359818286283788,2.8655526177953563e-05
0.29622202367479666,0.0004038217628349287,3.79269019073225,3.651505849869232e-05
0.29622202367479666,0.00019516419087574577,5.455594781168517,7.555488556642147e-05
0.29622202367479666,9.432147515642117e-05,7.847599703514611,0.00015633376075017342
0.29622202367479666,4.5584905296741986e-05,11.288378916846883,0.00032347652595255495
0.29622202367479666,3.577320777554837e-05,12.742749857031322,0.0004121981742782607
0.29622202367479666,2.2030864825687918e-05,16.23776739188721,0.0006693181567425658
0.29622202367479666,1.0647362642210664e-05,23.357214690901213,0.0013849124900518744
0.29622202367479666,5.145795873220726e-06,33.59818286283781,0.002865576328162189
0.29622202367479666,2.4869271757360783e-06,48.32930238571752,0.005929274767878724
0.29622202367479666,2.4869271757360783e-06,48.32930238571752,0.005929274767878724
0.29622202367479666,1.2019145306874673e-06,69.51927961775606,0.01226849060777483
0.29622202367479666,5.808768998273052e-07,100.0,0.02538520455546555
0.29622202367479666,1.7288937731411465e-07,183.29807108324374,0.08528968645002981
0.29622202367479666,1.2019144810371028e-08,695.192796177562,1.2268495518424216
0.29622202367479666,8.355622860143936e-10,2636.6508987303664,17.64761658587746
0.29622202367479666,5.8087688147721196e-11,10000.0,253.85212325695747
0.3269577594352317,483637104320.022,1e-07,3.220289247472423e-20
0.3269577594352317,33622103088.72133,3.792690190732254e-07,4.632224708300789e-19
0.3269577594352317,2337384385.937842,1.438449888287663e-06,6.663223114595325e-18
0.3269577594352317,162493278.676422,5.455594781168514e-06,9.584712553386251e-17
0.3269577594352317,11296415.653094532,2.06913808111479e-05,1.3787128874125324e-15
0.3269577594352317,785318.6534750228,7.847599703514623e-05,1.9832097357301055e-14
0.3269577594352317,54594.72887089944,0.00029763514416313193,2.8527628212108106e-13
0.3269577594352317,3795.2510087529786,0.0011288378916846883,4.104701693768323e-12
0.3269577594352317,263.7858238137875,0.004281332398719396,5.916178060848816e-11
0.3269577594352317,18.33351514226341,0.01623776739188724,8.530907538475167e-10
0.3269577594352317,1.2743851149009524,0.06158482110660267,1.2285000742745106e-08
0.3269577594352317,0.48332588830745526,0.1,3.239702702238535e-08
0.3269577594352317,0.2335858693190575,0.14384498882876628,6.703991919668564e-08
0.3269577594352317,0.11288968400418666,0.20691380811147897,1.3872361110420415e-07
0.3269577594352317,0.08859115330201023,0.23357214690901212,1.767749572568491e-07
0.3269577594352317,0.05455854644562074,0.29763514416313175,2.870510466126431e-07
0.3269577594352317,0.02636768016851393,0.42813323987193935,5.939667167662377e-07
0.3269577594352317,0.012743287269189241,0.6158482110660264,1.2290258536224113e-06
0.3269577594352317,0.006158732190717018,0.8858667904100825,2.5430627453781533e-06
0.3269577594352317,0.006158732190717009,0.8858667904100832,2.5430627453781533e-06
0.3269577594352317,0.0029764690541009315,1.2742749857031335,5.262003561294437e-06
0.3269577594352317,0.0014385056359124606,1.8329807108324356,1.0887892059966512e-05
0.3269577594352317,0.0006952193707217301,2.636650898730358,2.2528667458213243e-05
0.3269577594352317,0.0004281494944510732,3.359818286283788,3.65816182209014e-05
0.3269577594352317,0.0003359945482107307,3.79269019073225,4.661508985631952e-05
0.3269577594352317,0.00016238377961590202,5.455594781168517,9.645329664772167e-05
0.3269577594352317,7.847893389731472e-05,7.847599703514611,0.00019957553317757166
0.3269577594352317,3.7928316574436174e-05,11.288378916846883,0.00041294983077571967
0.3269577594352317,2.9764623630604986e-05,12.742749857031322,0.0005262118039338281
0.3269577594352317,1.8330489228358206e-05,16.23776739188721,0.0008544509326508114
0.3269577594352317,8.858997037463315e-06,23.357214690901213,0.001767977987802612
0.3269577594352317,4.2814912883250685e-06,33.59818286283781,0.003658192055128964
0.3269577594352317,2.0692148114592893e-06,48.32930238571752,0.007569306609707741
0.3269577594352317,2.0692148114592893e-06,48.32930238571752,0.007569306609707741
0.3269577594352317,1.0000370631161687e-06,69.51927961775606,0.01566194360402493
0.3269577594352317,4.833109294411333e-07,100.0,0.032406728323126806
0.3269577594352317,1.4385031607390777e-07,183.29807108324374,0.1088807336988445
0.3269577594352317,1.0000370218054452e-08,695.192796177562,1.566194986558709
0.3269577594352317,6.952185311202711e-10,2636.6508987303664,22.528930771454363
0.3269577594352317,4.8331091417325685e-11,10000.0,324.06738230936577
0.36088260801386957,412463080807.0917,1e-07,4.035039861616423e-20
0.36088260801386957,28674136246.608738,3.792690190732254e-07,5.804202638203458e-19
0.36088260801386957,1993405295.505163,1.438449888287663e-06,8.349054637041562e-18
0.36088260801386957,138580100.1094691,5.455594781168514e-06,1.2009696720619785e-16
0.36088260801386957,9633988.709166186,2.06913808111479e-05,1.7275347120840212e-15
0.36088260801386957,669747.9335939182,7.847599703514623e-05,2.4849725315162038e-14
0.36088260801386957,46560.34424352685,0.00029763514416313193,3.5745269864709057e-13
0.36088260801386957,3236.726276475648,0.0011288378916846883,5.143207253230956e-12
0.36088260801386957,224.9660184133496,0.004281332398719396,7.412974087624604e-11
0.36088260801386957,15.635479766255092,0.01623776739188724,1.0689212403902036e-09
0.36088260801386957,1.0868413687472356,0.06158482110660267,1.539307499962903e-08
0.36088260801386957,0.412197666082469,0.1,4.0593389497773496e-08
0.36088260801386957,0.1992104137132922,0.14384498882876628,8.400083822554193e-08
0.36088260801386957,0.09627637459751116,0.20691380811147897,1.7382030551693057e-07
0.36088260801386957,0.07555371544041317,0.23357214690901212,2.214985363571038e-07
0.36088260801386957,0.046529486742406284,0.29763514416313175,3.596741686099006e-07
0.36088260801386957,0.02248730409402439,0.42813323987193935,7.442386438848101e-07
0.36088260801386957,0.010867932793174065,0.6158482110660264,1.5399659588639779e-06
0.36088260801386957,0.005252387875009207,0.8858667904100825,3.1864504864033898e-06
0.36088260801386957,0.005252387875009201,0.8858667904100832,3.1864504864033915e-06
0.36088260801386957,0.002538439647328443,1.2742749857031335,6.593275666608119e-06
0.36088260801386957,0.0012268092403278517,1.8329807108324356,1.364249808586301e-05
0.36088260801386957,0.0005929080337025009,2.636650898730358,2.8228356801130574e-05
0.36088260801386957,0.0003651412569568315,3.359818286283788,4.5836664423509036e-05
0.36088260801386957,0.00028654821097401085,3.79269019073225,5.840857604450296e-05
0.36088260801386957,0.00013848671589461957,5.455594781168517,0.00012085570836203848
0.36088260801386957,6.692965176736422e-05,7.847599703514611,0.0002500675793490498
0.36088260801386957,3.2346629781854825e-05,11.288378916846883,0.0005174249712281358
0.36088260801386957,2.5384339410004797e-05,12.742749857031322,0.0006593419034850884
0.36088260801386957,1.5632899172485257e-05,16.23776739188721,0.0010706246040259563
0.36088260801386957,7.55527066030521e-06,23.357214690901213,0.0022152714219554888
0.36088260801386957,3.651409451459152e-06,33.59818286283781,0.004583704305152194
0.36088260801386957,1.7647006640573298e-06,48.32930238571752,0.00948431978588669
0.36088260801386957,1.7647006640573298e-06,48.32930238571752,0.00948431978588669
0.36088260801386957,8.528675029726181e-07,69.51927961775606,0.019624371062469424
0.36088260801386957,4.1218490869471243e-07,100.0,0.040605538978369424
0.36088260801386957,1.2268071294227947e-07,183.29807108324374,0.1364272515202931
0.36088260801386957,8.528674677415445e-09,695.192796177562,1.9624378904232929
0.36088260801386957,5.929073176641914e-10,2636.6508987303664,28.22868656541879
0.36088260801386957,4.121848956737913e-11,10000.0,406.05551386567146
0.39832746894233356,357355329600.6377,1e-07,4.9923057327190416e-20
0.39832746894233356,24843085081.38429,3.792690190732254e-07,7.18118162355846e-19
0.39832746894233356,1727073378.3227284,1.438449888287663e-06,1.0329769904821167e-17
0.39832746894233356,120064897.09043875,5.455594781168514e-06,1.4858856378778397e-16
0.39832746894233356,8346825.135952368,2.06913808111479e-05,2.1373720562999196e-15
0.39832746894233356,580265.2520816064,7.847599703514623e-05,3.0745031103261154e-14
0.39832746894233356,40339.579317126794,0.00029763514416313193,4.422541427156575e-13
0.39832746894233356,2804.2785874787396,0.0011288378916846883,6.3633693665107046e-12
0.39832746894233356,194.90909496940986,0.004281332398719396,9.171598935963623e-11
0.39832746894233356,13.54647798392723,0.01623776739188724,1.322506848158525e-09
0.39832746894233356,0.9416322942853335,0.06158482110660267,1.904484681762994e-08
0.39832746894233356,0.3571253774642331,0.1,5.0223548710149004e-08
0.39832746894233356,0.17259460703036225,0.14384498882876628,1.0392874687156004e-07
0.39832746894233356,0.08341322489580451,0.20691380811147897,2.1505650002088765e-07
0.39832746894233356,0.06545924775584723,0.23357214690901212,2.740456568869266e-07
0.39832746894233356,0.04031284474793563,0.29763514416313175,4.4500132952988854e-07
0.39832746894233356,0.019482854040044503,0.42813323987193935,9.207978013031516e-07
0.39832746894233356,0.009415906301800898,0.6158482110660264,1.9052991585000407e-06
0.39832746894233356,0.004550634700589549,0.8858667904100825,3.942386761389018e-06
0.39832746894233356,0.004550634700589542,0.8858667904100832,3.94238676138902e-06
0.39832746894233356,0.0021992876039347744,1.2742749857031335,8.157428696966394e-06
0.39832746894233356,0.0010628995483498236,1.8329807108324356,1.6878970457726664e-05
0.39832746894233356,0.0005136916649479019,2.636650898730358,3.492509927133314e-05
0.39832746894233356,0.0003163560106553543,3.359818286283788,5.671070638698483e-05
0.39832746894233356,0.0002482635066761198,3.79269019073225,7.226511019961797e-05
0.39832746894233356,0.00011998399012594746,5.455594781168517,0.00014952686179899602
0.39832746894233356,5.798741507386409e-05,7.847599703514611,0.00030939225684713066
0.39832746894233356,2.8024909705523345e-05,11.288378916846883,0.0006401760674860946
0.39832746894233356,2.19928266004068e-05,12.742749857031322,0.0008157606036482689
0.39832746894233356,1.354424218842273e-05,16.23776739188721,0.0013246137831379383
0.39832746894233356,6.545837371125897e-06,23.357214690901213,0.002740810408700247
0.39832746894233356,3.1635574050611694e-06,33.59818286283781,0.0056711174731437245
0.39832746894233356,1.5289251801835099e-06,48.32930238571752,0.011734328410914688
0.39832746894233356,1.5289251801835099e-06,48.32930238571752,0.011734328410914688
0.39832746894233356,7.389188587129553e-07,69.51927961775606,0.024279950496511327
0.39832746894233356,3.5711432461650035e-07,100.0,0.05023857697706966
0.39832746894233356,1.0628977194870048e-07,183.29807108324374,0.16879251327518233
0.39832746894233356,7.389188281891757e-09,695.192796177562,2.4279960196392776
0.39832746894233356,5.136910445809e-10,2636.6508987303664,34.925507173725244
0.39832746894233356,3.571143133353305e-11,10000.0,502.38592325408945
0.4396575755956293,312963668770.6041,1e-07,6.122320415593009e-20
0.4396575755956293,21757008799.446808,3.792690190732254e-07,8.806651117908879e-19
0.4396575755956293,1512531578.359194,1.438449888287663e-06,1.26679263175283e-17
0.4396575755956293,105150105.71125889,5.455594781168514e-06,1.822217721239005e-16
0.4396575755956293,7309959.5857538795,2.06913808111479e-05,2.6211689099870313e-15
0.4396575755956293,508183.1082653179,7.847599703514623e-05,3.770420755554104e-14
0.4396575755956293,35328.48594696137,0.00029763514416313193,5.423589149699974e-13
0.4396575755956293,2455.9233975940238,0.0011288378916846883,7.803723919525968e-12
0.4396575755956293,170.69695200490216,0.004281332398719396,1.1247591997490074e-10
0.4396575755956293,11.86369731330522,0.01623776739188724,1.6218558612391567e-09
0.4396575755956293,0.8246601472374098,0.06158482110660267,2.335563865376975e-08
0.4396575755956293,0.312762283310293,0.1,6.159162329779567e-08
0.4396575755956293,0.15115443144535215,0.14384498882876628,1.274529642953687e-07
0.4396575755956293,0.0730514052649407,0.20691380811147897,2.6373442424729757e-07
0.4396575755956293,0.0573277204205991,0.23357214690901212,3.36075744708397e-07
0.4396575755956293,0.03530507258095094,0.29763514416313175,5.457271406524045e-07
0.4396575755956293,0.01706264046320772,0.42813323987193935,1.1292198833859929e-06
0.4396575755956293,0.00824623659014025,0.6158482110660264,2.336562582146269e-06
0.4396575755956293,0.003985342374275011,0.8858667904100825,4.834743842731301e-06
0.4396575755956293,0.003985342374275006,0.8858667904100832,4.834743842731303e-06
0.4396575755956293,0.0019260860644581543,1.2742749857031335,1.0003858196785345e-05
0.4396575755956293,0.0009308632506014658,1.8329807108324356,2.069951612185597e-05
0.4396575755956293,0.00044987947711937106,2.636650898730358,4.283037622554048e-05
0.4396575755956293,0.0002770573991538119,3.359818286283788,6.954714347429644e-05
0.4396575755956293,0.00021742353281688188,3.79269019073225,8.862227799361498e-05
0.4396575755956293,0.00010507924972125962,5.455594781168517,0.00018337218435748984
0.4396575755956293,5.078405929698029e-05,7.847599703514611,0.00037942302317913113
0.4396575755956293,2.454357854141535e-05,11.288378916846883,0.0007850795664207835
0.4396575755956293,1.9260817347381117e-05,12.742749857031322,0.0010004075652306284
0.4396575755956293,1.1861739267983662e-05,16.23776739188721,0.0016244393804447565
0.4396575755956293,5.732695495752443e-06,23.357214690901213,0.003361191328830882
0.4396575755956293,2.770571625648911e-06,33.59818286283781,0.006954771776308658
0.4396575755956293,1.3389979000161447e-06,48.32930238571752,0.01439038715562629
0.4396575755956293,1.3389979000161447e-06,48.32930238571752,0.01439038715562629
0.4396575755956293,6.47128331015097e-07,69.51927961775606,0.029775703859756832
0.4396575755956293,3.127526035446009e-07,100.0,0.06161005108296274
0.4396575755956293,9.30861648936088e-08,183.29807108324374,0.206998605272733
0.4396575755956293,6.471283042832501e-09,695.192796177562,2.977571575385198
0.4396575755956293,4.4987893381981997e-10,2636.6508987303664,42.8308763996494
0.4396575755956293,3.127525936648772e-11,10000.0,616.1006990325551
0.48527605764143433,276203999847.6962,1e-07,7.461324819398895e-20
0.48527605764143433,19201503096.94086,3.792690190732254e-07,1.0732741852988382e-18
0.48527605764143433,1334874662.8637383,1.438449888287663e-06,1.5438511320405926e-17
0.48527605764143433,92799524.92870879,5.455594781168514e-06,2.220752490377651e-16
0.48527605764143433,6451356.108654886,2.06913808111479e-05,3.1944412111930063e-15
0.48527605764143433,448493.61495966546,7.847599703514623e-05,4.5950443698855326e-14
0.48527605764143433,31178.919794506317,0.00029763514416313193,6.609774916700881e-13
0.48527605764143433,2167.4588253144066,0.0011288378916846883,9.510464258253381e-12
0.48527605764143433,150.64745744328962,0.004281332398719396,1.370753034068333e-10
0.48527605764143433,10.470227017334267,0.01623776739188724,1.976568235438041e-09
0.48527605764143433,0.7277983187929333,0.06158482110660267,2.8463694366900217e-08
0.48527605764143433,0.2760262694408082,0.1,7.506217855644277e-08
0.48527605764143433,0.133400336453185,0.14384498882876628,1.5532789349072293e-07
0.48527605764143433,0.064471031036885,0.20691380811147897,3.2141514013358676e-07
0.48527605764143433,0.05059419773159971,0.23357214690901212,4.0957805476199854e-07
0.48527605764143433,0.031158256599296528,0.29763514416313175,6.650817971517118e-07
0.48527605764143433,0.015058519667526407,0.42813323987193935,1.3761888164763344e-06
0.48527605764143433,0.007277661165340754,0.6158482110660264,2.847586494939453e-06
0.48527605764143433,0.003517237361680938,0.8858667904100825,5.892138889811071e-06
0.48527605764143433,0.003517237361680932,0.8858667904100832,5.892138889811074e-06
0.48527605764143433,0.0016998544244266763,1.2742749857031335,1.219177764203594e-05
0.48527605764143433,0.0008215271603260127,1.8329807108324356,2.522665683220514e-05
0.48527605764143433,0.000397038135396488,2.636650898730358,5.2197703380935915e-05
0.48527605764143433,0.000244515161843672,3.359818286283788,8.475762963934919e-05
0.48527605764143433,0.00019188569039392672,3.79269019073225,0.0001080046403087235
0.48527605764143433,9.273699179495157e-05,5.455594781168517,0.00022347706760852932
0.48527605764143433,4.4819133205042664e-05,7.847599703514611,0.0004624057072251659
0.48527605764143433,2.166077173043729e-05,11.288378916846883,0.0009567824036279202
0.48527605764143433,1.6998506032824227e-05,12.742749857031322,0.0012192042638586385
0.48527605764143433,1.0468498967105606e-05,16.23776739188721,0.001979716555313148
0.48527605764143433,5.05935221810324e-06,23.357214690901213,0.004096309286208168
0.48527605764143433,2.4451495304486157e-06,33.59818286283781,0.008475832948157961
0.48527605764143433,1.181723676149269e-06,48.32930238571752,0.01753767363058036
0.48527605764143433,1.181723676149269e-06,48.32930238571752,0.01753767363058036
0.48527605764143433,5.711187973172825e-07,69.51927961775606,0.0362878754239851
0.48527605764143433,2.760177266757437e-07,100.0,0.07508463507943736
0.48527605764143433,8.215257467947929e-08,183.29807108324374,0.25227076532979376
0.48527605764143433,5.711187737254006e-09,695.192796177562,3.6287889918418013
0.48527605764143433,3.970376559137647e-10,2636.6508987303664,52.19831290521727
0.48527605764143433,2.76017717956508e-11,10000.0,750.8465801430274
0.5356278731259823,245149531999.31552,1e-07,9.05313759617821e-20
0.5356278731259823,17042618863.21022,3.792690190732254e-07,1.3022484763931247e-18
0.5356278731259823,1184790586.158193,1.438449888287663e-06,1.8732191755062002e-17
0.5356278731259823,82365788.03556953,5.455594781168514e-06,2.694531916123029e-16
0.5356278731259823,5726010.237613529,2.06913808111479e-05,3.8759491816220096e-15
0.5356278731259823,398068.0941359086,7.847599703514623e-05,5.575359596326567e-14
0.5356278731259823,27673.377648933707,0.00029763514416313193,8.0199164022849e-13
0.5356278731259823,1923.7647429375281,0.0011288378916846883,1.1539442700469043e-11
0.5356278731259823,133.7096992103434,0.004281332398719396,1.6631912990090514e-10
0.5356278731259823,9.293027116739408,0.01623776739188724,2.398251450032787e-09
0.5356278731259823,0.645969710601662,0.06158482110660267,3.453616746623936e-08
0.5356278731259823,0.24499178522802037,0.1,9.107601807147592e-08
0.5356278731259823,0.11840172547903327,0.14384498882876628,1.8846569917203529e-07
0.5356278731259823,0.05722235431640085,0.20691380811147897,3.8998616110597e-07
0.5356278731259823,0.04490573614872611,0.23357214690901212,4.969578378777867e-07
0.5356278731259823,0.027655037780159424,0.29763514416313175,8.069709975160042e-07
0.5356278731259823,0.013365443891216173,0.42813323987193935,1.6697862801828258e-06
0.5356278731259823,0.006459411290978101,0.6158482110660264,3.455093369623242e-06
0.5356278731259823,0.0031217835251089545,0.8858667904100825,7.149173530000929e-06
0.5356278731259823,0.00312178352510895,0.8858667904100832,7.149173530000929e-06
0.5356278731259823,0.0015087345526075822,1.2742749857031335,1.4792783330673562e-05
0.5356278731259823,0.0007291603297809632,1.8329807108324356,3.060853630054792e-05
0.5356278731259823,0.000352397914181281,2.636650898730358,6.333361209597327e-05
0.5356278731259823,0.00021702356861383928,3.359818286283788,0.00010283990461864437
0.5356278731259823,0.00017031139084074183,3.79269019073225,0.00013104645510192504
0.5356278731259823,8.231028599674375e-05,5.455594781168517,0.00027115388208281483
0.5356278731259823,3.977997992854482e-05,7.847599703514611,0.000561055789487424
0.5356278731259823,1.922538440741691e-05,11.288378916846883,0.0011609032899290576
0.5356278731259823,1.5087311611048552e-05,12.742749857031322,0.0014793104844088494
0.5356278731259823,9.291493364871155e-06,16.23776739188721,0.0024020712059188683
0.5356278731259823,4.4905136555661404e-06,23.357214690901213,0.004970219883354986
0.5356278731259823,2.1702338329193364e-06,33.59818286283781,0.010284075371903881
0.5356278731259823,1.0488588412303878e-06,48.32930238571752,0.02127917793627026
0.5356278731259823,1.0488588412303878e-06,48.32930238571752,0.02127917793627026
0.5356278731259823,5.069061507772464e-07,69.51927961775606,0.044029565969425956
0.5356278731259823,2.4498420299370534e-07,100.0,0.09110326396542291
0.5356278731259823,7.291590751842589e-08,183.29807108324374,0.30609045512582855
0.5356278731259823,5.069061298379868e-09,695.192796177562,4.402958355514524
0.5356278731259823,3.5239748861059954e-10,2636.6508987303664,63.334351615943525
0.5356278731259823,2.449841952548424e-11,10000.0,911.0329179169989
0.5912041485497083,218520906190.38013,1e-07,1.095105254048223e-19
0.5912041485497083,15191415979.763577,3.792690190732254e-07,1.5752540303556509e-18
0.5912041485497083,1056096295.2759906,1.438449888287663e-06,2.2659239841296688e-17
0.5912041485497083,73419053.64382958,5.455594781168514e-06,3.259418104713966e-16
0.5912041485497083,5104039.709046794,2.06913808111479e-05,4.688509666493949e-15
0.5912041485497083,354829.1524225325,7.847599703514623e-05,6.744187328521682e-14
0.5912041485497083,24667.44077353839,0.00029763514416313193,9.70122504058705e-13
0.5912041485497083,1714.801621690128,0.0011288378916846883,1.3958588942407904e-11
0.5912041485497083,119.1858880897306,0.004281332398719396,2.0118646324818395e-10
0.5912041485497083,8.28360020488684,0.01623776739188724,2.9010230614912325e-09
0.5912041485497083,0.5758032085653253,0.06158482110660267,4.177635803466158e-08
0.5912041485497083,0.2183802950944925,0.1,1.1016926830134712e-07
0.5912041485497083,0.10554069691477493,0.14384498882876628,2.2797579988875463e-07
0.5912041485497083,0.05100674951719742,0.20691380811147897,4.717431717963592e-07
0.5912041485497083,0.040027986667308516,0.23357214690901212,6.011404758650069e-07
0.5912041485497083,0.02465109312321542,0.29763514416313175,9.761450403120092e-07
0.5912041485497083,0.011913663059203126,0.42813323987193935,2.0198416026409524e-06
0.5912041485497083,0.005757777318059925,0.6158482110660264,4.1794218836395955e-06
0.5912041485497083,0.002782689251891025,0.8858667904100825,8.647931930970333e-06
0.5912041485497083,0.002782689251891021,0.8858667904100832,8.647931930970333e-06
0.5912041485497083,0.0013448528348489386,1.2742749857031335,1.7893954133328467e-05
0.5912041485497083,0.0006499574990679029,1.8329807108324356,3.702533405512547e-05
0.5912041485497083,0.0003141197588843067,2.636650898730358,7.661092059645425e-05
0.5912041485497083,0.00019345004127986206,3.359818286283788,0.0001243993434928548
0.5912041485497083,0.00015181183223108422,3.79269019073225,0.00015851913750053253
0.5912041485497083,7.336958066613236e-05,5.455594781168517,0.000327998796138844
0.5912041485497083,3.545900018356558e-05,7.847599703514611,0.0006786759683733904
0.5912041485497083,1.713708529910766e-05,11.288378916846883,0.0014042759725323138
0.5912041485497083,1.344849811757544e-05,12.742749857031322,0.0017894343027152317
0.5912041485497083,8.28223306102271e-06,16.23776739188721,0.002905643310591013
0.5912041485497083,4.002745220669277e-06,23.357214690901213,0.006012180704793794
0.5912041485497083,1.934498760890593e-06,33.59818286283781,0.0124400370541491
0.5912041485497083,9.34929728738186e-07,48.32930238571752,0.025740161602477437
0.5912041485497083,9.34929728738186e-07,48.32930238571752,0.025740161602477437
