#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(K+->pi+  a) ,  BR_Na62(K+->pi+  a) ,  Allowed/excluded  (1/0) 

0.06,386.46066660597427,0.42813323987193935,630.0543801656117,1.1e-06,0
0.06,186.77374924790246,0.6158482110660255,1303.66946215981,1.1e-06,0
0.06,186.773749247902,0.6158482110660264,1303.6694621598265,1.1e-06,0
0.06,90.26645176176721,0.8858667904100825,2697.4720587548345,1.1e-06,0
0.06,43.625147000268534,1.2742749857031335,5581.442057895326,1.1e-06,0
0.06,21.083729403491304,1.8329807108324356,11548.774163272858,1.1e-06,0
0.06,16.545666901132254,2.06913808111479,14716.313983265769,1.1e-06,0
0.06,10.1896194026583,2.636650898730358,23896.00820096141,1.1e-06,0
0.06,4.924571994932341,3.79269019073225,49444.14025242187,1.1e-06,0
0.06,2.3800112979826116,5.455594781168517,102306.75304858791,1.1e-06,0
0.06,1.4657257024018466,6.951927961775605,166123.32551489476,1.1e-06,0
0.06,1.1502428594860326,7.847599703514611,211686.79806126843,1.1e-06,0
0.06,0.5559043505610486,11.288378916846883,438009.21423613164,1.1e-06,0
0.06,0.26866469483687416,16.23776739188721,906301.5437581139,1.1e-06,0
0.06,0.12984377286507845,23.357214690901213,1875263.0352971016,1.1e-06,0
0.06,0.12984377286507845,23.357214690901213,1875263.0352971016,1.1e-06,0
0.06,0.06275258964847118,33.59818286283781,3880178.1557559823,1.1e-06,0
0.06,0.03032788881665622,48.32930238571752,8028624.379724019,1.1e-06,0
0.06,0.01465725709696014,69.51927961775606,16612332.437498571,1.1e-06,0
0.06,0.01150242864557024,78.47599703514607,21168679.67744686,1.1e-06,0
0.06,0.007083750105036044,100.0,34373209.65457876,1.1e-06,0
0.06,0.0010189619549678727,263.6650898730355,238960077.25500727,1.1e-06,0
0.06,9.026645566898221e-05,885.8667904100832,2697471897.6726775,1.1e-06,0
0.06,7.996405536761344e-06,2976.3514416313133,30450084897.194996,1.1e-06,0
0.06,7.083750107732428e-07,10000.0,343732096365.4131,1.1e-06,0
0.07,48107153414507.78,1e-06,4.571909971095629e-09,4.52e-06,1
0.07,4261652959988.709,3.359818286283781e-06,5.160945210520875e-08,4.52e-06,1
0.07,377525683817.2528,1.1288378916846883e-05,5.825870482690762e-07,4.52e-06,1
0.07,33443747402.05958,3.792690190732254e-05,6.576463017278008e-06,4.52e-06,0
0.07,2962671204.315125,0.00012742749857031334,7.423757076465787e-05,4.52e-06,0
0.07,262453614.78195202,0.0004281332398719391,0.0008380191611464091,4.52e-06,0
0.07,23250016.9915265,0.0014384498882876629,0.009459783874235423,4.52e-06,0
0.07,2059656.1747341845,0.004832930238571752,0.10678440666887487,4.52e-06,0
0.07,182458.86086846355,0.01623776739188721,1.2054156801653673,4.52e-06,0
0.07,16163.450445244604,0.05455594781168514,13.607160074075177,4.52e-06,0
0.07,4810.812504378359,0.1,45.717565599512525,4.52e-06,0
0.07,2325.032410452863,0.14384498882876628,94.59594092127331,4.52e-06,0
