#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(B+->K+  a)*BR_theo(a->  gamma  gamma) 

0.5912041485497083,0.023460734172683486,69.51927961775606,0.001323544848090055
0.5912041485497083,0.01133617013987715,100.0,0.0027315931849916774
0.5912041485497083,0.003374170953445792,183.29807108324374,0.009181453216167378
0.5912041485497083,0.0002345807632113488,695.192796177562,0.1321120592087414
0.5912041485497083,1.6307112157731133e-05,2636.6508987303664,1.8988728579548062
0.5912041485497083,1.1337917276019095e-06,10000.0,27.3552745687445
0.6525469692653134,8447226549149371.0,1e-07,2.741534446218392e-21
0.6525469692653134,587245104464846.4,3.792690190732254e-07,3.943559917899613e-20
0.6525469692653134,40824856621450.08,1.438449888287663e-06,5.67261332335841e-19
0.6525469692653134,2838114622821.398,5.455594781168514e-06,8.159770001283908e-18
0.6525469692653134,197303684051.1644,2.06913808111479e-05,1.1737420246798685e-16
0.6525469692653134,13716409981.168243,7.847599703514623e-05,1.6883690842768534e-15
0.6525469692653134,953554940.834587,0.00029763514416313193,2.428634320615828e-14
0.6525469692653134,66290452.56474826,0.0011288378916846883,3.493468766136676e-13
0.6525469692653134,4608464.50981716,0.004281332398719396,5.0251797348883316e-12
0.6525469692653134,320377.1348833565,0.01623776739188724,7.22846879964304e-11
0.6525469692653134,22272.390085704643,0.06158482110660267,1.0397784418364888e-09
0.6525469692653134,8447.229879948154,0.1,2.741533300559439e-09
0.6525469692653134,4082.4901128512606,0.14384498882876628,5.672629903102225e-09
0.6525469692653134,1973.043297172981,0.20691380811147897,1.1737653589970286e-08
0.6525469692653134,1548.367726844501,0.23357214690901212,1.4957202213619497e-08
0.6525469692653134,953.5646894031253,0.29763514416313175,2.4288469360738848e-08
0.6525469692653134,460.8609346269529,0.42813323987193935,5.02677458044771e-08
0.6525469692653134,222.74408181440768,0.6158482110660264,1.0408072058443788e-07
0.6525469692653134,107.66676892004652,0.8858667904100825,2.1572323117885386e-07
0.6525469692653134,107.66676892004635,0.8858667904100832,2.1572323117885505e-07
0.6525469692653134,52.052386334053686,1.2742749857031335,4.480475964797198e-07
0.6525469692653134,25.139666155034977,1.8329807108324356,9.341462102193012e-07
0.6525469692653134,12.153927350917604,2.636650898730358,1.9114345577931065e-06
0.6525469692653134,7.478907009534725,3.359818286283788,3.1175275844808495e-06
0.6525469692653134,5.872376080876681,3.79269019073225,3.940597322431059e-06
0.6525469692653134,2.83563220659766,5.455594781168517,8.19716368804933e-06
0.6525469692653134,1.3703033933824682,7.847599703514611,1.6953289965986306e-05
0.6525469692653134,0.6621048861895786,11.288378916846883,3.4961937680028966e-05
0.6525469692653134,0.519627077876793,12.742749857031322,4.459950548169418e-05
0.6525469692653134,0.3200590378839082,16.23776739188721,7.253913144827653e-05
0.6525469692653134,0.15462767923173748,23.357214690901213,0.00014948602616040687
0.6525469692653134,0.07472325069094994,33.59818286283781,0.0003090150179794776
0.6525469692653134,0.036116610171427234,48.32930238571752,0.0006403884274409668
0.6525469692653134,0.036116610171427234,48.32930238571752,0.0006403884274409668
0.6525469692653134,0.017456252965760106,69.51927961775606,0.001326219974614848
0.6525469692653134,0.008434776362711824,100.0,0.0027371005087224254
0.6525469692653134,0.0025105833348355914,183.29807108324374,0.00919997161951729
0.6525469692653134,0.0001745421199489325,695.192796177562,0.13237860857788686
0.6525469692653134,1.2133448946077124e-05,2636.6508987303664,1.9027012520217004
0.6525469692653134,8.436101220804321e-07,10000.0,27.41050677759522
0.7202546669233044,6284718304007744.0,1e-07,2.747754494873222e-21
0.7202546669233044,436909089095142.9,3.792690190732254e-07,3.952507146192297e-20
0.7202546669233044,30373605132344.402,1.438449888287663e-06,5.685483462896504e-19
0.7202546669233044,2111551148194.7676,5.455594781168514e-06,8.178283052064725e-18
0.7202546669233044,146793514698.54694,2.06913808111479e-05,1.176405034262622e-16
0.7202546669233044,10204979394.40294,7.847599703514623e-05,1.6921996901136721e-15
0.7202546669233044,709442816.0144228,0.00029763514416313193,2.4341444551538223e-14
0.7202546669233044,49319953.500803806,0.0011288378916846883,3.5013948185462633e-13
0.7202546669233044,3428687.63964983,0.004281332398719396,5.036580964070321e-12
0.7202546669233044,238359.8962629083,0.01623776739188724,7.244868896103732e-11
0.7202546669233044,16570.610136854546,0.06158482110660267,1.0421375138942817e-09
0.7202546669233044,6284.720821590931,0.1,2.7477533636929824e-09
0.7202546669233044,3037.3638815774684,0.14384498882876628,5.685500185847478e-09
0.7202546669233044,1467.940039098533,0.20691380811147897,1.17642849155841e-08
0.7202546669233044,1151.9823468294499,0.23357214690901212,1.499113874115014e-08
0.7202546669233044,709.4502085975134,0.29763514416313175,2.4343580268622137e-08
0.7202546669233044,342.87975294504525,0.42813323987193935,5.038182524951709e-08
0.7202546669233044,165.7214170268145,0.6158482110660264,1.0431704855818822e-07
0.7202546669233044,80.10423070330955,0.8858667904100825,2.1621370168005018e-07
0.7202546669233044,80.10423070330945,0.8858667904100832,2.1621370168005142e-07
0.7202546669233044,38.72731504608197,1.2742749857031335,4.4906931851704315e-07
0.7202546669233044,18.70424937339219,1.8329807108324356,9.362850157906735e-07
0.7202546669233044,9.042538699254386,2.636650898730358,1.9157802663995418e-06
0.7202546669233044,5.564351411280584,3.359818286283788,3.124634399653799e-06
0.7202546669233044,4.369030196995742,3.79269019073225,3.94953343283073e-06
0.7202546669233044,2.1097145942421784,5.455594781168517,8.21580139041955e-06
0.7202546669233044,1.0195061650937385,7.847599703514611,1.6991809815213582e-05
0.7202546669233044,0.49260399383932907,11.288378916846883,3.504121677876388e-05
0.7202546669233044,0.38660157010087576,12.742749857031322,4.470071014552105e-05
0.7202546669233044,0.2381241341233928,16.23776739188721,7.270398118749848e-05
0.7202546669233044,0.11504230633984369,23.357214690901213,0.0001498247274908596
0.7202546669233044,0.05559367893412098,33.59818286283781,0.00030971469336088026
0.7202546669233044,0.026870618238349745,48.32930238571752,0.0006418398913033648
0.7202546669233044,0.026870618238349745,48.32930238571752,0.0006418398913033648
0.7202546669233044,0.012987406871119428,69.51927961775606,0.001329228147056928
0.7202546669233044,0.006275424872311431,100.0,0.0027432972870888683
0.7202546669233044,0.0018678607298324907,183.29807108324374,0.00922080633117662
0.7202546669233044,0.00012985848801792777,695.192796177562,0.13267847391244936
0.7202546669233044,9.027215761819071e-06,2636.6508987303664,1.9070089271292006
0.7202546669233044,6.276426109663994e-07,10000.0,27.472631282453715
0.7949876555382167,4675464644321634.0,1e-07,2.7548956559172267e-21
0.7949876555382167,325034933951527.2,3.792690190732254e-07,3.96277934849829e-20
0.7949876555382167,22596194458915.145,1.438449888287663e-06,5.700259511156029e-19
0.7949876555382167,1570871160886.5168,5.455594781168514e-06,8.19953765703297e-18
0.7949876555382167,109205831477.13963,2.06913808111479e-05,1.1794624026768386e-16
0.7949876555382167,7591910734.349921,7.847599703514623e-05,1.696597561367552e-15
0.7949876555382167,527784165.17543304,0.00029763514416313193,2.440470572567593e-14
0.7949876555382167,36691174.9577743,0.0011288378916846883,3.5104946214317976e-13
0.7949876555382167,2550744.052515819,0.004281332398719396,5.0496705744817505e-12
0.7949876555382167,177325.8901632567,0.01623776739188724,7.263697644118662e-11
0.7949876555382167,12327.56954123764,0.06158482110660267,1.0448459348545361e-09
0.7949876555382167,4675.466541788089,0.1,2.754894536149888e-09
0.7949876555382167,2259.6219871797293,0.14384498882876628,5.7002763663092085e-09
0.7949876555382167,1092.0620091323365,0.20691380811147897,1.1794859797968887e-08
0.7949876555382167,857.007884074986,0.23357214690901212,1.5030100444955147e-08
0.7949876555382167,527.7897516164294,0.29763514416313175,2.440685097575564e-08
0.7949876555382167,255.0827128808635,0.42813323987193935,5.05127890038488e-08
0.7949876555382167,123.28727645308058,0.6158482110660264,1.0458831657616267e-07
0.7949876555382167,59.593126153469214,0.8858667904100825,2.1677648959386915e-07
0.7949876555382167,59.59312615346913,0.8858667904100832,2.167764895938704e-07
0.7949876555382167,28.811149363355245,1.2742749857031335,4.502407640263918e-07
0.7949876555382167,13.915116557334136,1.8329807108324356,9.38734635697438e-07
0.7949876555382167,6.727149235944002,2.636650898730358,1.9207667730230477e-06
0.7949876555382167,4.139591348213409,3.359818286283788,3.1327833645280845e-06
0.7949876555382167,3.250301129067137,3.79269019073225,3.959794211986483e-06
0.7949876555382167,1.5695113058610273,5.455594781168517,8.237186961427394e-06
0.7949876555382167,0.7584553629999099,7.847599703514611,1.7036016930874035e-05
0.7949876555382167,0.36646832128065654,11.288378916846883,3.513224932763997e-05
0.7949876555382167,0.2876091584478777,12.742749857031322,4.4816896965667816e-05
0.7949876555382167,0.1771510566550412,16.23776739188721,7.289316031580026e-05
0.7949876555382167,0.0855845609301359,23.357214690901213,0.0001502137252910861
0.7949876555382167,0.04135830106675951,33.59818286283781,0.00031051841648996873
0.7949876555382167,0.019990137708509922,48.32930238571752,0.0006435067451530873
0.7949876555382167,0.019990137708509922,48.32930238571752,0.0006435067451530873
0.7949876555382167,0.009661870084079899,69.51927961775606,0.001332682031319013
0.7949876555382167,0.004668531899926843,100.0,0.0027504157619903415
0.7949876555382167,0.0013895747938613935,183.29807108324374,0.009244738111886884
0.7949876555382167,9.660686370535857e-05,695.192796177562,0.13302289140151025
0.7949876555382167,6.715695760592073e-06,2636.6508987303664,1.9119573260338059
0.7949876555382167,4.669286422104398e-07,10000.0,27.543975490785872
0.8774748730999179,3478051016195647.0,1e-07,2.763236011331573e-21
0.8774748730999179,241791601119725.12,3.792690190732254e-07,3.974776531812336e-20
0.8774748730999179,16809177927467.15,1.438449888287663e-06,5.717516858153883e-19
0.8774748730999179,1168561940484.2053,5.455594781168514e-06,8.22436148589418e-18
0.8774748730999179,81237584291.18971,2.06913808111479e-05,1.183033186062066e-16
0.8774748730999179,5647578337.811074,7.847599703514623e-05,1.7017339543291265e-15
0.8774748730999179,392615577.63030815,0.00029763514416313193,2.4478590164492624e-14
0.8774748730999179,27294352.12440823,0.0011288378916846883,3.5211225277057703e-13
0.8774748730999179,1897483.6981644027,0.004281332398719396,5.064958285028474e-12
0.8774748730999179,131911.7006406926,0.01623776739188724,7.285688248761196e-11
0.8774748730999179,9170.407453053736,0.06158482110660267,1.0480091725733194e-09
0.8774748730999179,3478.052442887569,0.1,2.7632349001903588e-09
0.8774748730999179,1680.9197051212175,0.14384498882876628,5.717533838629752e-09
0.8774748730999179,812.378625100264,0.20691380811147897,1.1830568838397481e-08
0.8774748730999179,637.5232311626811,0.23357214690901212,1.5075604509151748e-08
0.8774748730999179,392.6197870471051,0.29763514416313175,2.4480745243388016e-08
0.8774748730999179,189.75463176986818,0.42813323987193935,5.0665736590928466e-08
0.8774748730999179,91.71280534543841,0.6158482110660264,1.0490508619482353e-07
0.8774748730999179,44.331129583392155,0.8858667904100825,2.1743350027785883e-07
0.8774748730999179,44.3311295833921,0.8858667904100832,2.1743350027786003e-07
0.8774748730999179,21.432620622008535,1.2742749857031335,4.516074997032702e-07
0.8774748730999179,10.351525176540639,1.8329807108324356,9.415902717422563e-07
0.8774748730999179,5.0043038116964125,2.636650898730358,1.926588168571897e-06
0.8774748730999179,3.079441331105555,3.359818286283788,3.1422914789534137e-06
0.8774748730999179,2.4178782561160275,3.79269019073225,3.971779264642782e-06
0.8774748730999179,1.1675543315356538,5.455594781168517,8.262152784913788e-06
0.8774748730999179,0.5642118489585062,7.847599703514611,1.7087632228587104e-05
0.8774748730999179,0.2726134218465487,11.288378916846883,3.523858061868123e-05
0.8774748730999179,0.2139508397436248,12.742749857031322,4.495259018189209e-05
0.8774748730999179,0.13178198917535067,16.23776739188721,7.311403297478204e-05
0.8774748730999179,0.06366572234582918,23.357214690901213,0.00015066817182753534
0.8774748730999179,0.03076610082572837,33.59818286283781,0.0003114574987132888
0.8774748730999179,0.014870523670329296,48.32930238571752,0.000645453911642412
0.8774748730999179,0.014870523670329296,48.32930238571752,0.000645453911642412
0.8774748730999179,0.007187406134088062,69.51927961775606,0.0013367161317228648
0.8774748730999179,0.0034728820454704456,100.0,0.002758733259873376
0.8774748730999179,0.0010336936053988385,183.29807108324374,0.009272699253953307
0.8774748730999179,7.186510356967735e-05,695.192796177562,0.13342527753812794
0.8774748730999179,4.995750159128641e-06,2636.6508987303664,1.9177392321445295
0.8774748730999179,3.473449306505227e-07,10000.0,27.627318227040398
0.9685208915608166,2587162558001886.5,1e-07,2.7731092284886755e-21
0.9685208915608166,179857677286321.72,3.792690190732254e-07,3.9889786599290077e-20
0.9685208915608166,12503576158667.955,1.438449888287663e-06,5.737945907756757e-19
0.9685208915608166,869239607196.3488,5.455594781168514e-06,8.253747650013253e-18
0.9685208915608166,60428911307.51188,2.06913808111479e-05,1.1872602385114948e-16
0.9685208915608166,4200974382.1841173,7.847599703514623e-05,1.7078143574527863e-15
0.9685208915608166,292048712.74271595,0.00029763514416313193,2.4566053716430913e-14
0.9685208915608166,20303016.123795915,0.0011288378916846883,3.533703721354287e-13
0.9685208915608166,1411451.0556249334,0.004281332398719396,5.08305570156577e-12
0.9685208915608166,98123.06124554182,0.01623776739188724,7.311720474365882e-11
0.9685208915608166,6821.445320070739,0.06158482110660267,1.0517537767071593e-09
0.9685208915608166,2587.163628610734,0.1,2.7731081234094073e-09
0.9685208915608166,1250.3590519126926,0.14384498882876628,5.737963010932096e-09
0.9685208915608166,604.2912035649376,0.20691380811147897,1.1872840621048693e-08
0.9685208915608166,474.22430285118327,0.23357214690901212,1.5129471376812755e-08
0.9685208915608166,292.05187704134715,0.29763514416313175,2.45682192791857e-08
0.9685208915608166,141.14981407307653,0.42813323987193935,5.084678666686585e-08
0.9685208915608166,68.22101901753307,0.6158482110660264,1.0528002887237847e-07
0.9685208915608166,32.97598491812386,0.8858667904100825,2.182110109319885e-07
0.9685208915608166,32.9759849181238,0.8858667904100832,2.1821101093198975e-07
0.9685208915608166,15.94285019551754,1.2742749857031335,4.5322416647555257e-07
0.9685208915608166,7.700117517738852,1.8329807108324356,9.449660282048348e-07
0.9685208915608166,3.7224821737508567,2.636650898730358,1.933477281334259e-06
0.9685208915608166,2.290669498448575,3.359818286283788,3.15353888611108e-06
0.9685208915608166,1.7985475223912364,3.79269019073225,3.985968100823845e-06
0.9685208915608166,0.8684925456892817,5.455594781168517,8.291697367216539e-06
0.9685208915608166,0.4196921098598674,7.847599703514611,1.7148720248197278e-05
0.9685208915608166,0.2027844699207887,11.288378916846883,3.536446489131487e-05
0.9685208915608166,0.15914824663600569,12.742749857031322,4.511321826982141e-05
0.9685208915608166,0.09802678815941494,16.23776739188721,7.337543353019598e-05
0.9685208915608166,0.04735792568261408,23.357214690901213,0.0001512062511247011
0.9685208915608166,0.02288542941282414,33.59818286283781,0.0003125695195156446
0.9685208915608166,0.01106148554846956,48.32930238571752,0.0006477593003262613
0.9685208915608166,0.01106148554846956,48.32930238571752,0.0006477593003262613
0.9685208915608166,0.005346379797469401,69.51927961775606,0.0013414918436012988
0.9685208915608166,0.0025833103550879284,100.0,0.002768582628379554
0.9685208915608166,0.0007689153785334639,183.29807108324374,0.009305808656374932
0.9685208915608166,5.3457040866680774e-05,695.192796177562,0.13390173375912848
0.9685208915608166,3.716098858335396e-06,2636.6508987303664,1.9245860246029562
0.9685208915608166,2.583735999280302e-07,10000.0,27.725994197961054
1.0690137645490685,1904251140017526.8,1e-07,2.7559148266516567e-21
1.0690137645490685,132382167465308.84,3.792690190732254e-07,3.9642453745273766e-20
1.0690137645490685,9203112916425.43,1.438449888287663e-06,5.702368316133793e-19
1.0690137645490685,639793780190.7643,5.455594781168514e-06,8.202571067317661e-18
1.0690137645490685,44478002702.783424,2.06913808111479e-05,1.179898743545358e-16
1.0690137645490685,3092078706.7347407,7.847599703514623e-05,1.6972252158412212e-15
1.0690137645490685,214959084.2141859,0.00029763514416313193,2.441373422076445e-14
1.0690137645490685,14943800.682376191,0.0011288378916846883,3.5117933252175863e-13
1.0690137645490685,1038882.2586724971,0.004281332398719396,5.051538694861759e-12
1.0690137645490685,72222.34670453565,0.01623776739188724,7.266384841297922e-11
1.0690137645490685,5020.845953977412,0.06158482110660267,1.0452324445649307e-09
1.0690137645490685,1904.25156669785,0.1,2.7559131815453996e-09
1.0690137645490685,920.3116486049738,0.14384498882876628,5.702380841756953e-09
1.0690137645490685,444.7802638589752,0.20691380811147897,1.1799188842390961e-08
1.0690137645490685,349.04574255140756,0.23357214690901212,1.5035592858018318e-08
1.0690137645490685,214.95912934282475,0.29763514416313175,2.441562174588368e-08
1.0690137645490685,103.88800105464176,0.42813323987193935,5.052968825931172e-08
1.0690137645490685,50.207908995473055,0.6158482110660264,1.0461583622135612e-07
1.0690137645490685,24.264526592990098,0.8858667904100825,2.1679382137522354e-07
1.0690137645490685,24.264526592990066,0.8858667904100832,2.1679382137522476e-07
1.0690137645490685,11.726117164855188,1.2742749857031335,4.5008502715692163e-07
1.0690137645490685,5.65927925782345,1.8329807108324356,9.377109775873132e-07
1.0690137645490685,2.7390759660636927,2.636650898730358,1.920909147570518e-06
1.0690137645490685,1.68476748981062,3.359818286283788,3.1316175136156813e-06
1.0690137645490685,1.3238922756195162,3.79269019073225,3.961533777470573e-06
1.0690137645490685,0.6389959510251795,5.455594781168517,8.237039765430226e-06
1.0690137645490685,0.30881389692411565,7.847599703514611,1.703704302592399e-05
1.0690137645490685,0.14925765850720138,11.288378916846883,3.514530344435544e-05
1.0690137645490685,0.11712729799186365,12.742749857031322,4.4828857779823264e-05
1.0690137645490685,0.07212996394103255,16.23776739188721,7.289834155264468e-05
1.0690137645490685,0.03486164658080401,23.357214690901213,0.0001502878713253157
1.0690137645490685,0.016848289428262178,33.59818286283781,0.0003107012526309291
1.0690137645490685,0.008142291888151841,48.32930238571752,0.0006437918854356601
1.0690137645490685,0.008142291888151841,48.32930238571752,0.0006437918854356601
1.0690137645490685,0.003935058107769197,69.51927961775606,0.001333144500054056
1.0690137645490685,0.0019018717609783473,100.0,0.00275208495104575
1.0690137645490685,0.0005660656108492989,183.29807108324374,0.009250000622941294
1.0690137645490685,3.9353221430754884e-05,695.192796177562,0.13309469711595984
1.0690137645490685,2.735872922141034e-06,2636.6508987303664,1.9131353968606937
1.0690137645490685,1.9019184173232575e-07,10000.0,27.55684597405678
1.1799336893535777,1417200163935240.2,1e-07,2.775101951264342e-21
1.1799336893535777,98522734470943.4,3.792690190732254e-07,3.991845091783055e-20
1.1799336893535777,6849229526391.46,1.438449888287663e-06,5.742069126336996e-19
1.1799336893535777,476153502611.4006,5.455594781168514e-06,8.259678693319387e-18
1.1799336893535777,33101848489.016254,2.06913808111479e-05,1.1881133893696118e-16
1.1799336893535777,2301216660.972958,7.847599703514623e-05,1.7090415722094047e-15
1.1799336893535777,159978924.51563045,0.00029763514416313193,2.4583706585735422e-14
1.1799336893535777,11121619.586717354,0.0011288378916846883,3.53624299814609e-13
1.1799336893535777,773166.9821990004,0.004281332398719396,5.086708323929281e-12
1.1799336893535777,53750.011970822874,0.01623776739188724,7.316974586108917e-11
1.1799336893535777,3736.6624536430613,0.06158482110660267,1.0525095259272672e-09
1.1799336893535777,1417.20053331607,0.1,2.7751003954325806e-09
1.1799336893535777,684.923327120963,0.14384498882876628,5.742082646637082e-09
1.1799336893535777,331.0188711597064,0.20691380811147897,1.1881344208534288e-08
1.1799336893535777,259.7704487583705,0.23357214690901212,1.5140288011052848e-08
1.1799336893535777,159.97933318079794,0.29763514416313175,2.458566467365142e-08
1.1799336893535777,77.3171424178713,0.42813323987193935,5.0881885098871256e-08
1.1799336893535777,37.36711129232314,0.6158482110660264,1.0534670759628517e-07
1.1799336893535777,18.059561232111342,0.8858667904100825,2.1831740347514143e-07
1.1799336893535777,18.05956123211131,0.8858667904100832,2.183174034751427e-07
1.1799336893535777,8.728340310225056,1.2742749857031335,4.53291893499934e-07
1.1799336893535777,4.213209145800423,1.8329807108324356,9.445543273434931e-07
1.1799336893535777,2.0386384662084116,2.636650898730358,1.9344122927393e-06
1.1799336893535777,1.2540621182453322,3.359818286283788,3.153944492081297e-06
1.1799336893535777,0.9852645745971644,3.79269019073225,3.989052717780933e-06
1.1799336893535777,0.4756007193862848,5.455594781168517,8.295105971647887e-06
1.1799336893535777,0.22984432363547586,7.847599703514611,1.715685108259951e-05
1.1799336893535777,0.11108169735246486,11.288378916846883,3.538992919018233e-05
1.1799336893535777,0.08717146399905697,12.742749857031322,4.514195592963195e-05
1.1799336893535777,0.05368474882258372,16.23776739188721,7.341068578262981e-05
1.1799336893535777,0.0259442782119715,23.357214690901213,0.0001513297086249631
1.1799336893535777,0.012538344076958379,33.59818286283781,0.00031284842727596657
1.1799336893535777,0.006059618848245438,48.32930238571752,0.0006482622018414753
1.1799336893535777,0.006059618848245438,48.32930238571752,0.0006482622018414753
1.1799336893535777,0.002928593371921247,69.51927961775606,0.001342430096366874
1.1799336893535777,0.0014153497055486562,100.0,0.0027710922135526497
1.1799336893535777,0.00042126266265585846,183.29807108324374,0.00931396405580455
1.1799336893535777,2.9286626195127768e-05,695.192796177562,0.1340159193658886
1.1799336893535777,2.035998833806707e-06,2636.6508987303664,1.9263443157588538
1.1799336893535777,1.4154287244616065e-07,10000.0,27.74803190376397
1.302362567668922,1054771276422068.5,1e-07,2.7979299541213886e-21
1.302362567668922,73326939298363.05,3.792690190732254e-07,4.024682029942604e-20
1.302362567668922,5097635996597.134,1.438449888287663e-06,5.789303416364309e-19
1.302362567668922,354383982236.9758,5.455594781168514e-06,8.327622852532518e-18
1.302362567668922,24636519153.18645,2.06913808111479e-05,1.1978868161926018e-16
1.302362567668922,1712713063.818856,7.847599703514623e-05,1.7231001569310598e-15
1.302362567668922,119066578.38888371,0.00029763514416313193,2.4785932281948664e-14
1.302362567668922,8277422.756407567,0.0011288378916846883,3.565332151145115e-13
1.302362567668922,575440.4673716385,0.004281332398719396,5.1285516125980545e-12
1.302362567668922,40004.20700907042,0.01623776739188724,7.377164056209699e-11
1.302362567668922,2781.0639235966446,0.06158482110660267,1.0611674809132902e-09
1.302362567668922,1054.7715946870092,0.1,2.797928501525959e-09
1.302362567668922,509.76396384063355,0.14384498882876628,5.789318023531555e-09
1.302362567668922,246.36563931523068,0.20691380811147897,1.1979088026486973e-08
1.302362567668922,193.33802757012506,0.23357214690901212,1.5264847549521454e-08
1.302362567668922,119.06716493814524,0.29763514416313175,2.478796540584406e-08
1.302362567668922,57.54483461520022,0.42813323987193935,5.1300848180257063e-08
1.302362567668922,27.8116693662556,0.6158482110660264,1.062158456309336e-07
1.302362567668922,13.441961539528426,0.8858667904100825,2.2012767631993206e-07
1.302362567668922,13.441961539528405,0.8858667904100832,2.2012767631993328e-07
1.302362567668922,6.497239522752051,1.2742749857031335,4.570945616696734e-07
1.302362567668922,3.1367708266262766,1.8329807108324356,9.526382224732832e-07
1.302362567668922,1.5173867944877963,2.636650898730358,1.9504550850366945e-06
1.302362567668922,0.9335076343054587,3.359818286283788,3.180417352998842e-06
1.302362567668922,0.7332857208090173,3.79269019073225,4.021804055877797e-06
1.302362567668922,0.3540027858062474,5.455594781168517,8.36406300155147e-06
1.302362567668922,0.171076503471999,7.847599703514611,1.7299172370741705e-05
1.302362567668922,0.0826739120868953,11.288378916846883,3.568098398727299e-05
1.302362567668922,0.06487995922540862,12.742749857031322,4.551428898947379e-05
1.302362567668922,0.03995822888392958,16.23776739188721,7.401943974418331e-05
1.302362567668922,0.01930881177674527,23.357214690901213,0.00015257005748388493
1.302362567668922,0.009331357390560175,33.59818286283781,0.00031540586676813924
1.302362567668922,0.004509871565480517,48.32930238571752,0.0006535829898691777
1.302362567668922,0.004509871565480517,48.32930238571752,0.0006535829898691777
1.302362567668922,0.00217965265165761,69.51927961775606,0.0013534776585478088
1.302362567668922,0.0010533351995807353,100.0,0.0027937334950317687
1.302362567668922,0.00031351583638420126,183.29807108324374,0.009390143595091757
1.302362567668922,2.1796097330291192e-05,695.192796177562,0.13511294043339847
1.302362567668922,1.5152331835578185e-06,2636.6508987303664,1.942079531623961
1.302362567668922,1.0534270894423317e-07,10000.0,27.97562719174472
1.4374945583547296,783971355861799.8,1e-07,2.821728800288393e-21
1.4374945583547296,54501123900467.66,3.792690190732254e-07,4.058915477552907e-20
1.4374945583547296,3788878871918.5864,1.438449888287663e-06,5.838546515255049e-19
1.4374945583547296,263400129734.71722,5.455594781168514e-06,8.398456582630843e-18
1.4374945583547296,18311387270.381165,2.06913808111479e-05,1.2080758933072918e-16
1.4374945583547296,1272994451.838833,7.847599703514623e-05,1.7377566337683827e-15
1.4374945583547296,88497657.24942438,0.00029763514416313193,2.4996758356632584e-14
1.4374945583547296,6152293.380027357,0.0011288378916846883,3.5956584254901814e-13
1.4374945583547296,427703.00396486337,0.004281332398719396,5.172174438343207e-12
1.4374945583547296,29733.60491538448,0.01623776739188724,7.439913301351854e-11
1.4374945583547296,2067.0590020469845,0.06158482110660267,1.0701936437129578e-09
1.4374945583547296,783.971609157569,0.1,2.8217273950839576e-09
1.4374945583547296,378.8881900133237,0.14384498882876628,5.838561738502328e-09
1.4374945583547296,183.11426502570836,0.20691380811147897,1.2080984569229001e-08
1.4374945583547296,143.70087165112662,0.23357214690901212,1.5394696148017097e-08
1.4374945583547296,88.4981973619284,0.29763514416313175,2.4998838025064333e-08
1.4374945583547296,42.771054101275624,0.42813323987193935,5.17374090606813e-08
1.4374945583547296,20.67160074680585,0.6158482110660264,1.0712056780820422e-07
1.4374945583547296,9.991220152780096,0.8858667904100825,2.2200716237493417e-07
1.4374945583547296,9.991220152780079,0.8858667904100832,2.220071623749354e-07
1.4374945583547296,4.829534669024946,1.2742749857031335,4.610189860877047e-07
1.4374945583547296,2.331816665252425,1.8329807108324356,9.608956174029258e-07
1.4374945583547296,1.1278529167049127,2.636650898730358,1.9671096589333374e-06
1.4374945583547296,0.6938967645379962,3.359818286283788,3.207730483807224e-06
1.4374945583547296,0.5450192088203669,3.79269019073225,4.055982039822766e-06
1.4374945583547296,0.2631277087600297,5.455594781168517,8.435562802770934e-06
1.4374945583547296,0.12715881915498142,7.847599703514611,1.744690269465048e-05
1.4374945583547296,0.061448262808666186,11.288378916846883,3.598445412029667e-05
1.4374945583547296,0.04822327752687402,12.742749857031322,4.5901922185873515e-05
1.4374945583547296,0.029700366764921285,16.23776739188721,7.46514567040151e-05
1.4374945583547296,0.01435128422116051,23.357214690901213,0.00015386560649239568
1.4374945583547296,0.0069354627370785136,33.59818286283781,0.00031808079328438386
1.4374945583547296,0.003351982956874409,48.32930238571752,0.0006591365542210943
1.4374945583547296,0.003351982956874409,48.32930238571752,0.0006591365542210943
1.4374945583547296,0.0016200542087381107,69.51927961775606,0.001364992779993426
1.4374945583547296,0.0007828820589413756,100.0,0.0028174212721783095
1.4374945583547296,0.00023301884579606902,183.29807108324374,0.009469801071912885
1.4374945583547296,1.6199877738295785e-05,695.192796177562,0.13625956149426893
1.4374945583547296,1.1261825676038802e-06,2636.6508987303664,1.9585442915333484
1.4374945583547296,7.829625375183042e-08,10000.0,28.213265284209413
1.586647725140057,582581142328801.9,1e-07,2.8497625335656432e-21
1.586647725140057,40500621333587.65,3.792690190732254e-07,4.0992405980538526e-20
1.586647725140057,2815574019182.541,1.438449888287663e-06,5.896552180334822e-19
1.586647725140057,195736677524.04102,5.455594781168514e-06,8.481894825084894e-18
1.586647725140057,13607472816.244453,2.06913808111479e-05,1.2200780663609851e-16
1.586647725140057,945981707.6036502,7.847599703514623e-05,1.755021158256652e-15
1.586647725140057,65763966.844320536,0.00029763514416313193,2.5245099889842266e-14
1.586647725140057,4571863.599963212,0.0011288378916846883,3.631381110549843e-13
1.586647725140057,317832.66412025335,0.004281332398719396,5.223559730460839e-12
1.586647725140057,22095.497990012387,0.01623776739188724,7.513828464880837e-11
1.586647725140057,1536.0632620257923,0.06158482110660267,1.0808259667300075e-09
