#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(B+->K+  a)*BR_theo(a->  gamma  gamma) ,        BR_BaBar(B+->K+  a)*BR_BaBar(a->  gamma  gamma) ,  Allowed/excluded  (1/0) 

0.31755914099542404,14365.488389664462,0.00029763514416313193,1.0641839502265272e-12,1.076150868183567e-06,1
0.31755914099542404,998.5627924655745,0.0011288378916846883,1.5324376219617158e-11,1.076150868183567e-06,1
0.31755914099542404,69.40002850283221,0.004281332398719396,2.2100913067553814e-10,4.120022003822649e-07,1
0.31755914099542404,4.823759242879935,0.01623776739188724,3.1845356398679343e-09,1.8848909768065855e-07,1
0.31755914099542404,0.3353226083533715,0.06158482110660267,4.583559370866254e-08,1.8154883379454082e-07,1
0.31755914099542404,0.12717625930588217,0.1,1.2086326324645722e-07,1.8154883379454082e-07,1
0.31755914099542404,0.06146310744406778,0.14384498882876628,2.5009385530332143e-07,1.8154883379454082e-07,0
0.31755914099542404,0.029704592368392107,0.20691380811147897,5.174947729292805e-07,1.8154883379454082e-07,0
0.31755914099542404,0.02331095478703568,0.23357214690901212,6.59435990474044e-07,1.8154883379454082e-07,0
0.31755914099542404,0.014355988934997607,0.29763514416313175,1.070791356635922e-06,1.8154883379454082e-07,0
0.31755914099542404,0.006938138061899988,0.42813323987193935,2.2156486911927937e-06,1.8154883379454082e-07,0
0.31755914099542404,0.003353149937358582,0.6158482110660264,4.584531420495449e-06,1.8154883379454082e-07,0
0.31755914099542404,0.0016205526981864001,0.8858667904100825,9.486098204896162e-06,1.8154883379454082e-07,0
0.31755914099542404,0.0016205526981863977,0.8858667904100832,9.48609820489623e-06,1.8154883379454082e-07,0
0.31755914099542404,0.0007832013850873349,1.2742749857031335,1.9628147362908164e-05,1.8154883379454082e-07,0
0.31755914099542404,0.00037851562151434634,1.8329807108324356,4.061349160980095e-05,1.8154883379454082e-07,0
0.31755914099542404,0.0001829339108298755,2.636650898730358,8.403512999154545e-05,1.8154883379454082e-07,0
0.31755914099542404,0.00011265950706900814,3.359818286283788,0.0001364544551354584,1.8154883379454082e-07,0
0.31755914099542404,8.841066663945995e-05,3.79269019073225,0.00017388058678881736,1.8154883379454082e-07,0
0.31755914099542404,4.27282529461583e-05,5.455594781168517,0.0003597833741609178,1.8154883379454082e-07,0
0.31755914099542404,2.0650264730523615e-05,7.847599703514611,0.0007444420997632034,1.8154883379454082e-07,0
0.31755914099542404,9.980128266785815e-06,11.288378916846883,0.0015403543888131655,1.8154883379454082e-07,0
0.31755914099542404,7.832005036434256e-06,12.742749857031322,0.0019628353623582823,1.8154883379454082e-07,0
0.31755914099542404,4.823326160786135e-06,16.23776739188721,0.003187207206102019,1.8154883379454082e-07,0
0.31755914099542404,2.3310798154903386e-06,23.357214690901213,0.006594773646475141,1.8154883379454082e-07,0
0.31755914099542404,1.126594589426295e-06,33.59818286283781,0.013645499940774778,1.8154883379454082e-07,0
0.31755914099542404,5.444752979044354e-07,48.32930238571752,0.028234427378951252,1.8154883379454082e-07,0
0.31755914099542404,5.444752979044354e-07,48.32930238571752,0.028234427378951252,1.8154883379454082e-07,0
0.31755914099542404,2.6314111049199397e-07,69.51927961775606,0.058420934376999904,1.8154883379454082e-07,0
0.31755914099542404,1.2717426210119198e-07,100.0,0.12088098794915957,1.8154883379454082e-07,0
0.31755914099542404,3.785152955988589e-08,183.29807108324374,0.4061381812705986,1.8154883379454082e-07,0
0.31755914099542404,2.631411050567839e-09,695.192796177562,5.842094564398445,1.8154883379454082e-07,0
0.31755914099542404,1.8293380030453257e-10,2636.6508987303664,84.03560406125193,1.8154883379454082e-07,0
0.31755914099542404,1.2717426009243027e-11,10000.0,1208.8100577700843,1.8154883379454082e-07,0
0.34488097220431535,110676792127.49542,1e-07,1.4578719621281905e-19,1.3573935290133836e-06,1
0.34488097220431535,7694170859.08559,3.792690190732254e-07,2.0970757611184634e-18,1.3573935290133836e-06,1
0.34488097220431535,534893215.35767436,1.438449888287663e-06,3.0165383954937994e-17,1.3573935290133836e-06,1
0.34488097220431535,37185390.98256718,5.455594781168514e-06,4.339139342066514e-16,1.3573935290133836e-06,1
0.34488097220431535,2585101.5721645104,2.06913808111479e-05,6.241634992585861e-15,1.3573935290133836e-06,1
0.34488097220431535,179714.36788937653,7.847599703514623e-05,8.978293896861806e-14,1.3573935290133836e-06,1
0.34488097220431535,12493.517477679472,0.00029763514416313193,1.291575607636071e-12,1.3573935290133836e-06,1
0.34488097220431535,868.4397890412398,0.0011288378916846883,1.8598819543048705e-11,1.3573935290133836e-06,1
0.34488097220431535,60.3564909896107,0.004281332398719396,2.682325360655264e-10,3.4677007475480517e-07,1
0.34488097220431535,4.195173803141373,0.01623776739188724,3.8649731143326676e-09,2.4197235759100857e-07,1
0.34488097220431535,0.2916266239118952,0.06158482110660267,5.562921284083732e-08,2.4183181214870775e-07,1
0.34488097220431535,0.11060388479859667,0.1,1.4668791086530984e-07,2.4183181214870775e-07,1
0.34488097220431535,0.05345383243973878,0.14384498882876628,3.0353096752777366e-07,2.4183181214870775e-07,0
0.34488097220431535,0.025833778492552525,0.20691380811147897,6.280669437458099e-07,2.4183181214870775e-07,0
0.34488097220431535,0.020273297642060407,0.23357214690901212,8.003364764710121e-07,2.4183181214870775e-07,0
0.34488097220431535,0.01248525593593696,0.29763514416313175,1.2995853729787198e-06,2.4183181214870775e-07,0
0.34488097220431535,0.00603402731880968,0.42813323987193935,2.689062216765579e-06,2.4183181214870775e-07,0
0.34488097220431535,0.002916200015865139,0.6158482110660264,5.564099633464822e-06,2.4183181214870775e-07,0
0.34488097220431535,0.0014093780154372096,0.8858667904100825,1.1512974881159651e-05,2.4183181214870775e-07,0
0.34488097220431535,0.0014093780154372077,0.8858667904100832,1.151297488115973e-05,2.4183181214870775e-07,0
0.34488097220431535,0.0006811421899701518,1.2742749857031335,2.3822056371805285e-05,2.4183181214870775e-07,0
0.34488097220431535,0.0003291911432815937,1.8329807108324356,4.9291299103426806e-05,2.4183181214870775e-07,0
0.34488097220431535,0.00015909574091078205,2.636650898730358,0.00010199075605895713,2.4183181214870775e-07,0
0.34488097220431535,9.797881467950581e-05,3.359818286283788,0.00016561041826510819,2.4183181214870775e-07,0
0.34488097220431535,7.688984753905637e-05,3.79269019073225,0.00021103331994880707,2.4183181214870775e-07,0
0.34488097220431535,3.716032215931576e-05,5.455594781168517,0.00043665760051888827,2.4183181214870775e-07,0
0.34488097220431535,1.7959322863695708e-05,7.847599703514611,0.000903505620418989,2.4183181214870775e-07,0
0.34488097220431535,8.67961491551331e-06,11.288378916846883,0.0018694789658180737,2.4183181214870775e-07,0
0.34488097220431535,6.81141423390825e-06,12.742749857031322,0.002382230640746172,2.4183181214870775e-07,0
0.34488097220431535,4.1947971577559394e-06,16.23776739188721,0.0038682116738510386,2.4183181214870775e-07,0
0.34488097220431535,2.02731614213057e-06,23.357214690901213,0.008003866315442821,2.4183181214870775e-07,0
0.34488097220431535,9.79787728246736e-07,33.59818286283781,0.0165611078049035,2.4183181214870775e-07,0
0.34488097220431535,4.735245670689304e-07,48.32930238571752,0.03426722345001709,2.4183181214870775e-07,0
0.34488097220431535,4.735245670689304e-07,48.32930238571752,0.03426722345001709,2.4183181214870775e-07,0
0.34488097220431535,2.2885111758666883e-07,69.51927961775606,0.07090362362812493,2.4183181214870775e-07,0
0.34488097220431535,1.1060214785786624e-07,100.0,0.146709397309036,2.4183181214870775e-07,0
0.34488097220431535,3.2919085983749434e-08,183.29807108324374,0.49291694917882733,2.4183181214870775e-07,0
0.34488097220431535,2.2885111285974336e-09,695.192796177562,7.09036372863166,2.4183181214870775e-07,0
0.34488097220431535,1.5909564478845134e-10,2636.6508987303664,101.99133074111329,2.4183181214870775e-07,0
0.34488097220431535,1.106021461108745e-11,10000.0,1467.0941892051308,2.4183181214870775e-07,0
0.3745534914087314,97544816595.34114,1e-07,1.750933967567109e-19,1.2413048914356658e-06,1
0.3745534914087314,6781245380.134841,3.792690190732254e-07,2.5186307701149437e-18,1.2413048914356658e-06,1
0.3745534914087314,471427293.7189203,1.438449888287663e-06,3.622924151328715e-17,1.2413048914356658e-06,1
0.3745534914087314,32773285.832518008,5.455594781168514e-06,5.211394869624988e-16,1.2413048914356658e-06,1
0.3745534914087314,2278375.20305658,2.06913808111479e-05,7.49633095706654e-15,1.2413048914356658e-06,1
0.3745534914087314,158390.97536495948,7.847599703514623e-05,1.0783114119297283e-13,1.2413048914356658e-06,1
0.3745534914087314,11011.141971275838,0.00029763514416313193,1.5512085854519858e-12,1.2413048914356658e-06,1
0.3745534914087314,765.3980420767906,0.0011288378916846883,2.233754630113978e-11,1.2413048914356658e-06,1
0.3745534914087314,53.19509846941664,0.004281332398719396,3.221520251395601e-10,2.713329300557296e-07,1
0.3745534914087314,3.697409841004981,0.01623776739188724,4.641896411175735e-09,1.7696911025553134e-07,1
0.3745534914087314,0.2570246669362071,0.06158482110660267,6.681157736979226e-08,1.7665470179483916e-07,1
0.3745534914087314,0.09748056014985718,0.1,1.7617452560060682e-07,1.7665470179483916e-07,1
0.3745534914087314,0.047111451265855926,0.14384498882876628,3.645455339626978e-07,1.7665470179483916e-07,0
0.3745534914087314,0.022768560100095366,0.20691380811147897,7.543184044336312e-07,1.7665470179483916e-07,0
0.3745534914087314,0.01786783903583475,0.23357214690901212,9.612168527962062e-07,1.7665470179483916e-07,0
0.3745534914087314,0.011003860710025008,0.29763514416313175,1.5608227148605403e-06,1.7665470179483916e-07,0
0.3745534914087314,0.005318080500542962,0.42813323987193935,3.2296064874767896e-06,1.7665470179483916e-07,0
0.3745534914087314,0.0025701883038873365,0.6158482110660264,6.682572105536986e-06,1.7665470179483916e-07,0
0.3745534914087314,0.0012421531003839563,0.8858667904100825,1.3827265779308435e-05,1.7665470179483916e-07,0
0.3745534914087314,0.0012421531003839546,0.8858667904100832,1.3827265779308533e-05,1.7665470179483916e-07,0
0.3745534914087314,0.0006003235993528285,1.2742749857031335,2.8610668159628624e-05,1.7665470179483916e-07,0
0.3745534914087314,0.0002901320971160337,1.8329807108324356,5.919963317997136e-05,1.7665470179483916e-07,0
0.3745534914087314,0.00014021878138212717,2.636650898730358,0.00012249251789508931,1.7665470179483916e-07,0
0.3745534914087314,8.635347443611717e-05,3.359818286283788,0.00019890074249940176,1.7665470179483916e-07,0
0.3745534914087314,6.776674636840079e-05,3.79269019073225,0.0002534543687344376,1.7665470179483916e-07,0
0.3745534914087314,3.27511915726046e-05,5.455594781168517,0.0005244327125223978,1.7665470179483916e-07,0
0.3745534914087314,1.5828420999734502e-05,7.847599703514611,0.0010851245976174061,1.7665470179483916e-07,0
0.3745534914087314,7.649764973939005e-06,11.288378916846883,0.002245273924133989,1.7665470179483916e-07,0
0.3745534914087314,6.003229237326542e-06,12.742749857031322,0.002861096827648845,1.7665470179483916e-07,0
0.3745534914087314,3.6970778868119054e-06,16.23776739188721,0.004645783644020501,1.7665470179483916e-07,0
0.3745534914087314,1.7867718978474942e-06,23.357214690901213,0.009612770537443041,1.7665470179483916e-07,0
0.3745534914087314,8.635343754760734e-07,33.59818286283781,0.019890153443556838,1.7665470179483916e-07,0
0.3745534914087314,4.173401334880803e-07,48.32930238571752,0.04115547948118282,1.7665470179483916e-07,0
0.3745534914087314,4.173401334880803e-07,48.32930238571752,0.04115547948118282,1.7665470179483916e-07,0
0.3745534914087314,2.0169757306091024e-07,69.51927961775606,0.0851563778273746,1.7665470179483916e-07,0
0.3745534914087314,9.747902930737465e-08,100.0,0.17620031570051808,1.7665470179483916e-07,0
0.3745534914087314,2.901318473042463e-08,183.29807108324374,0.5920010827457562,1.7665470179483916e-07,0
0.3745534914087314,2.016975688948623e-09,695.192796177562,8.51563942212507,1.7665470179483916e-07,0
0.3745534914087314,1.4021869666527715e-10,2636.6508987303664,122.49320768392101,1.7665470179483916e-07,0
0.3745534914087314,9.747902776767375e-12,10000.0,1762.0034164069252,1.7665470179483916e-07,0
0.40677894471765597,86786407406.80957,1e-07,2.0868162275061584e-19,9.044666883916878e-07,1
0.40677894471765597,6033328523.517217,3.792690190732254e-07,3.0017805694152803e-18,9.044666883916878e-07,1
0.40677894471765597,419432652.63501424,1.438449888287663e-06,4.3179109264301824e-17,9.044666883916878e-07,1
0.40677894471765597,29158655.84247344,5.455594781168514e-06,6.21109852415909e-16,9.044666883916878e-07,1
0.40677894471765597,2027088.7321295217,2.06913808111479e-05,8.93435468003258e-15,9.044666883916878e-07,1
0.40677894471765597,140921.72395617983,7.847599703514623e-05,1.285164257022393e-13,9.044666883916878e-07,1
0.40677894471765597,9796.701521745685,0.00029763514416313193,1.8487774146141014e-12,9.044666883916878e-07,1
0.40677894471765597,680.9807909050261,0.0011288378916846883,2.6622555753767883e-11,9.044666883916878e-07,1
0.40677894471765597,47.32810680475939,0.004281332398719396,3.839501038494083e-10,2.078505240091324e-07,1
0.40677894471765597,3.2896152665848293,0.01623776739188724,5.532343464636439e-09,1.270207727642246e-07,1
0.40677894471765597,0.22867691300205034,0.06158482110660267,7.962791288985561e-08,1.270207727642246e-07,1
0.40677894471765597,0.08672923824659329,0.1,2.09969737797046e-07,1.270207727642246e-07,0
0.40677894471765597,0.0419154370348833,0.14384498882876628,4.3447557954474744e-07,1.270207727642246e-07,0
0.40677894471765597,0.02025737101331309,0.20691380811147897,8.990177966409104e-07,1.270207727642246e-07,0
0.40677894471765597,0.01589716007360902,0.23357214690901212,1.1456051579867602e-06,1.270207727642246e-07,0
0.40677894471765597,0.009790223360840828,0.29763514416313175,1.8602322046103899e-06,1.270207727642246e-07,0
0.40677894471765597,0.004731538986519639,0.42813323987193935,3.84913540169073e-06,1.270207727642246e-07,0
0.40677894471765597,0.0022867172020758575,0.6158482110660264,7.964476440054994e-06,1.270207727642246e-07,0
0.40677894471765597,0.0011051536021606362,0.8858667904100825,1.647972225891081e-05,1.270207727642246e-07,0
0.40677894471765597,0.0011051536021606343,0.8858667904100832,1.6479722258910926e-05,1.270207727642246e-07,0
0.40677894471765597,0.0005341127338359116,1.2742749857031335,3.409899481771159e-05,1.270207727642246e-07,0
0.40677894471765597,0.0002581328598968525,1.8329807108324356,7.055577910607319e-05,1.270207727642246e-07,0
0.40677894471765597,0.00012475377736299718,2.636650898730358,0.0001459900097983553,1.270207727642246e-07,0
0.40677894471765597,7.682938061609453e-05,3.359818286283788,0.00023705546946239367,1.270207727642246e-07,0
0.40677894471765597,6.029261918934633e-05,3.79269019073225,0.0003020740073819823,1.270207727642246e-07,0
0.40677894471765597,2.913899851043387e-05,5.455594781168517,0.0006250335782532663,1.270207727642246e-07,0
0.40677894471765597,1.4082673447515474e-05,7.847599703514611,0.001293281852421341,1.270207727642246e-07,0
0.40677894471765597,6.806057412806287e-06,11.288378916846883,0.002675980275115748,1.270207727642246e-07,0
0.40677894471765597,5.3411213273453925e-06,12.742749857031322,0.0034099352392263807,1.270207727642246e-07,0
0.40677894471765597,3.289319925904564e-06,16.23776739188721,0.005536974913682721,1.270207727642246e-07,0
0.40677894471765597,1.5897053258202203e-06,23.357214690901213,0.011456768844717549,1.270207727642246e-07,0
0.40677894471765597,7.682934779627247e-07,33.59818286283781,0.023705641301557997,1.270207727642246e-07,0
0.40677894471765597,3.713108728002166e-07,48.32930238571752,0.04905025176912182,1.270207727642246e-07,0
0.40677894471765597,3.713108728002166e-07,48.32930238571752,0.04905025176912182,1.270207727642246e-07,0
0.40677894471765597,1.7945195270101002e-07,69.51927961775606,0.1014917533390685,1.270207727642246e-07,0
0.40677894471765597,8.672787625126966e-08,100.0,0.21000046544048245,1.270207727642246e-07,0
0.40677894471765597,2.5813263763852755e-08,183.29807108324374,0.7055634515804438,1.270207727642246e-07,0
0.40677894471765597,1.7945194899446423e-09,695.192796177562,10.149177287156954,1.270207727642246e-07,0
0.40677894471765597,1.2475370199015201e-10,2636.6508987303664,145.99083164799129,1.270207727642246e-07,0
0.40677894471765597,8.672787488139299e-12,10000.0,2100.004963469309,1.270207727642246e-07,0
0.4417769788856186,77753808288.8682,1e-07,2.472952954854551e-19,5.152531446166202e-07,1
0.4417769788856186,5405388739.763754,3.792690190732254e-07,3.557218901748525e-18,5.152531446166202e-07,1
0.4417769788856186,375778731.2269305,1.438449888287663e-06,5.116881133838124e-17,5.152531446166202e-07,1
0.4417769788856186,26123866.67545002,5.455594781168514e-06,7.3603771361083285e-16,5.152531446166202e-07,1
0.4417769788856186,1816112.3771805167,2.06913808111479e-05,1.0587534500719207e-14,5.152531446166202e-07,1
0.4417769788856186,126254.80228580748,7.847599703514623e-05,1.5229662794568002e-13,5.152531446166202e-07,1
0.4417769788856186,8777.075521188792,0.00029763514416313193,2.1908682949749648e-12,5.152531446166202e-07,1
0.4417769788856186,610.1053319796098,0.0011288378916846883,3.1548688104586586e-11,5.152531446166202e-07,1
0.4417769788856186,42.402268530397016,0.004281332398719396,4.549944989959246e-10,2.1038882219689223e-07,1
0.4417769788856186,2.9472370533767855,0.01623776739188724,6.556021332698147e-09,1.5423807083995424e-07,1
0.4417769788856186,0.20487656363560786,0.06158482110660267,9.436186351702727e-08,1.5423807083995424e-07,1
0.4417769788856186,0.07770258950239069,0.1,2.4882148360991143e-07,1.5423807083995424e-07,0
0.4417769788856186,0.03755294135713724,0.14384498882876628,5.148687547422112e-07,1.5423807083995424e-07,0
0.4417769788856186,0.018149014290227476,0.20691380811147897,1.0653675204220917e-06,1.5423807083995424e-07,0
0.4417769788856186,0.014242607550692964,0.23357214690901212,1.3575821628077425e-06,1.5423807083995424e-07,0
0.4417769788856186,0.008771271630756765,0.29763514416313175,2.2044401911811946e-06,1.5423807083995424e-07,0
0.4417769788856186,0.004239087521604923,0.42813323987193935,4.56135999401248e-06,1.5423807083995424e-07,0
0.4417769788856186,0.0020487191132609103,0.6158482110660264,9.438182954547332e-06,1.5423807083995424e-07,0
0.4417769788856186,0.0009901308766079562,0.8858667904100825,1.9529046847565292e-05,1.5423807083995424e-07,0
0.4417769788856186,0.000990130876607955,0.8858667904100832,1.9529046847565424e-05,1.5423807083995424e-07,0
0.4417769788856186,0.00047852308342312877,1.2742749857031335,4.040850059091879e-05,1.5423807083995424e-07,0
0.4417769788856186,0.00023126677988712904,1.8329807108324356,8.361106405384977e-05,1.5423807083995424e-07,0
0.4417769788856186,0.00011176959175623292,2.636650898730358,0.0001730032636545124,1.5423807083995424e-07,0
0.4417769788856186,6.883309417850581e-05,3.359818286283788,0.0002809190158410494,1.5423807083995424e-07,0
0.4417769788856186,5.401745402150189e-05,3.79269019073225,0.00035796825548734104,1.5423807083995424e-07,0
0.4417769788856186,2.6106255349896268e-05,5.455594781168517,0.0007406866334488097,1.5423807083995424e-07,0
0.4417769788856186,1.2616969965477274e-05,7.847599703514611,0.001532584191562935,1.5423807083995424e-07,0
0.4417769788856186,6.097693188779528e-06,11.288378916846883,0.0031711301434186787,1.5423807083995424e-07,0
0.4417769788856186,4.785225448865758e-06,12.742749857031322,0.004040892425283501,1.5423807083995424e-07,0
0.4417769788856186,2.946972452828597e-06,16.23776739188721,0.006561508772743808,1.5423807083995424e-07,0
0.4417769788856186,1.424251185302256e-06,23.357214690901213,0.013576671458699105,1.5423807083995424e-07,0
0.4417769788856186,6.883306477469033e-07,33.59818286283781,0.028092013378288233,1.5423807083995424e-07,0
0.4417769788856186,3.3266539534839397e-07,48.32930238571752,0.058126262493582104,1.5423807083995424e-07,0
0.4417769788856186,3.3266539534839397e-07,48.32930238571752,0.058126262493582104,1.5423807083995424e-07,0
0.4417769788856186,1.6077486323285332e-07,69.51927961775606,0.12027127451228667,1.5423807083995424e-07,0
0.4417769788856186,7.77013692684983e-08,100.0,0.24885789037483136,1.5423807083995424e-07,0
0.4417769788856186,2.3126658076225983e-08,183.29807108324374,0.8361173472423474,1.5423807083995424e-07,0
0.4417769788856186,1.6077485991209832e-09,695.192796177562,12.027129765480835,1.5423807083995424e-07,0
0.4417769788856186,1.1176952422846784e-10,2636.6508987303664,173.00423739939703,1.5423807083995424e-07,0
0.4417769788856186,7.77013680412034e-12,10000.0,2488.5792699344715,1.5423807083995424e-07,0
0.47978613841178286,70030044813.37839,1e-07,2.918010348864589e-19,5.493631337472997e-07,1
0.47978613841178286,4868438267.011302,3.792690190732254e-07,4.197411660461368e-18,5.493631337472997e-07,1
0.47978613841178286,338450321.172294,1.438449888287663e-06,6.037766336451428e-17,5.493631337472997e-07,1
0.47978613841178286,23528822.500677645,5.455594781168514e-06,8.685024360262857e-16,5.493631337472997e-07,1
0.47978613841178286,1635706.7770570123,2.06913808111479e-05,1.2492973301863002e-14,5.493631337472997e-07,1
0.47978613841178286,113713.13709990388,7.847599703514623e-05,1.7970545516499748e-13,5.493631337472997e-07,1
0.47978613841178286,7905.194686038822,0.00029763514416313193,2.5851588844900824e-12,5.493631337472997e-07,1
0.47978613841178286,549.4998213541503,0.0011288378916846883,3.722650105128553e-11,5.493631337472997e-07,1
0.47978613841178286,38.19019076092575,0.004281332398719396,5.368796288135031e-10,1.8024587569731514e-07,1
0.47978613841178286,2.6544698970772758,0.01623776739188724,7.735903605933414e-09,2.0565780142338957e-07,1
0.47978613841178286,0.18452491642236407,0.06158482110660267,1.1134408977030624e-07,2.0565780142338957e-07,1
0.47978613841178286,0.06998391411851518,0.1,2.936016763573057e-07,2.0565780142338957e-07,0
0.47978613841178286,0.03382257708171855,0.14384498882876628,6.075292474975645e-07,2.0565780142338957e-07,0
0.47978613841178286,0.016346161248998663,0.20691380811147897,1.2571008041110483e-06,2.0565780142338957e-07,0
0.47978613841178286,0.012827801879914632,0.23357214690901212,1.6019050648246992e-06,2.0565780142338957e-07,0
0.47978613841178286,0.007899967356016432,0.29763514416313175,2.6011714048611e-06,2.0565780142338957e-07,0
0.47978613841178286,0.003817992926225186,0.42813323987193935,5.382264036819954e-06,2.0565780142338957e-07,0
0.47978613841178286,0.0018452072627489283,0.6158482110660264,1.1136764625472442e-05,2.0565780142338957e-07,0
0.47978613841178286,0.0008917750963369882,0.8858667904100825,2.3043672596541867e-05,2.0565780142338957e-07,0
0.47978613841178286,0.000891775096336987,0.8858667904100832,2.304367259654203e-05,2.0565780142338957e-07,0
0.47978613841178286,0.0004309884469840558,1.2742749857031335,4.7680783626326776e-05,2.0565780142338957e-07,0
0.47978613841178286,0.00020829363045502146,1.8329807108324356,9.865847517056844e-05,2.0565780142338957e-07,0
0.47978613841178286,0.00010066683184144549,2.636650898730358,0.0002041385118082169,2.0565780142338957e-07,0
0.47978613841178286,6.19954802367955e-05,3.359818286283788,0.00033147576879612726,2.0565780142338957e-07,0
0.47978613841178286,4.8651568597923105e-05,3.79269019073225,0.0004223914936120404,2.0565780142338957e-07,0
0.47978613841178286,2.3512960690179194e-05,5.455594781168517,0.000873987367763605,2.0565780142338957e-07,0
0.47978613841178286,1.1363648859304556e-05,7.847599703514611,0.0018084020459375365,2.0565780142338957e-07,0
0.47978613841178286,5.4919718790392255e-06,11.288378916846883,0.0037418356984675644,2.0565780142338957e-07,0
0.47978613841178286,4.30987961945912e-06,12.742749857031322,0.004768128347460681,2.0565780142338957e-07,0
0.47978613841178286,2.6542315820387453e-06,16.23776739188721,0.007742377843255463,2.0565780142338957e-07,0
0.47978613841178286,1.2827715688884196e-06,23.357214690901213,0.016020053302395032,2.0565780142338957e-07,0
0.47978613841178286,6.199545375396534e-07,33.59818286283781,0.03314770877754373,2.0565780142338957e-07,0
0.47978613841178286,2.99619698765042e-07,48.32930238571752,0.06858719578008039,2.0565780142338957e-07,0
0.47978613841178286,2.99619698765042e-07,48.32930238571752,0.06858719578008039,2.0565780142338957e-07,0
0.47978613841178286,1.4480410876632283e-07,69.51927961775606,0.14191639196675426,2.0565780142338957e-07,0
0.47978613841178286,6.998281510308285e-08,100.0,0.29364463008639136,2.0565780142338957e-07,0
0.47978613841178286,2.082934511112863e-08,183.29807108324374,0.986592664464073,2.0565780142338957e-07,0
0.47978613841178286,1.4480410577545275e-09,695.192796177562,14.191641927095406,2.0565780142338957e-07,0
0.47978613841178286,1.006667710219122e-10,2636.6508987303664,204.13966065989945,2.0565780142338957e-07,0
0.47978613841178286,6.998281399770783e-12,10000.0,2936.446732900671,2.0565780142338957e-07,0
0.5210654914449281,63332175036.1247,1e-07,3.432148759007502e-19,5.864078435181858e-07,1
0.5210654914449281,4402807185.12442,3.792690190732254e-07,4.936973999116065e-18,5.864078435181858e-07,1
0.5210654914449281,306079983.79320616,1.438449888287663e-06,7.101589700287202e-17,5.864078435181858e-07,1
0.5210654914449281,21278459.966402363,5.455594781168514e-06,1.0215280967597718e-15,5.864078435181858e-07,1
0.5210654914449281,1479263.1960813662,2.06913808111479e-05,1.469417092048702e-14,5.864078435181858e-07,1
0.5210654914449281,102837.2939346258,7.847599703514623e-05,2.113686317360028e-13,5.864078435181858e-07,1
0.5210654914449281,7149.11970862126,0.00029763514416313193,3.0406505576213937e-12,5.864078435181858e-07,1
0.5210654914449281,496.9441184934213,0.0011288378916846883,4.37856141184945e-11,5.864078435181858e-07,1
0.5210654914449281,34.53757393313451,0.004281332398719396,6.314748276566562e-10,2.0242362726423498e-07,1
0.5210654914449281,2.4005889620223235,0.01623776739188724,9.098925209504127e-09,2.0498848742114264e-07,1
0.5210654914449281,0.16687643668415184,0.06158482110660267,1.3096226862116383e-07,2.0498848742114264e-07,1
0.5210654914449281,0.06329045659653104,0.1,3.453325753757702e-07,2.0498848742114264e-07,0
0.5210654914449281,0.03058769109703834,0.14384498882876628,7.145723463025199e-07,2.0498848742114264e-07,0
0.5210654914449281,0.014782768613585066,0.20691380811147897,1.4785946061503986e-06,2.0498848742114264e-07,0
0.5210654914449281,0.011600914986938809,0.23357214690901212,1.8841513574772047e-06,2.0498848742114264e-07,0
0.5210654914449281,0.007144392356170782,0.29763514416313175,3.0594825715099643e-06,2.0498848742114264e-07,0
0.5210654914449281,0.0034528293914356007,0.42813323987193935,6.330587427252373e-06,2.0498848742114264e-07,0
0.5210654914449281,0.0016687264731109124,0.6158482110660264,1.3098997292560014e-05,2.0498848742114264e-07,0
0.5210654914449281,0.0008064832289391956,0.8858667904100825,2.7103832655962244e-05,2.0498848742114264e-07,0
0.5210654914449281,0.0008064832289391945,0.8858667904100832,2.710383265596243e-05,2.0498848742114264e-07,0
0.5210654914449281,0.0003897675050444514,1.2742749857031335,5.6081858230620415e-05,2.0498848742114264e-07,0
0.5210654914449281,0.00018837184436697134,1.8329807108324356,0.00011604152019012621,2.0498848742114264e-07,0
0.5210654914449281,9.10387741533467e-05,2.636650898730358,0.00024010652093430334,2.0498848742114264e-07,0
0.5210654914449281,5.606605890506926e-05,3.359818286283788,0.00038987985610990686,2.0498848742114264e-07,0
0.5210654914449281,4.3998396341430285e-05,3.79269019073225,0.0004968143986558398,2.0498848742114264e-07,0
0.5210654914449281,2.1264115287985425e-05,5.455594781168517,0.0010279788183818743,2.0498848742114264e-07,0
0.5210654914449281,1.027679766153222e-05,7.847599703514611,0.0021270318848532433,2.0498848742114264e-07,0
0.5210654914449281,4.966704309726512e-06,11.288378916846883,0.004401125212148073,2.0498848742114264e-07,0
0.5210654914449281,3.897670663986794e-06,12.742749857031322,0.005608244609204718,2.0498848742114264e-07,0
0.5210654914449281,2.4003734410659098e-06,16.23776739188721,0.009106539429444624,2.0498848742114264e-07,0
0.5210654914449281,1.1600837039809126e-06,23.357214690901213,0.01884269277599152,2.0498848742114264e-07,0
0.5210654914449281,5.606603495523844e-07,33.59818286283781,0.03898814073347268,2.0498848742114264e-07,0
0.5210654914449281,2.7096323177028907e-07,48.32930238571752,0.08067185757841996,2.0498848742114264e-07,0
0.5210654914449281,2.7096323177028907e-07,48.32930238571752,0.08067185757841996,2.0498848742114264e-07,0
0.5210654914449281,1.3095463831872376e-07,69.51927961775606,0.16692122823318367,2.0498848742114264e-07,0
