#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(K+->pi+  a) 

0.17400000000000002,0.6187001163405066,5.455594781168517,27.649396400835585
0.17400000000000002,0.29900758417057954,7.847599703514611,57.22867794291859
0.17400000000000002,0.1445095651020048,11.288378916846883,118.47586392540242
0.17400000000000002,0.11340668870133477,12.742749857031322,151.0038454245809
0.17400000000000002,0.06984409955037306,16.23776739188721,245.31885733979527
0.17400000000000002,0.033758635245703786,23.357214690901213,508.04640553395194
0.17400000000000002,0.016311119228967934,33.59818286283781,1048.237096689319
0.17400000000000002,0.007883581158261741,48.32930238571752,2168.5632435251655
0.17400000000000002,0.007883581158261741,48.32930238571752,2168.5632435251655
0.17400000000000002,0.0038104998280089207,69.51927961775606,4486.849066352753
0.17400000000000002,0.0018418403169413874,100.0,9284.3129747817
0.17400000000000002,0.0005480152902468373,183.29807108324374,31201.096611211924
0.17400000000000002,3.809416046393005e-05,695.192796177562,448670.61364063853
0.17400000000000002,2.648263121370484e-06,2636.6508987303664,6454066.211395449
0.17400000000000002,1.8410834250935868e-07,10000.0,92856154.7051711
0.176,1782149549291634.8,1e-07,9.467379857845688e-15
0.176,123893752837862.81,3.792690190732254e-07,1.3618351498895023e-13
0.176,8613004446428.557,1.438449888287663e-06,1.958931619224765e-12
0.176,598769864460.245,5.455594781168514e-06,2.8178249688370255e-11
0.176,41626049634.09802,2.06913808111479e-05,4.053300011637794e-10
0.176,2893812983.895893,7.847599703514623e-05,5.830468948936296e-09
0.176,201175793.98940113,0.00029763514416313193,8.386837408252054e-08
0.176,13985596.275122093,0.0011288378916846883,1.206404533277927e-06
0.176,972268.5785186717,0.004281332398719396,1.735352465693752e-05
0.176,67591.41161585486,0.01623776739188724,0.0002496217551527815
0.176,4698.90666799292,0.06158482110660267,0.003590683674313592
0.176,1782.1499923660203,0.1,0.009467378485666807
0.176,861.3008731497889,0.14384498882876628,0.019589310326920496
0.176,416.2609063535501,0.20691380811147897,0.04053297508828455
0.176,326.66497772310896,0.23357214690901212,0.05165014757541776
0.176,201.17618157630957,0.29763514416313175,0.08386826766375464
0.176,97.2272197564692,0.42813323987193935,0.17353479744781922
0.176,46.989396824237154,0.6158482110660264,0.359066520153742
0.176,22.70979412059696,0.8858667904100825,0.7429545569075047
0.176,22.70979412059692,0.8858667904100832,0.7429545569075063
0.176,10.975621010937132,1.2742749857031335,1.537262833135871
0.176,5.304569886063815,1.8329807108324356,3.180775947504208
0.176,2.559663825326243,2.636650898730358,6.581455612548467
0.176,1.5763373778257181,3.359818286283788,10.687027533757467
0.176,1.2370345071530646,3.79269019073225,13.618516654556432
0.176,0.5978323071655008,5.455594781168517,28.182772581253523
0.176,0.28892251482793735,7.847599703514611,58.3326591369037
0.176,0.1396354778028553,11.288378916846883,120.761346141945
0.176,0.10958165393975443,12.742749857031322,153.9168151376756
0.176,0.06748836446753761,16.23776739188721,250.05122954841391
0.176,0.032620007890353325,23.357214690901213,517.846975764504
0.176,0.01576097007555203,33.59818286283781,1068.4583228853326
0.176,0.007617680024301819,48.32930238571752,2210.3963440767293
0.176,0.007617680024301819,48.32930238571752,2210.3963440767293
0.176,0.003681977512294709,69.51927961775606,4573.403520650017
0.176,0.0017797178757178855,100.0,9463.413860765024
0.176,0.0005295315706989343,183.29807108324374,31802.987570930552
0.176,3.6809302492053554e-05,695.192796177562,457325.7833485092
0.176,2.5589412417243086e-06,2636.6508987303664,6578569.659286072
0.176,1.778986485909426e-07,10000.0,94647414.82553467
0.178,1722704526768892.0,1e-07,9.64686189453125e-15
0.178,119761177695220.45,3.792690190732254e-07,1.3876527414515013e-13
0.178,8325710799545.815,1.438449888287663e-06,1.996068930922979e-12
0.178,578797417090.1986,5.455594781168514e-06,2.8712451307006246e-11
0.178,40237579480.72883,2.06913808111479e-05,4.1301422375027967e-10
0.178,2797287539.062898,7.847599703514623e-05,5.941002640147576e-09
0.178,194465414.59981287,0.00029763514416313193,8.545834584026753e-08
0.178,13519095.533981126,0.0011288378916846883,1.2292754802506502e-06
0.178,939837.7830384948,0.004281332398719396,1.7682511768035536e-05
0.178,65336.8460619062,0.01623776739188724,0.000254354069868
0.178,4542.170880700153,0.06158482110660267,0.003658755646563161
0.178,1722.7049550802321,0.1,0.009646860496338684
0.178,832.5714941839017,0.14384498882876628,0.0199606833327081
0.178,402.37619115853187,0.20691380811147897,0.041301396872453454
0.178,315.7688063330059,0.23357214690901212,0.052629328068979936
0.178,194.46578927268,0.29763514416313175,0.08545823740402084
0.178,93.98412815020693,0.42813323987193935,0.17682466004437908
0.178,45.42202795136343,0.6158482110660264,0.36587368235811735
0.178,21.95229079938363,0.8858667904100825,0.7570394461842428
0.178,21.952290799383594,0.8858667904100832,0.7570394461842446
0.178,10.609520410914964,1.2742749857031335,1.5664061725133016
0.178,5.127631727784501,1.8329807108324356,3.2410769129107466
0.178,2.474284067285925,2.636650898730358,6.706226465248216
0.178,1.5237573065292624,3.359818286283788,10.889631580143535
0.178,1.1957721706160587,3.79269019073225,13.876695701187842
0.178,0.577891101860487,5.455594781168517,28.71705994462973
0.178,0.279285257869557,7.847599703514611,59.43852629596778
0.178,0.13497781700155775,11.288378916846883,123.05073271815644
0.178,0.10592646406485584,12.742749857031322,156.83476116665761
0.178,0.06523723221787354,16.23776739188721,254.7916862142449
0.178,0.03153193953005572,23.357214690901213,527.6642886110619
0.178,0.015235249479515694,33.59818286283781,1088.714093624919
0.178,0.007363585835463177,48.32930238571752,2252.3009094025238
0.178,0.007363585835463177,48.32930238571752,2252.3009094025238
0.178,0.003559162038542707,69.51927961775606,4660.105838587639
0.178,0.0017203538884799886,100.0,9642.820710308608
0.178,0.0005118685932717367,183.29807108324374,32405.906759515332
0.178,3.5581496742498775e-05,695.192796177562,465995.7389493916
0.178,2.4735855683541014e-06,2636.6508987303664,6703285.800251727
0.178,1.7196468695387254e-07,10000.0,96441735.01073697
0.18,1665869857090254.5,1e-07,9.826575000577177e-15
0.18,115810072401848.52,3.792690190732254e-07,1.4135035711830607e-13
0.18,8051032805856.696,1.438449888287663e-06,2.033254054062484e-12
0.18,559702000842.0806,5.455594781168514e-06,2.924734066926609e-11
0.18,38910079899.15845,2.06913808111479e-05,4.2070833918416896e-10
0.18,2705000724.459238,7.847599703514623e-05,6.051678635011071e-09
0.18,188049701.73033482,0.00029763514416313193,8.705036456474083e-08
0.18,13073079.797046341,0.0011288378916846883,1.2521758718139608e-06
0.18,908831.0902943519,0.004281332398719396,1.8011922424813867e-05
0.18,63181.2831049149,0.01623776739188724,0.00025909247707556183
0.18,4392.317683248126,0.06158482110660267,0.0037269152562575533
0.18,1665.8702712862485,0.1,0.009826573576337433
0.18,805.1036811637758,0.14384498882876628,0.02033253445276546
0.18,389.1011822808612,0.20691380811147897,0.042070807940750375
0.18,305.35110817311727,0.23357214690901212,0.05360976918234846
0.18,188.0500640557331,0.29763514416313175,0.08705025410841602
0.18,90.88344734657193,0.42813323987193935,0.18011875808678035
0.18,43.92348545948694,0.6158482110660264,0.3726896082618884
0.18,21.22805100201568,0.8858667904100825,0.7711424686759596
0.18,21.22805100201564,0.8858667904100832,0.7711424686759615
0.18,10.259496038615563,1.2742749857031335,1.5955870317056013
0.18,4.958463286503287,1.8329807108324356,3.3014555111866413
0.18,2.392653514262654,2.636650898730358,6.831157950853952
0.18,1.4734861369118788,3.359818286283788,11.092496463704563
0.18,1.1563217501782994,3.79269019073225,14.1352071335458
0.18,0.5588255568438275,5.455594781168517,29.25203516201956
0.18,0.2700711931014215,7.847599703514611,60.54581717420626
0.18,0.13052468382772656,11.288378916846883,125.34306670404499
0.18,0.10243178120859558,12.742749857031322,159.75646382741712
0.18,0.06308495186488494,16.23776739188721,259.53824585455646
0.18,0.030491650494708297,23.357214690901213,537.4942404951629
0.18,0.01473261438682773,33.59818286283781,1108.9959421162123
0.18,0.007120649459694498,48.32930238571752,2294.2594236431246
0.18,0.007120649459694498,48.32930238571752,2294.2594236431246
0.18,0.00344173965142958,69.51927961775606,4746.919779111667
0.18,0.001663596698846221,100.0,9822.458532414877
0.18,0.0004949812345071482,183.29807108324374,33009.602160326314
0.18,3.440760654800928e-05,695.192796177562,474676.8564533373
0.18,2.3919780436750427e-06,2636.6508987303664,6828162.503686211
0.18,1.6629129814665757e-07,10000.0,98238365.2455974
0.182,1611503527988651.5,1e-07,1.0006442383679525e-14
0.182,112030564367243.23,3.792690190732254e-07,1.4393765928960772e-13
0.182,7788284129981.413,1.438449888287663e-06,2.070471099255237e-12
0.182,541435902174.71136,5.455594781168514e-06,2.97826892142652e-11
0.182,37640233878.37609,2.06913808111479e-05,4.2840905973165844e-10
0.182,2616721943.8689623,7.847599703514623e-05,6.162449641123768e-09
0.182,181912624.49815112,0.00029763514416313193,8.864374997842214e-08
0.182,12646434.60889272,0.0011288378916846883,1.275095922516657e-06
0.182,879171.0241478955,0.004281332398719396,1.8341615868460657e-05
0.182,61119.33665952035,0.01623776739188724,0.0002638349520305027
0.182,4248.9726388290555,0.06158482110660267,0.0037951333784565773
0.182,1611.503928681937,0.1,0.010006440933370239
0.182,778.8288005175277,0.14384498882876628,0.02070470479325973
0.182,376.40270957798987,0.20691380811147897,0.042840879519999465
0.182,295.3858526369359,0.23357214690901212,0.054591051968159734
0.182,181.9129750119876,0.29763514416313175,0.08864363750028503
0.182,87.9174297030971,0.42813323987193935,0.18341568399054753
0.182,42.49002495441168,0.6158482110660264,0.3795113853860204
0.182,20.535265077315803,0.8858667904100825,0.7852575980910084
0.182,20.535265077315778,0.8858667904100832,0.7852575980910098
0.182,9.924673291496333,1.2742749857031335,1.6247929415865179
0.182,4.796641862722521,1.8329807108324356,3.36188594225658
0.182,2.314568195057476,2.636650898730358,6.956196685520579
0.182,1.4253982558182912,3.359818286283788,11.295535499266943
0.182,1.1185846706132325,3.79269019073225,14.39394048840964
0.182,0.5405880328123203,5.455594781168517,29.787469635852116
0.182,0.261257297231787,7.847599703514611,61.65405862072022
0.182,0.12626495118823033,11.288378916846883,127.63736857389844
0.182,0.09908887316960319,12.742749857031322,162.68067466187716
0.182,0.061026145484919005,16.23776739188721,264.2888802408091
0.182,0.029496541406446707,23.357214690901213,547.3326310294813
0.182,0.014251808856194178,33.59818286283781,1129.2952018244873
0.182,0.006888263868718012,48.32930238571752,2336.253957716731
0.182,0.006888263868718012,48.32930238571752,2336.253957716731
0.182,0.0033294169462948506,69.51927961775606,4833.808246193579
0.182,0.0016093044870900911,100.0,10002.25056694909
0.182,0.0004788272977292584,183.29807108324374,33613.81581131648
0.182,3.3284698691123846e-05,695.192796177562,483365.4263756646
0.182,2.313914753704192e-06,2636.6508987303664,6953146.409153118
0.182,1.6086430598631603e-07,10000.0,100036537.82108177
0.184,1559472631020581.5,1e-07,1.0186385441811844e-14
0.184,108413413892157.3,3.792690190732254e-07,1.4652605000829344e-13
0.184,7536822434684.418,1.438449888287663e-06,2.1077038026566204e-12
0.184,523954466266.2046,5.455594781168514e-06,3.031826299474888e-11
0.184,36424937047.33269,2.06913808111479e-05,4.361130201787238e-10
0.184,2532235383.653072,7.847599703514623e-05,6.2732672515682965e-09
0.184,176039179.69454712,0.00029763514416313193,9.023780577206261e-08
0.184,12238116.95725843,0.0011288378916846883,1.2980256162991268e-06
0.184,850785.0751380154,0.004281332398719396,1.867144802297764e-05
0.184,59145.96592018805,0.01623776739188724,0.00026857942227179394
0.184,4111.785314242059,0.06158482110660267,0.0038633802018484087
0.184,1559.4730187909677,0.1,0.010186383965422052
0.184,753.6826184898534,0.14384498882876628,0.021077031715793414
0.184,364.24972930904875,0.20691380811147897,0.04361127508900611
0.184,285.8486778332825,0.23357214690901212,0.055572747605945313
0.184,176.0395189040128,0.29763514416313175,0.09023769127126259
0.184,85.0788242468595,0.42813323987193935,0.1867139969994267
0.184,41.1181420796711,0.6158482110660264,0.38633603261466737
0.184,19.872239383402952,0.8858667904100825,0.7993786661194016
0.184,19.872239383402924,0.8858667904100832,0.799378666119403
0.184,9.604233634181503,1.2742749857031335,1.6540111391766765
0.184,4.641771854462384,1.8329807108324356,3.4223417980288935
0.184,2.2398372143783387,2.636650898730358,7.0812880273349315
0.184,1.379376102729765,3.359818286283788,11.498659958794669
0.184,1.0824686760201085,3.79269019073225,14.652782699332024
0.184,0.5231339444572749,5.455594781168517,30.323129381321806
0.184,0.25282202291315353,7.847599703514611,62.762766334120585
0.184,0.12218820530868962,11.288378916846883,129.9326357180544
0.184,0.09588956753681972,12.742749857031322,165.60611579022782
0.184,0.059055779913300924,16.23776739188721,269.04151334630336
0.184,0.02854417952349222,23.357214690901213,557.1751608384458
0.184,0.013791657460627157,33.59818286283781,1149.6030019755071
0.184,0.006665860948852303,48.32930238571752,2378.2661600166152
0.184,0.006665860948852303,48.32930238571752,2378.2661600166152
0.184,0.0032219193276750388,69.51927961775606,4920.733269582905
0.184,0.0015573445250651554,100.0,10182.118244812107
0.184,0.0004633672913526998,183.29807108324374,34218.28367118743
0.184,3.2210027993621125e-05,695.192796177562,492057.6518122825
0.184,2.2392048567356014e-06,2636.6508987303664,7078182.898699635
0.184,1.5567044307950819e-07,10000.0,101835466.9359742
0.186,1509652674882705.8,1e-07,1.0366323721565095e-14
0.186,104949966430864.0,3.792690190732254e-07,1.4911437199239092e-13
0.186,7296046062181.357,1.438449888287663e-06,2.144935517345394e-12
0.186,507215866300.8152,5.455594781168514e-06,3.085382255309713e-11
0.186,35261281635.929054,2.06913808111479e-05,4.438167760474982e-10
0.186,2451338897.7289734,7.847599703514623e-05,6.3840819192566264e-09
0.186,170415314.2694833,0.00029763514416313193,9.183181923562984e-08
0.186,11847149.884228248,0.0011288378916846883,1.3209547011847049e-06
0.186,823605.3258541998,0.004281332398719396,1.9001271418817966e-05
0.186,57256.44931743483,0.01623776739188724,0.00027332376652391103
0.186,3980.4274693485663,0.06158482110660267,0.003931625212949199
0.186,1509.6530502792427,0.1,0.010366322219095492
0.186,729.6049692725686,0.14384498882876628,0.021449348751203967
0.186,352.61316374458096,0.20691380811147897,0.04438165020019628
0.186,276.7167647184142,0.23357214690901212,0.05655441717485149
0.186,170.4156426548629,0.29763514416313175,0.09183170271222059
0.186,82.3608392116852,0.42813323987193935,0.19001222242176602
0.186,39.804554410962524,0.6158482110660264,0.3931604986151425
0.186,19.237387537345942,0.8858667904100825,0.813499359163527
0.186,19.237387537345917,0.8858667904100832,0.8134993591635287
0.186,9.297410369431663,1.2742749857031335,1.683228560879034
0.186,4.493482713353436,1.8329807108324356,3.482796048398928
0.186,2.168281766489514,2.636650898730358,7.206376047354849
0.186,1.3353095623318891,3.359818286283788,11.701779024362358
0.186,1.0478873531399373,3.79269019073225,14.911618036712218
0.186,0.5064215300930961,5.455594781168517,30.858774902373273
0.186,0.24474518740753878,7.847599703514611,63.87144460584208
0.186,0.11828469192579584,11.288378916846883,132.22784191150413
0.186,0.09282620946292447,12.742749857031322,168.53147923363304
0.186,0.05716914073822086,16.23776739188721,273.7940202458593
0.186,0.027632286170382804,23.357214690901213,567.017429279515
0.186,0.013351059213995407,33.59818286283781,1169.910262853891
0.186,0.006452908565570233,48.32930238571752,2420.277246684532
0.186,0.006452908565570233,48.32930238571752,2420.277246684532
0.186,0.003118989590477499,69.51927961775606,5007.6559846825085
0.186,0.0015075924904076068,100.0,10361.981146297781
0.186,0.0004485642248290691,183.29807108324374,34822.735479444076
0.186,3.1181023132070646e-05,695.192796177562,500749.6464272809
0.186,2.1676695972530004e-06,2636.6508987303664,7203216.067908317
0.186,1.5069728226938732e-07,10000.0,103634348.28039242
0.188,1461926951377699.8,1e-07,1.0546174874555873e-14
0.188,101632108513559.72,3.792690190732254e-07,1.5170144070167084e-13
0.188,7065390969896.296,1.438449888287663e-06,2.182149204303956e-12
0.188,491180890444.99066,5.455594781168514e-06,3.138912279158029e-11
0.188,34146541665.744003,2.06913808111479e-05,4.5151680172996266e-10
0.188,2373842978.0405784,7.847599703514623e-05,6.494842930084149e-09
0.188,165027853.7594186,0.00029763514416313193,9.342506087214272e-08
0.188,11472617.510587431,0.0011288378916846883,1.3438726837248824e-06
0.188,797568.1050331923,0.004281332398719396,1.9330935112983327e-05
0.188,55446.36047087809,0.01623776739188724,0.00027806581354747106
0.188,3854.591385345448,0.06158482110660267,0.003999837179570069
0.188,1461.9273149205937,0.1,0.01054617334601908
0.188,706.5394485801869,0.14384498882876628,0.021821485509366377
0.188,341.46575307368767,0.20691380811147897,0.04515165229298578
0.188,267.96872087865313,0.23357214690901212,0.05753561141582033
0.188,165.02817177576918,0.29763514416313175,0.09342494232710363
0.188,79.75710744769367,0.42813323987193935,0.19330885083148877
0.188,38.54618473876785,0.6158482110660264,0.3999816601846258
0.188,18.629222335721625,0.8858667904100825,0.8276132149172744
0.188,18.6292223357216,0.8858667904100832,0.8276132149172759
0.188,9.003484733360315,1.2742749857031335,1.7124318354006782
0.188,4.351427057438789,1.8329807108324356,3.5432210266034194
0.188,2.099734224492456,2.636650898730358,7.331403499305405
0.188,1.2930954036590347,3.359818286283788,11.904799738947673
0.188,1.0147596912225911,3.79269019073225,15.170328045090752
0.188,0.49041163895019124,5.455594781168517,31.394161061936195
0.188,0.23700786978853808,7.847599703514611,64.9795860515554
0.188,0.11454526660535502,11.288378916846883,134.52193675785685
0.188,0.08989162267547324,12.742749857031322,171.45542620553346
0.188,0.0553618082885948,16.23776739188721,278.5442259644747
0.188,0.026758725131935307,23.357214690901213,576.8549320587928
0.188,0.01292898196328195,33.59818286283781,1190.2076908834924
0.188,0.006248907853144272,48.32930238571752,2462.267991433129
0.188,0.006248907853144272,48.32930238571752,2462.267991433129
0.188,0.0030203866099481635,69.51927961775606,5094.53661149071
0.188,0.0014599318333245238,100.0,10541.756957519407
0.188,0.0004343834202399442,183.29807108324374,35426.89460996034
0.188,3.0195273541048158e-05,695.192796177562,509437.432347213
0.188,2.099141395455723e-06,2636.6508987303664,7328188.695606596
0.188,1.4593317333908357e-07,10000.0,105432358.59999125
0.19,1416185947129506.5,1e-07,1.0725854611778636e-14
0.19,98452226849232.64,3.792690190732254e-07,1.5428604368102716e-13
0.19,6844327887322.566,1.438449888287663e-06,2.2193274229731875e-12
0.19,475812744194.38446,5.455594781168514e-06,3.1923912836495184e-11
0.19,33078159209.341526,2.06913808111479e-05,4.5920948853361455e-10
0.19,2299569799.315218,7.847599703514623e-05,6.605498374817591e-09
0.19,159864435.87949914,0.00029763514416313193,9.501678399329321e-08
0.19,11113660.419198483,0.0011288378916846883,1.3667688231825268e-06
0.19,772613.6666146755,0.004281332398719396,1.966028460535246e-05
0.19,53711.54587741757,0.01623776739188724,0.00028280334093566044
0.19,3733.9883136633835,0.06158482110660267,0.004067984133504326
0.19,1416.1862993119075,0.1,0.010725853057199503
0.19,684.4331293358725,0.14384498882876628,0.022193267584741685
0.19,330.7819179969693,0.20691380811147897,0.0459209204983472
0.19,259.5844726988028,0.23357214690901212,0.058515870482554334
0.19,159.86474395820912,0.29763514416313175,0.0950166634285511
0.19,77.26165432675351,0.42813323987193935,0.19660233723138107
0.19,37.34014555723459,0.6158482110660264,0.40679632051889436
0.19,18.04634825815362,0.8858667904100825,0.841713618783817
0.19,18.046348258153603,0.8858667904100832,0.8417136187838186
0.19,8.721782272404111,1.2742749857031335,1.741607276340789
0.19,4.215278920148962,1.8329807108324356,3.6035884138841165
0.19,2.0340372953207884,2.636650898730358,7.45631178784587
0.19,1.2526367597080197,3.359818286283788,12.107626954902958
0.19,0.9830096736521718,3.79269019073225,15.428791477486644
0.19,0.4750675338158631,5.455594781168517,31.929036946039655
0.19,0.22959231556070575,7.847599703514611,66.08667132991125
0.19,0.11096134864501223,11.288378916846883,136.81384510707878
0.19,0.08707907330115586,12.742749857031322,174.37658636952366
0.19,0.05362963535440545,16.23776739188721,283.2899042716839
0.19,0.025921491884550767,23.357214690901213,586.6830587341852
0.19,0.01252445718547934,33.59818286283781,1210.485773475733
0.19,0.006053390699863845,48.32930238571752,2504.218714888333
0.19,0.006053390699863845,48.32930238571752,2504.218714888333
0.19,0.00292588412616779,69.51927961775606,5181.334432550258
0.19,0.0014142531890728894,100.0,10721.361424781107
0.19,0.0004207923374846823,183.29807108324374,36030.47791763844
0.19,2.9250517261383035e-05,695.192796177562,518116.93795605964
0.19,2.0334630024821705e-06,2636.6508987303664,7453042.21214767
0.19,1.4136718428247538e-07,10000.0,107228655.23961246
0.192,1372326793413645.8,1e-07,1.0905276655767852e-14
0.192,95403170078261.61,3.792690190732254e-07,1.568669398723535e-13
0.192,6632359657091.02,1.438449888287663e-06,2.2564523213541424e-12
0.192,461076865526.8367,5.455594781168514e-06,3.2457935895782934e-11
0.192,32053731539.83894,2.06913808111479e-05,4.668911426333694e-10
0.192,2228352325.71089,7.847599703514623e-05,6.715995119634151e-09
0.192,154913448.41831854,0.00029763514416313193,9.660622429566662e-08
0.192,10769471.33748964,0.0011288378916846883,1.3896321254360225e-06
0.192,748685.8895909804,0.004281332398719396,1.998916175099532e-05
0.192,52048.10404500322,0.01623776739188724,0.00028753407385291764
0.192,3618.347025361308,0.06158482110660267,0.004136033352384052
0.192,1372.3271347032955,0.1,0.010905275075183728
0.192,663.2362957781402,0.14384498882876628,0.022564516457393862
0.192,320.53763122208954,0.20691380811147897,0.04668908543400015
0.192,251.54516451698655,0.23357214690901212,0.05949472368053248
0.192,154.91374696855343,0.29763514416313175,0.09660610171411807
0.192,74.86886772734863,0.42813323987193935,0.19989110017623532
0.192,36.18372455802453,0.6158482110660264,0.4136012073979914
0.192,17.48745445654843,0.8858667904100825,0.8557938001215267
0.192,17.48745445654841,0.8858667904100832,0.8557938001215284
0.192,8.45166945503029,1.2742749857031335,1.7707408744229782
0.192,4.084732112726371,1.8329807108324356,3.663869223415594
0.192,1.9710432294770237,2.636650898730358,7.581040935314181
0.192,1.2138426407636786,3.359818286283788,12.310163279954578
0.192,0.9525658960278263,3.79269019073225,15.686884226584146
0.192,0.4603547064603887,5.455594781168517,32.46314572140703
0.192,0.222481847457661,7.847599703514611,67.19216884779061
0.192,0.1075248779630284,11.288378916846883,139.10246644529633
0.192,0.08438223603337947,12.742749857031322,177.29355706162352
0.192,0.05196872635018554,16.23776739188721,288.0287764180692
0.192,0.025118703525010493,23.357214690901213,596.4970900987664
0.192,0.012136575121556512,33.59818286283781,1230.734773630777
0.192,0.0058659173961698825,48.32930238571752,2546.1092734204153
0.192,0.0058659173961698825,48.32930238571752,2546.1092734204153
0.192,0.002835269607293998,69.51927961775606,5268.007769839295
0.192,0.0013704538285010989,100.0,10900.708306759992
0.192,0.0004077604107929273,183.29807108324374,36633.19557771113
0.192,2.834462957563503e-05,695.192796177562,526783.9955844023
0.192,1.9704867103604992e-06,2636.6508987303664,7577716.666169539
0.192,1.369890463795862e-07,10000.0,109022375.66503935
0.194,1330252744716792.2,1e-07,1.10843526904258e-14
0.194,92478212522253.9,3.792690190732254e-07,1.5944285889284075e-13
0.194,6429018714884.851,1.438449888287663e-06,2.293505625626721e-12
0.194,446940749707.8681,5.455594781168514e-06,3.299092910969873e-11
0.194,31070998951.511074,2.06913808111479e-05,4.745579829235221e-10
0.194,2160033464.1134334,7.847599703514623e-05,6.826278775223035e-09
0.194,150163970.37574762,0.00029763514416313193,9.819259941628259e-08
0.194,10439291.045399172,0.0011288378916846883,1.4124513365859531e-06
0.194,725731.9935303197,0.004281332398719396,2.0317404668208365e-05
0.194,50452.365716015534,0.01623776739188724,0.000292255683712067
0.194,3507.4124362699235,0.06158482110660267,0.004203951340651339
0.194,1330.2530755575597,0.1,0.011084351083886832
0.194,642.9021914522219,0.14384498882876628,0.02293504938917665
0.194,310.7102956697067,0.20691380811147897,0.04745576898960757
0.194,243.83306304551587,0.23357214690901212,0.06047168919329137
0.194,150.164259785792,0.29763514416313175,0.09819247482181695
0.194,72.57346958680398,0.42813323987193935,0.20317352085320572
0.194,35.07437088166033,0.6158482110660264,0.4203929712833575
0.194,16.951308110427576,0.8858667904100825,0.8698468283067
0.194,16.95130811042755,0.8858667904100832,0.8698468283067017
0.194,8.192550460378376,1.2742749857031335,1.7998182893485966
0.194,3.959498672163351,1.8329807108324356,3.724033783448789
0.194,1.9106130720212489,2.636650898730358,7.705529546848636
0.194,1.1766274731287687,3.359818286283788,12.51230902056724
0.194,0.9233612041805428,3.79269019073225,15.944479252561704
0.194,0.44624070269746885,5.455594781168517,32.99622448610191
0.194,0.2156607808961001,7.847599703514611,68.29553445117176
0.194,0.1042282742370897,11.288378916846883,141.3866742548239
0.194,0.08179516206556169,12.742749857031322,180.20490247459895
0.194,0.05037541756588842,16.23776739188721,292.7585098101191
0.194,0.024348589224800755,23.357214690901213,606.2921954364557
0.194,0.011764480164430354,33.59818286283781,1250.944724275255
0.194,0.005686074405560265,48.32930238571752,2587.9190474300267
0.194,0.005686074405560265,48.32930238571752,2587.9190474300267
0.194,0.002748343172145563,69.51927961775606,5354.513960534707
0.194,0.0013284371372746207,100.0,11079.709324354999
0.194,0.0003952588937709262,183.29807108324374,37234.75091720229
0.194,2.7475612236797037e-05,695.192796177562,535434.3390858329
0.194,1.910073603199571e-06,2636.6508987303664,7702150.6897320105
0.194,1.3278910213896855e-07,10000.0,110812636.96141447
0.196,1289872672833883.8,1e-07,1.1262992308359734e-14
0.196,89671019014040.94,3.792690190732254e-07,1.6201250027744896e-13
0.196,6233864644446.242,1.438449888287663e-06,2.3304686292530108e-12
0.196,433373779316.50305,5.455594781168514e-06,3.3522623394068856e-11
0.196,30127832943.307945,2.06913808111479e-05,4.822061387630761e-10
0.196,2094465242.6631885,7.847599703514623e-05,6.9362936643531596e-09
0.196,145605714.85469896,0.00029763514416313193,9.977510846607272e-08
0.196,10122404.405252043,0.0011288378916846883,1.4352149362444097e-06
0.196,703702.2625766754,0.004281332398719396,2.0644847641984622e-05
0.196,48920.874679936074,0.01623776739188724,0.0002969657867857846
0.196,3400.944273102289,0.06158482110660267,0.004271703809584908
0.196,1289.8729936471868,0.1,0.011262990675929176
0.196,623.3867747106242,0.14384498882876628,0.023304679314766923
0.196,301.27862630854645,0.20691380811147897,0.048220584101308875
0.196,236.43146463976566,0.23357214690901212,0.06144627379511843
0.196,145.6059954932003,0.29763514416313175,0.0997749818635956
0.196,70.37048830118275,0.42813323987193935,0.20644794211651132
0.196,34.00968177854772,0.6158482110660264,0.42716818332050577
0.196,16.43674798025569,0.8858667904100825,0.8838656086008321
0.196,16.436747980255664,0.8858667904100832,0.883865608600834
0.196,7.94386406259413,1.2742749857031335,1.8288248412456187
0.196,3.8393073553895993,1.8329807108324356,3.784051719617762
0.196,1.8526159358506527,2.636650898730358,7.829714773778183
0.196,1.1409106515810536,3.359818286283788,12.713962122496781
0.196,0.8953323429622002,3.79269019073225,16.2014465073382
0.196,0.4326949526502171,5.455594781168517,33.528004112759845
0.196,0.20911434194520132,7.847599703514611,69.39621110065163
0.196,0.10106439725855465,11.288378916846883,143.66531534242185
0.196,0.07931224797818814,12.742749857031322,183.1091528017913
0.196,0.04884625800505841,16.23776739188721,297.47671661930525
0.196,0.023609480968227545,23.357214690901213,616.0634296414669
0.196,0.011407366384184563,33.59818286283781,1271.1054223189055
0.196,0.005513472201837543,48.32930238571752,2629.626929052756
0.196,0.005513472201837543,48.32930238571752,2629.626929052756
0.196,0.0026649165448560646,69.51927961775606,5440.8093315723
0.196,0.0012881121106039742,100.0,11258.274108046106
0.196,0.0003832607090587772,183.29807108324374,37834.84023802114
0.196,2.664158301753468e-05,695.192796177562,544063.6012930541
0.196,1.8520928306629948e-06,2636.6508987303664,7826281.4617230315
0.196,1.2875825478914146e-07,10000.0,112598535.3067583
0.198,1251100555038881.8,1e-07,1.1441102955560231e-14
0.198,86975609315677.62,3.792690190732254e-07,1.6457453268313296e-13
