#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(KL->pi0  a) 

0.26004000000000005,3.3643741843433894e-05,7.847599703514611,14.721870158804391
0.26004000000000005,1.6259785723043108e-05,11.288378916846883,30.46158231825862
0.26004000000000005,1.2760028960640946e-05,12.742749857031322,38.81643242213431
0.26004000000000005,7.858241007228689e-06,16.23776739188721,63.02922019822795
0.26004000000000005,3.7978330578661706e-06,23.357214690901213,130.41616004015543
0.26004000000000005,1.8354662224003727e-06,33.59818286283781,269.8490435709496
0.26004000000000005,8.870680207307608e-07,48.32930238571752,558.3549328385666
0.26004000000000005,8.870680207307608e-07,48.32930238571752,558.3549328385666
0.26004000000000005,4.28713786078817e-07,69.51927961775606,1155.3134552240326
0.26004000000000005,2.0719438203416616e-07,100.0,2390.5030671246177
0.26004000000000005,6.166832976371483e-08,183.29807108324374,8031.655922894136
0.26004000000000005,4.287137860230748e-09,695.192796177562,115531.34570940504
0.26004000000000005,2.980387356620772e-10,2636.6508987303664,1661860.513504741
0.26004000000000005,2.0719438201356637e-11,10000.0,23905030.700814098
