#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(B+->K+  a)*BR_theo(a->  mu  mu) 

1.2692307692307694,3679623.365454275,4.124626382901348e-06,1.2398745775287368e-13
1.2692307692307694,2294431.860005574,5.223345074266844e-06,1.9884101329799434e-13
1.2692307692307694,1430694.679857026,6.6147406412301455e-06,3.18885068526462e-13
1.2692307692307694,892110.7270577301,8.376776400682924e-06,5.114019831646394e-13
1.2692307692307694,556276.3078686001,1.0608183551394482e-05,8.20145001284962e-13
1.2692307692307694,346866.50919628964,1.3433993325988988e-05,1.3152820518971266e-12
1.2692307692307694,216288.87544592694,1.7012542798525893e-05,2.109342836927539e-12
1.2692307692307694,134867.0959878163,2.1544346900318823e-05,3.3827935455577396e-12
1.2692307692307694,84096.48553625299,2.7283333764867696e-05,5.425051673425792e-12
1.2692307692307694,52438.433987699646,3.455107294592218e-05,8.700262658309518e-12
1.2692307692307694,32698.032529009677,4.37547937507418e-05,1.3952788008938134e-11
1.2692307692307694,20388.890470868697,5.541020330009492e-05,2.237638049388298e-11
1.2692307692307694,12713.51558246074,7.017038286703822e-05,3.588549703672631e-11
1.2692307692307694,7927.529499283162,8.886238162743407e-05,5.755041275632816e-11
1.2692307692307694,4943.223773222001,0.00011253355826007646,9.229501963492314e-11
1.2692307692307694,3082.3569575305114,0.00014251026703029977,1.4801585788697481e-10
1.2692307692307694,1922.0110521848098,0.00018047217668271703,2.373765333497507e-10
1.2692307692307694,1198.4751875606933,0.00022854638641349906,3.806847949302815e-10
1.2692307692307694,747.3122429750632,0.0002894266124716752,6.105047032254799e-10
1.2692307692307694,465.98736796769646,0.0003665241237079626,9.790489505870862e-10
1.2692307692307694,290.56499492560437,0.00046415888336127773,1.5700260210950445e-09
1.2692307692307694,181.17825474720098,0.0005878016072274912,2.517628610153713e-09
1.2692307692307694,112.9683958502359,0.0007443803013251688,4.036977924800671e-09
1.2692307692307694,70.43498319687431,0.0009426684551178855,6.472957947325893e-09
1.2692307692307694,43.91286694810348,0.0011937766417144358,1.0378578962856215e-08
1.2692307692307694,27.37532501445463,0.0015117750706156615,1.6640745111998595e-08
1.2692307692307694,17.064214131571354,0.0019144819761699576,2.6682080133741198e-08
1.2692307692307694,10.635875519023259,0.0024244620170823282,4.2784729724936905e-08
1.2692307692307694,6.628664218141654,0.00307029062975785,6.860974082397228e-08
1.2692307692307694,4.130996213888801,0.003888155180308085,1.1003003018941309e-07
1.2692307692307694,2.574375723365161,0.0049238826317067365,1.7646620869499863e-07
1.2692307692307694,1.6043150910553714,0.006235507341273912,2.8302882337200203e-07
1.2692307692307694,0.9998121062189734,0.007896522868499725,4.539538862899654e-07
1.2692307692307694,0.6231113713451338,0.01,7.281125265059735e-07
1.323076923076923,64121902.643676534,1e-06,7.812311536309907e-15
1.323076923076923,39983259.47605747,1.2663801734674021e-06,1.25287504545941e-14
1.323076923076923,24931590.808045235,1.6037187437513308e-06,2.0092591970108463e-14
1.323076923076923,15546111.760258753,2.030917620904735e-06,3.222286643082126e-14
1.323076923076923,9693789.409867378,2.571913809059347e-06,5.1676415072309126e-14
1.323076923076923,6044569.511922045,3.257020655659783e-06,8.287443597415963e-14
1.323076923076923,3769095.7655548407,4.124626382901348e-06,1.329072876650206e-13
1.323076923076923,2350222.4405056667,5.223345074266844e-06,2.1314591178110477e-13
1.323076923076923,1465482.937019071,6.6147406412301455e-06,3.4182610250985837e-13
1.323076923076923,913802.9700846823,8.376776400682924e-06,5.481929497703552e-13
1.323076923076923,569802.5216684147,1.0608183551394482e-05,8.791473650663764e-13
1.323076923076923,355300.7894778354,1.3433993325988988e-05,1.4099052512547913e-12
1.323076923076923,221548.07684561246,1.7012542798525893e-05,2.2610918420205326e-12
1.323076923076923,138146.47462187588,2.1544346900318823e-05,3.6261562862702024e-12
1.323076923076923,86141.3442340829,2.7283333764867696e-05,5.81533710465653e-12
1.323076923076923,53713.50687658878,3.455107294592218e-05,9.326170825313114e-12
1.323076923076923,33493.1049163772,4.37547937507418e-05,1.4956568927420933e-11
1.323076923076923,20884.658199479618,5.541020330009492e-05,2.3986163392628953e-11
1.323076923076923,13022.651679857143,7.017038286703822e-05,3.846713751361923e-11
1.323076923076923,8120.291317350808,8.886238162743407e-05,6.16906412997993e-11
1.323076923076923,5063.420339045458,0.00011253355826007646,9.893478884300406e-11
1.323076923076923,3157.305426894558,0.00014251026703029977,1.5866419404943126e-10
1.323076923076923,1968.7450635133746,0.00018047217668271703,2.544534927346668e-10
1.323076923076923,1227.6160853865326,0.00022854638641349906,4.0807146221852555e-10
1.323076923076923,765.482981580355,0.0002894266124716752,6.544252156542431e-10
1.323076923076923,477.3177016081678,0.0003665241237079626,1.0494849893769162e-09
1.323076923076923,297.63003856367044,0.00046415888336127773,1.6829852875250377e-09
1.323076923076923,185.58372231305543,0.0005878016072274912,2.698783187706554e-09
1.323076923076923,115.71552455862036,0.0007443803013251688,4.327500670027006e-09
1.323076923076923,72.14808247913392,0.0009426684551178855,6.93888665216882e-09
1.323076923076923,44.98120895849894,0.0011937766417144358,1.1125843390611998e-08
1.323076923076923,28.041624312783828,0.0015117750706156615,1.7839283897401814e-08
1.323076923076923,17.479802969422863,0.0019144819761699576,2.8604545355143915e-08
1.323076923076923,10.89511048219221,0.0024244620170823282,4.586859570753263e-08
1.323076923076923,6.790380338881101,0.00307029062975785,7.355695372857185e-08
1.323076923076923,4.231882963993037,0.003888155180308085,1.1796686574202855e-07
1.323076923076923,2.637315495071041,0.0049238826317067365,1.8919968747454508e-07
1.323076923076923,1.6435810021844763,0.006235507341273912,3.034579778878007e-07
1.323076923076923,1.0243081884038312,0.007896522868499725,4.867293705452191e-07
1.323076923076923,0.6383927118885406,0.01,7.806945066595151e-07
1.376923076923077,60880343.15324865,1e-06,7.749259710119176e-15
1.376923076923077,37961982.675423585,1.2663801734674021e-06,1.2427633058737757e-14
1.376923076923077,23671222.17447569,1.6037187437513308e-06,1.9930428106112547e-14
1.376923076923077,14760207.972866064,2.030917620904735e-06,3.196280120015276e-14
1.376923076923077,9203738.52562643,2.571913809059347e-06,5.125934358107624e-14
1.376923076923077,5738997.922635723,3.257020655659783e-06,8.220557059024156e-14
1.376923076923077,3578556.3760695993,4.124626382901348e-06,1.3183461567088812e-13
1.376923076923077,2231411.463655737,5.223345074266844e-06,2.1142564749339705e-13
1.376923076923077,1391398.2645270408,6.6147406412301455e-06,3.3906728215908137e-13
1.376923076923077,867607.4175115869,8.376776400682924e-06,5.43768577177021e-13
1.376923076923077,540997.2502972232,1.0608183551394482e-05,8.720519140582327e-13
1.376923076923077,337339.2407197579,1.3433993325988988e-05,1.398526139021748e-12
1.376923076923077,210348.13928753758,1.7012542798525893e-05,2.2428429351467934e-12
1.376923076923077,131162.744696631,2.1544346900318823e-05,3.5968901437639065e-12
1.376923076923077,81786.63368042347,2.7283333764867696e-05,5.7684023719987295e-12
1.376923076923077,50998.12329136285,3.455107294592218e-05,9.250900538007191e-12
1.376923076923077,31799.924878258185,4.37547937507418e-05,1.483585612547024e-11
1.376923076923077,19828.873950472236,5.541020330009492e-05,2.3792572981046224e-11
1.376923076923077,12364.316066013496,7.017038286703822e-05,3.815667057388036e-11
1.376923076923077,7709.785122871911,8.886238162743407e-05,6.119273449133792e-11
1.376923076923077,4807.448402998241,0.00011253355826007646,9.813627615219273e-11
1.376923076923077,2997.6934973286757,0.00014251026703029977,1.573835876612377e-10
1.376923076923077,1869.21856046185,0.00018047217668271703,2.523997463494734e-10
1.376923076923077,1165.555988277526,0.00022854638641349906,4.0477787500189674e-10
1.376923076923077,726.7852049426932,0.0002894266124716752,6.491435437818062e-10
1.376923076923077,453.18765138806845,0.0003665241237079626,1.0410159238742787e-09
1.376923076923077,282.58384991668834,0.00046415888336127773,1.6694072561996152e-09
1.376923076923077,176.20192376806105,0.0005878016072274912,2.6770187366280285e-09
1.376923076923077,109.8658799320954,0.0007443803013251688,4.292623239627998e-09
1.376923076923077,68.50099381345188,0.0009426684551178855,6.8830119020335036e-09
1.376923076923077,42.707552749550985,0.0011937766417144358,1.1036354782775065e-08
1.376923076923077,26.624349017140275,0.0015117750706156615,1.7695990488592657e-08
1.376923076923077,16.596462220637935,0.0019144819761699576,2.8375126397713678e-08
1.376923076923077,10.34462294093225,0.0024244620170823282,4.55012968061916e-08
1.376923076923077,6.447359973618568,0.00307029062975785,7.296887467904567e-08
1.376923076923077,4.018155961476226,0.003888155180308085,1.1702517893448905e-07
1.376923076923077,2.5041527166672304,0.0049238826317067365,1.8769152020736038e-07
1.376923076923077,1.5606136907248376,0.006235507341273912,3.0104211699848445e-07
1.376923076923077,0.9726134763483321,0.007896522868499725,4.828588180374907e-07
1.376923076923077,0.6061812414123803,0.01,7.744922918576482e-07
1.4307692307692308,57885332.29052533,1e-06,7.685962135024275e-15
1.4307692307692308,36094441.45266631,1.2663801734674021e-06,1.2326121550786801e-14
1.4307692307692308,22506715.473425895,1.6037187437513308e-06,1.9767632197238612e-14
1.4307692307692308,14034078.963944193,2.030917620904735e-06,3.170172234745973e-14
1.4307692307692308,8750960.248456446,2.571913809059347e-06,5.084064652569967e-14
1.4307692307692308,5456667.69492446,3.257020655659783e-06,8.153409825991072e-14
1.4307692307692308,3402509.1547296327,4.124626382901348e-06,1.3075776287119645e-13
1.4307692307692308,2121637.0889647985,5.223345074266844e-06,2.0969867837782348e-13
1.4307692307692308,1322948.3720180257,6.6147406412301455e-06,3.36297709171619e-13
1.4307692307692308,824925.4362061075,8.376776400682924e-06,5.393269604334997e-13
1.4307692307692308,514382.86894166964,1.0608183551394482e-05,8.649288084230621e-13
1.4307692307692308,320743.82311130007,1.3433993325988988e-05,1.3871026769008709e-12
1.4307692307692308,200000.05388226276,1.7012542798525893e-05,2.224522904428846e-12
1.4307692307692308,124710.18787759688,2.1544346900318823e-05,3.5675099408905685e-12
1.4307692307692308,77763.13657728884,2.7283333764867696e-05,5.721284724285838e-12
1.4307692307692308,48489.26816553677,3.455107294592218e-05,9.175336920491631e-12
1.4307692307692308,30235.525880405494,4.37547937507418e-05,1.471467293868964e-11
1.4307692307692308,18853.391279581454,5.541020330009492e-05,2.3598228286110312e-11
1.4307692307692308,11756.052623530655,7.017038286703822e-05,3.784499416278365e-11
1.4307692307692308,7330.501527529449,8.886238162743407e-05,6.069288843452989e-11
1.4307692307692308,4570.945396831189,0.00011253355826007646,9.733465423581993e-11
1.4307692307692308,2850.221482327378,0.00014251026703029977,1.5609799615889226e-10
1.4307692307692308,1777.261950931725,0.00018047217668271703,2.5033800593471284e-10
1.4307692307692308,1108.2161342949619,0.00022854638641349906,4.0147146263313514e-10
1.4307692307692308,691.0307570493292,0.0002894266124716752,6.438412740772174e-10
1.4307692307692308,430.8929187797296,0.0003665241237079626,1.032513710804897e-09
1.4307692307692308,268.6820616735164,0.00046415888336127773,1.6557757057476173e-09
1.4307692307692308,167.53368802936984,0.0005878016072274912,2.655167466656907e-09
1.4307692307692308,104.46113580218484,0.0007443803013251688,4.2576041361672955e-09
1.4307692307692308,65.13127233083326,0.0009426684551178855,6.826904474848568e-09
1.4307692307692308,40.606795184742325,0.0011937766417144358,1.0946481743513569e-08
1.4307692307692308,25.314833546591686,0.0015117750706156615,1.7552058983866444e-08
1.4307692307692308,15.78027080965565,0.0019144819761699576,2.8144645493698547e-08
1.4307692307692308,9.835971086420535,0.0024244620170823282,4.5132229575403557e-08
1.4307692307692308,6.130400179989337,0.00307029062975785,7.237785475386613e-08
1.4307692307692308,3.8206609940465555,0.003888155180308085,1.1607861391862112e-07
1.4307692307692308,2.381099643805917,0.0049238826317067365,1.8617528877984063e-07
1.4307692307692308,1.4839429615099924,0.006235507341273912,2.9861297551801347e-07
1.4307692307692308,0.9248406306013324,0.007896522868499725,4.789664769127495e-07
1.4307692307692308,0.5764127366420336,0.01,7.682544573928286e-07
1.4846153846153844,55118633.70744792,1e-06,7.623731176435763e-15
1.4846153846153844,34369264.51955569,1.2663801734674021e-06,1.2226320595746254e-14
1.4846153846153844,21430980.12976181,1.6037187437513308e-06,1.960757953419786e-14
1.4846153846153844,13363303.400152698,2.030917620904735e-06,3.14450428897043e-14
1.4846153846153844,8332697.652696961,2.571913809059347e-06,5.0429004862898154e-14
1.4846153846153844,5195859.745758534,3.257020655659783e-06,8.087394079605823e-14
1.4846153846153844,3239882.1660395404,4.124626382901348e-06,1.296990559379378e-13
1.4846153846153844,2020230.9102575816,5.223345074266844e-06,2.080008101360047e-13
1.4846153846153844,1259716.474320584,6.6147406412301455e-06,3.335748058204049e-13
1.4846153846153844,785497.1394584925,8.376776400682924e-06,5.349601887103689e-13
1.4846153846153844,489797.3250430077,1.0608183551394482e-05,8.579257332774903e-13
1.4846153846153844,305413.48865044245,1.3433993325988988e-05,1.3758717102504909e-12
1.4846153846153844,190440.81206396144,1.7012542798525893e-05,2.2065115831277072e-12
1.4846153846153844,118749.51511739194,2.1544346900318823e-05,3.5386248231699555e-12
1.4846153846153844,74046.35420054308,2.7283333764867696e-05,5.674961059104379e-12
1.4846153846153844,46171.665292035446,3.455107294592218e-05,9.10104664049749e-12
1.4846153846153844,28790.382423220017,4.37547937507418e-05,1.4595531858472434e-11
1.4846153846153844,17952.270545336538,5.541020330009492e-05,2.3407158630224757e-11
1.4846153846153844,11194.157675759103,7.017038286703822e-05,3.75385701639404e-11
1.4846153846153844,6980.13109265775,8.886238162743407e-05,6.020146613859011e-11
1.4846153846153844,4352.471260642036,0.00011253355826007646,9.654654238051056e-11
1.4846153846153844,2713.991424615509,0.00014251026703029977,1.5483407211069775e-10
1.4846153846153844,1692.3153072676673,0.00018047217668271703,2.4831101470199864e-10
1.4846153846153844,1055.247375840902,0.00022854638641349906,3.982207738153148e-10
1.4846153846153844,658.0019241281656,0.0002894266124716752,6.38628342613795e-10
1.4846153846153844,410.2977477226349,0.0003665241237079626,1.0241546687616558e-09
1.4846153846153844,255.84002478189518,0.00046415888336127773,1.6423734394644277e-09
1.4846153846153844,159.52623602152374,0.0005878016072274912,2.633683020209468e-09
1.4846153846153844,99.46838746775342,0.0007443803013251688,4.2231711407030135e-09
1.4846153846153844,62.018407222184926,0.0009426684551178855,6.771732143335734e-09
1.4846153846153844,38.66615410057021,0.0011937766417144358,1.085809837475028e-08
1.4846153846153844,24.105114589936562,0.0015117750706156615,1.7410497565744867e-08
1.4846153846153844,15.026269287425524,0.0019144819761699576,2.7917931913401493e-08
1.4846153846153844,9.366067292565395,0.0024244620170823282,4.476914770181741e-08
1.4846153846153844,5.8375792444374035,0.00307029062975785,7.17963437696404e-08
1.4846153846153844,3.6382022509634044,0.003888155180308085,1.1514716116811932e-07
1.4846153846153844,2.2674122446707035,0.0049238826317067365,1.8468309045705638e-07
1.4846153846153844,1.4131058783606012,0.006235507341273912,2.9622208595469357e-07
1.4846153846153844,0.8807015865221758,0.007896522868499725,4.751350749684482e-07
1.4846153846153844,0.5489079198085806,0.01,7.621137953788106e-07
1.5384615384615385,52563352.63964808,1e-06,7.563697528299563e-15
1.5384615384615385,32775917.133358356,1.2663801734674021e-06,1.2130043508688443e-14
1.5384615384615385,20437447.196909837,1.6037187437513308e-06,1.9453178164354566e-14
1.5384615384615385,12743785.210024722,2.030917620904735e-06,3.1197426516937975e-14
1.5384615384615385,7946396.629969352,2.571913809059347e-06,5.003189783978572e-14
1.5384615384615385,4954981.458974992,3.257020655659783e-06,8.023709280737625e-14
1.5384615384615385,3089682.3330133185,4.124626382901348e-06,1.2867773084965487e-13
1.5384615384615385,1926573.6936420244,5.223345074266844e-06,2.063628918666667e-13
1.5384615384615385,1201316.4476783487,6.6147406412301455e-06,3.3094804538171165e-13
1.5384615384615385,749081.7595086391,8.376776400682924e-06,5.307476032240604e-13
1.5384615384615385,467090.4876793445,1.0608183551394482e-05,8.511699296071439e-13
1.5384615384615385,291254.6230823359,1.3433993325988988e-05,1.3650372977979883e-12
1.5384615384615385,181612.04058706068,1.7012542798525893e-05,2.1891362239827883e-12
1.5384615384615385,113244.32772771461,2.1544346900318823e-05,3.5107596117865556e-12
1.5384615384615385,70613.59011329191,2.7283333764867696e-05,5.63027304160576e-12
1.5384615384615385,44031.16228300598,3.455107294592218e-05,9.029379491167465e-12
1.5384615384615385,27455.669767059913,4.37547937507418e-05,1.4480597570862042e-11
1.5384615384615385,17120.009067263618,5.541020330009492e-05,2.322283555500123e-11
1.5384615384615385,10675.200014949052,7.017038286703822e-05,3.7242965940109046e-11
1.5384615384615385,6656.534279239657,8.886238162743407e-05,5.972739605854331e-11
1.5384615384615385,4150.691876932714,0.00011253355826007646,9.578625926216764e-11
1.5384615384615385,2588.1714285855146,0.00014251026703029977,1.536147785677142e-10
1.5384615384615385,1613.8598956227897,0.00018047217668271703,2.4635559891718186e-10
1.5384615384615385,1006.3262525034057,0.00022854638641349906,3.9508486803559657e-10
1.5384615384615385,627.4970101198734,0.0002894266124716752,6.335994669079052e-10
1.5384615384615385,391.27637010463934,0.0003665241237079626,1.0160907081024338e-09
1.5384615384615385,243.97931788810396,0.00046415888336127773,1.6294441105871628e-09
1.5384615384615385,152.13067128434398,0.0005878016072274912,2.6129562370385745e-09
1.5384615384615385,94.85715024638806,0.0007443803013251688,4.1899512737926914e-09
1.5384615384615385,59.14339548267651,0.0009426684551178855,6.718500990311883e-09
1.5384615384615385,36.873786251037046,0.0011937766417144358,1.0772819263350319e-08
1.5384615384615385,22.98781308366532,0.0015117750706156615,1.7273897809667134e-08
1.5384615384615385,14.329861459826024,0.0019144819761699576,2.7699146024464438e-08
1.5384615384615385,8.9320496022066,0.0024244620170823282,4.4418730755556276e-08
1.5384615384615385,5.567115549432588,0.00307029062975785,7.12350666281733e-08
1.5384615384615385,3.4696708495382316,0.003888155180308085,1.1424804111316896e-07
1.5384615384615385,2.1624004113026647,0.0049238826317067365,1.832425742889876e-07
1.5384615384615385,1.3476729551268676,0.006235507341273912,2.9391383836017267e-07
1.5384615384615385,0.8399290333635482,0.007896522868499725,4.714358727262557e-07
1.5384615384615385,0.5235003944390992,0.01,7.56184689469121e-07
1.5923076923076924,50204067.00622683,1e-06,7.50686621842115e-15
1.5923076923076924,31304782.844201095,1.2663801734674021e-06,1.2038902071541214e-14
1.5923076923076924,19520120.330484804,1.6037187437513308e-06,1.9307012932592653e-14
1.5923076923076924,12171785.368609797,2.030917620904735e-06,3.096301859333903e-14
1.5923076923076924,7589725.708513842,2.571913809059347e-06,4.9655973454564315e-14
1.5923076923076924,4732579.043639438,3.257020655659783e-06,7.963421581311115e-14
1.5923076923076924,2951003.1432395787,4.124626382901348e-06,1.277108856843998e-13
1.5923076923076924,1840100.1826315403,5.223345074266844e-06,2.0481234407755032e-13
1.5923076923076924,1147395.825987179,6.6147406412301455e-06,3.284614026364517e-13
1.5923076923076924,715459.5158516201,8.376776400682924e-06,5.267597271516142e-13
1.5923076923076924,446125.31254857354,1.0608183551394482e-05,8.447744967443353e-13
1.5923076923076924,278181.7723249135,1.3433993325988988e-05,1.3547808190406793e-12
1.5923076923076924,173460.4544891143,1.7012542798525893e-05,2.172687708638369e-12
1.5923076923076924,108161.39982432913,2.1544346900318823e-05,3.4843807989461147e-12
1.5923076923076924,67444.12628431655,2.7283333764867696e-05,5.5879687937355574e-12
1.5923076923076924,42054.84038825928,3.455107294592218e-05,8.961535248826517e-12
1.5923076923076924,26223.332409279275,4.37547937507418e-05,1.4371794177544314e-11
1.5923076923076924,16351.58382447087,5.541020330009492e-05,2.304834477341524e-11
1.5923076923076924,10196.047526674574,7.017038286703822e-05,3.696313009572744e-11
1.5923076923076924,6357.758049292195,8.886238162743407e-05,5.92786143399987e-11
1.5923076923076924,3964.389422144333,0.00011253355826007646,9.506653218077768e-11
1.5923076923076924,2472.0021147631132,0.00014251026703029977,1.5246052647498147e-10
1.5923076923076924,1541.422200442875,0.00018047217668271703,2.445044919884163e-10
1.5923076923076924,961.1575003735819,0.00022854638641349906,3.9211624090558445e-10
1.5923076923076924,599.331901272149,0.0002894266124716752,6.288388374232205e-10
1.5923076923076924,373.7139813442729,0.0003665241237079626,1.0084568551034296e-09
1.5923076923076924,233.0283557167129,0.00046415888336127773,1.6172042898673052e-09
1.5923076923076924,145.30235945777932,0.0005878016072274912,2.5933345098948982e-09
1.5923076923076924,90.59959629466786,0.0007443803013251688,4.158501843383065e-09
1.5923076923076924,56.48888981538941,0.0009426684551178855,6.668105216991587e-09
1.5923076923076924,35.21887978237127,0.0011937766417144358,1.0692079395306411e-08
1.5923076923076924,21.956192112491454,0.0015117750706156615,1.7144562917272435e-08
1.5923076923076924,13.686850697894533,0.0019144819761699576,2.7491985084036413e-08
1.5923076923076924,8.53130453280534,0.0024244620170823282,4.408691448277151e-08
1.5923076923076924,5.31738191551592,0.00307029062975785,7.070355346401831e-08
1.5923076923076924,3.3140538622227327,0.003888155180308085,1.1339655509564984e-07
1.5923076923076924,2.065433643385575,0.0049238826317067365,1.8187830699116326e-07
1.5923076923076924,1.2872517339791316,0.006235507341273912,2.917276726361759e-07
1.5923076923076924,0.8022786658883189,0.007896522868499725,4.679321819703878e-07
1.5923076923076924,0.5000380610804367,0.01,7.505687614874936e-07
1.646153846153846,48026882.73589816,1e-06,7.454164983168744e-15
1.646153846153846,29947197.99372758,1.2663801734674021e-06,1.1954384112506077e-14
1.646153846153846,18673597.29995252,1.6037187437513308e-06,1.917146989688257e-14
1.646153846153846,11643935.311086575,2.030917620904735e-06,3.0745645684788534e-14
1.646153846153846,7260584.417257283,2.571913809059347e-06,4.930736844263663e-14
1.646153846153846,4527342.749466365,3.257020655659783e-06,7.907515141079009e-14
1.646153846153846,2823027.9009604384,4.124626382901348e-06,1.2681430359643052e-13
1.646153846153846,1760301.1259809257,5.223345074266844e-06,2.033744785085526e-13
1.646153846153846,1097637.0652534706,6.6147406412301455e-06,3.261554704952563e-13
1.646153846153846,684432.4036913135,8.376776400682924e-06,5.230616601019144e-13
1.646153846153846,426778.3336089429,1.0608183551394482e-05,8.388438361450079e-13
1.646153846153846,266117.9490314571,1.3433993325988988e-05,1.3452697045324283e-12
1.646153846153846,165938.04824784896,1.7012542798525893e-05,2.157434548566576e-12
1.646153846153846,103470.79752291735,2.1544346900318823e-05,3.459919001415028e-12
1.646153846153846,64519.297412473694,2.7283333764867696e-05,5.5487389033874195e-12
1.646153846153846,40231.06084004448,3.455107294592218e-05,8.898621421516834e-12
1.646153846153846,25086.112982292856,4.37547937507418e-05,1.4270897808207119e-11
1.646153846153846,15642.4694748116,5.541020330009492e-05,2.2886534693868263e-11
1.646153846153846,9753.878425458834,7.017038286703822e-05,3.670363066747653e-11
1.646153846153846,6082.04287162443,8.886238162743407e-05,5.886244680927712e-11
1.646153846153846,3792.4667348952635,0.00011253355826007646,9.439910966414394e-11
1.646153846153846,2364.7993434408,0.00014251026703029977,1.5139015711435492e-10
1.646153846153846,1474.575622635266,0.00018047217668271703,2.4278791002889806e-10
1.646153846153846,919.4751108233542,0.00022854638641349906,3.8936335093411834e-10
1.646153846153846,573.3407262713176,0.0002894266124716752,6.244241698675862e-10
1.646153846153846,357.50715200044436,0.0003665241237079626,1.0013777509372505e-09
1.646153846153846,222.92264577280713,0.00046415888336127773,1.6058538888385004e-09
1.646153846153846,139.00108844863223,0.0005878016072274912,2.5751385025895185e-09
1.646153846153846,86.67065462843685,0.0007443803013251688,4.129337261220337e-09
1.646153846153846,54.03926117939202,0.0009426684551178855,6.6213701616703164e-09
1.646153846153846,33.69169342680397,0.0011937766417144358,1.0617203173723073e-08
1.646153846153846,21.00418153167261,0.0015117750706156615,1.7024618460071424e-08
1.646153846153846,13.093455449808047,0.0019144819761699576,2.729986095392477e-08
1.646153846153846,8.161476875424002,0.0024244620170823282,4.377917601955725e-08
1.646153846153846,5.086911804944732,0.00307029062975785,7.021059741203968e-08
1.646153846153846,3.170438249576934,0.003888155180308085,1.1260682010677507e-07
1.646153846153846,1.9759435429052308,0.0049238826317067365,1.806129522259171e-07
1.646153846153846,1.2314883672296735,0.006235507341273912,2.8969997125802774e-07
1.646153846153846,0.7675301863839032,0.007896522868499725,4.6468240335547557e-07
1.646153846153846,0.478383751125408,0.01,7.453597460918805e-07
1.7,46019452.50438282,1e-06,7.40648867567863e-15
1.7,28695463.398814052,1.2663801734674021e-06,1.18779247243294e-14
1.7,17893077.274019115,1.6037187437513308e-06,1.904885054235765e-14
1.7,11157241.475572444,2.030917620904735e-06,3.054899872612542e-14
1.7,6957106.118485202,2.571913809059347e-06,4.8992002025365615e-14
1.7,4338108.633133663,3.257020655659783e-06,7.856939236660908e-14
1.7,2705030.8284580274,4.124626382901348e-06,1.2600320831269282e-13
1.7,1686723.9644565035,5.223345074266844e-06,2.0207370973558619e-13
1.7,1051757.9718299534,6.6147406412301455e-06,3.2406940307026407e-13
1.7,655824.4609669405,8.376776400682924e-06,5.19716194256262e-13
1.7,408939.8295834317,1.0608183551394482e-05,8.334786488015802e-13
1.7,254994.7364143113,1.3433993325988988e-05,1.3366654503278121e-12
1.7,159002.1605203042,1.7012542798525893e-05,2.143635737980477e-12
1.7,99145.91930700441,2.1544346900318823e-05,3.4377895729748092e-12
1.7,61822.516097934946,2.7283333764867696e-05,5.513249480974706e-12
1.7,38549.48054838849,3.455107294592218e-05,8.84170626242193e-12
1.7,24037.562040214038,4.37547937507418e-05,1.4179621639114015e-11
1.7,14988.644457152674,5.541020330009492e-05,2.2740152765953202e-11
1.7,9346.185059658483,7.017038286703822e-05,3.64688737842735e-11
1.7,5827.825094196475,8.886238162743407e-05,5.84859596419538e-11
1.7,3633.9487951012247,0.00011253355826007646,9.379532384041714e-11
1.7,2265.9551368359857,0.00014251026703029977,1.5042184398987064e-10
1.7,1412.9410544563932,0.00018047217668271703,2.412349982253569e-10
1.7,881.0426888818698,0.00022854638641349906,3.868729390995957e-10
1.7,549.3760796495354,0.0002894266124716752,6.204304251692888e-10
1.7,342.5639670618476,0.0003665241237079626,9.949736176153147e-10
1.7,213.60487522543437,0.00046415888336127773,1.5955857280051132e-09
1.7,133.1911226809485,0.0005878016072274912,2.558677496134179e-09
1.7,83.04804506271475,0.0007443803013251688,4.102953657616043e-09
1.7,51.78062009041446,0.0009426684551178855,6.579091784338319e-09
1.7,32.28356993140728,0.0011937766417144358,1.0549467762423775e-08
1.7,20.126386480909655,0.0015117750706156615,1.691611400996674e-08
1.7,12.546314671615496,0.0019144819761699576,2.7126063176937696e-08
1.7,7.820473178281811,0.0024244620170823282,4.350079558786606e-08
1.7,4.874401565773826,0.00307029062975785,6.976467459001229e-08
1.7,3.03801230934239,0.003888155180308085,1.1189244281906651e-07
1.7,1.8934247502473445,0.0049238826317067365,1.7946835236147018e-07
1.7,1.18006822126867,0.006235507341273912,2.878657953515845e-07
1.7,0.7354876933134156,0.007896522868499725,4.6174281243850106e-07
1.7,0.4584154761034844,0.01,7.406479614750805e-07
1.7538461538461538,44170984.53341598,1e-06,7.36474295544744e-15
1.7538461538461538,27542849.838196907,1.2663801734674021e-06,1.1810976330120468e-14
1.7538461538461538,17174364.241821393,1.6037187437513308e-06,1.8941484147179714e-14
1.7538461538461538,10709087.436409121,2.030917620904735e-06,3.037681322439126e-14
1.7538461538461538,6677659.338053475,2.571913809059347e-06,4.8715864905395786e-14
1.7538461538461538,4163859.3877369477,3.257020655659783e-06,7.812654608264763e-14
1.7538461538461538,2596377.5832611695,4.124626382901348e-06,1.252930074038786e-13
1.7538461538461538,1618973.1533405844,5.223345074266844e-06,2.0093474716830393e-13
1.7538461538461538,1009511.9035134402,6.6147406412301455e-06,3.2224282730421395e-13
1.7538461538461538,629481.8937475528,8.376776400682924e-06,5.167868800837764e-13
1.7538461538461538,392513.9021494254,1.0608183551394482e-05,8.287808517881951e-13
