#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(B+->K+  a)*BR_theo(a->  mu  mu) 

2.2384615384615385,2331820602.634607,2.9763514416313192e-05,5.734655021609932e-20
2.2384615384615385,884387312.6159978,4.8329302385717524e-05,1.5120283316647345e-19
2.2384615384615385,335420708.5367095,7.847599703514606e-05,3.9866908595972297e-19
2.2384615384615385,127214683.10359748,0.00012742749857031334,1.0511512037970386e-18
2.2384615384615385,48248588.072446264,0.00020691380811147902,2.7715187662299137e-18
2.2384615384615385,18299194.669938594,0.0003359818286283781,7.307527446085188e-18
2.2384615384615385,6940317.612331367,0.0005455594781168515,1.9267398810005034e-17
2.2384615384615385,2632247.4529193062,0.0008858667904100823,5.080140440103206e-17
2.2384615384615385,998329.9094604702,0.0014384498882876629,1.3394556865731352e-16
2.2384615384615385,378635.6055063162,0.002335721469090121,3.531677045845192e-16
2.2384615384615385,143604.7547203855,0.003792690190732246,9.311799499092284e-16
2.2384615384615385,54464.83449092507,0.00615848211066026,2.4551964813970947e-15
2.2384615384615385,20656.82438539447,0.01,6.473496219490079e-15
2.292307692307692,1922837092861.743,1e-06,6.192217338901505e-23
2.292307692307692,729272538047.2852,1.6237767391887209e-06,1.6326715411748293e-22
2.292307692307692,276590480142.2355,2.6366508987303555e-06,4.304784886370124e-22
2.292307692307692,104902200088.53764,4.281332398719396e-06,1.1350214939488664e-21
2.292307692307692,39786154526.20291,6.951927961775606e-06,2.992655442098579e-21
2.292307692307692,15089655799.84876,1.1288378916846883e-05,7.89058766099992e-21
2.292307692307692,5723038953.361259,1.8329807108324375e-05,2.0804725047888223e-20
2.292307692307692,2170571369.9592147,2.9763514416313192e-05,5.485479699536763e-20
2.292307692307692,823230474.3128891,4.8329302385717524e-05,1.4463294979761227e-19
2.292307692307692,312225814.46386725,7.847599703514606e-05,3.8134659707062926e-19
2.292307692307692,118417578.38108097,0.00012742749857031334,1.005477847899138e-18
2.292307692307692,44912118.79365074,0.00020691380811147902,2.651094071352123e-18
2.292307692307692,17033775.23939958,0.0003359818286283781,6.99000956609548e-18
2.292307692307692,6460383.226192358,0.0005455594781168515,1.8430215006291763e-17
2.292307692307692,2450223.2090665787,0.0008858667904100823,4.859404297204407e-17
2.292307692307692,929293.7530446241,0.0014384498882876629,1.2812552715809572e-16
2.292307692307692,352452.3301796154,0.002335721469090121,3.378222869094952e-16
2.292307692307692,133674.24956882573,0.003792690190732246,8.907194404271085e-16
2.292307692307692,50698.50154091084,0.00615848211066026,2.348516241458844e-15
2.292307692307692,19228.37097965161,0.01,6.1922176601022126e-15
2.3461538461538463,1792855232220.9043,1e-06,5.930507949852297e-23
2.3461538461538463,679974445264.7216,1.6237767391887209e-06,1.5636679115905538e-22
2.3461538461538463,257893240850.4116,2.6366508987303555e-06,4.12284640441108e-22
2.3461538461538463,97810916482.95024,4.281332398719396e-06,1.0870506677517725e-21
2.3461538461538463,37096650349.14177,6.951927961775606e-06,2.866173120093173e-21
2.3461538461538463,14069610188.821444,1.1288378916846883e-05,7.55709793301085e-21
2.3461538461538463,5336167255.056973,1.8329807108324375e-05,1.9925429056868393e-20
2.3461538461538463,2023842920.4361541,2.9763514416313192e-05,5.2536400430394566e-20
2.3461538461538463,767580919.1921407,4.8329302385717524e-05,1.3852014741095847e-19
2.3461538461538463,291119662.28135765,7.847599703514606e-05,3.6522927116406733e-19
2.3461538461538463,110412668.74640831,0.00012742749857031334,9.62982086062263e-19
2.3461538461538463,41876104.56873654,0.00020691380811147902,2.5390475827112417e-18
2.3461538461538463,15882309.102421934,0.0003359818286283781,6.694582091110808e-18
2.3461538461538463,6023667.793922741,0.0005455594781168515,1.7651275888793517e-17
2.3461538461538463,2284590.5754534695,0.0008858667904100823,4.654025244734725e-17
2.3461538461538463,866474.4265655923,0.0014384498882876629,1.227103985219468e-16
2.3461538461538463,328626.9058449999,0.002335721469090121,3.2354448310053753e-16
2.3461538461538463,124638.0042503592,0.003792690190732246,8.530738560166606e-16
2.3461538461538463,47271.333640794976,0.00615848211066026,2.249257976326443e-15
2.3461538461538463,17928.552369892717,0.01,5.930508257866191e-15
2.4,1674327753607.377,1e-06,5.686625121219174e-23
2.4,635020644717.7466,1.6237767391887209e-06,1.499364523660512e-22
2.4,240843657013.34702,2.6366508987303555e-06,3.9533008188339293e-22
2.4,91344537545.46005,4.281332398719396e-06,1.0423474156929959e-21
2.4,34644153152.56408,6.951927961775606e-06,2.7483062503762282e-21
2.4,13139453982.795595,1.1288378916846883e-05,7.246324145041125e-21
2.4,4983387823.212678,1.8329807108324375e-05,1.9106027069516116e-20
2.4,1890044611.3713546,2.9763514416313192e-05,5.037592344402009e-20
2.4,716835365.7594763,4.8329302385717524e-05,1.328237238231439e-19
2.4,271873446.00862086,7.847599703514606e-05,3.5020979079167903e-19
2.4,103113175.17977452,0.00012742749857031334,9.233809596397474e-19
2.4,39107632.803986154,0.00020691380811147902,2.4346332371372282e-18
2.4,14832313.531871242,0.0003359818286283781,6.41927791300332e-18
2.4,5625437.003846859,0.0005455594781168515,1.6925394880096632e-17
2.4,2133553.974334743,0.0008858667904100823,4.462635763293928e-17
2.4,809190.9230132499,0.0014384498882876629,1.176641260362886e-16
2.4,306901.04764173535,0.002335721469090121,3.102392241938684e-16
2.4,116398.05931919227,0.003792690190732246,8.179925330080306e-16
2.4,44146.1778076409,0.00615848211066026,2.1567607734019826e-15
2.4,16743.27758070234,0.01,5.686625416933448e-15
