#  m  [GeV] ,  tau  [ps] ,  c ,  c_eff(theo) ,  c_eff(exp)^upper ,    c_eff(exp)^lower ,                c_eff(exp)^upper  converted ,    c_eff(exp)^lower  converted ,  allowed/excluded  (1/0)
0.022633,357.1885065617125,4.832930238571752,4.836988899163524,0.00094152,7.622672281959379e-06,32.247060000000005,0.2610765256571087,0
0.022633,106.30857583259714,8.858667904100823,8.866108518907248,0.00094152,7.622672281959379e-06,32.247060000000005,0.2610765256571087,0
0.022633,31.643107924745582,16.23776739188721,16.25140914131487,0.00094152,7.622672281959379e-06,32.247060000000005,0.2610765256571087,0
0.022633,9.416569939594579,29.763514416313193,29.788510078538522,0.00094152,7.622672281959379e-06,32.247060000000005,0.2610765256571087,0
0.022633,2.803010523276242,54.555947811685144,54.601758182665534,0.00094152,7.622672281959379e-06,32.247060000000005,0.2610765256571087,1
0.022633,0.8344537211441408,100.0,100.08395937311163,0.00094152,7.622672281959379e-06,32.247060000000005,0.2610765256571087,1
0.024361,6701280141.0856085,0.001,0.001000837115617054,0.00077635,7.140895898004435e-06,26.5899875,0.2445756845066519,1
0.024361,1994536480.997124,0.0018329807108324356,0.001834515127611165,0.00077635,7.140895898004435e-06,26.5899875,0.2445756845066519,1
0.024361,593644153.1875635,0.003359818286283781,0.0033626308426411575,0.00077635,7.140895898004435e-06,26.5899875,0.2445756845066519,1
0.024361,176689363.2425458,0.006158482110660267,0.006163637472208933,0.00077635,7.140895898004435e-06,26.5899875,0.2445756845066519,1
0.024361,52588964.2270397,0.011288378916846888,0.011297828595107433,0.00077635,7.140895898004435e-06,26.5899875,0.2445756845066519,1
0.024361,15652324.074077312,0.02069138081114789,0.020708701889028278,0.00077635,7.140895898004435e-06,26.5899875,0.2445756845066519,1
0.024361,4658681.854989295,0.0379269019073225,0.03795865110839376,0.00077635,7.140895898004435e-06,26.5899875,0.2445756845066519,1
0.024361,1386587.5643637928,0.06951927961775606,0.06957747528746576,0.00077635,7.140895898004435e-06,26.5899875,0.2445756845066519,1
0.024361,412697.30217338644,0.12742749857031335,0.1275341700901605,0.00077635,7.140895898004435e-06,26.5899875,0.2445756845066519,1
0.024361,122833.32425545143,0.23357214690901212,0.23376767363212425,0.00077635,7.140895898004435e-06,26.5899875,0.2445756845066519,1
0.024361,36559.605405570444,0.42813323987193913,0.428491635949101,0.00077635,7.140895898004435e-06,26.5899875,0.2445756845066519,0
0.024361,10881.502240294298,0.7847599703514607,0.7854169000593926,0.00077635,7.140895898004435e-06,26.5899875,0.2445756845066519,0
0.024361,3238.7867989458705,1.438449888287663,1.4396540102646453,0.00077635,7.140895898004435e-06,26.5899875,0.2445756845066519,0
0.024361,962.4876593677461,2.636650898730358,2.638860099084304,0.00077635,7.140895898004435e-06,26.5899875,0.2445756845066519,0
0.024361,286.4566274972527,4.832930238571752,4.836979927776731,0.00077635,7.140895898004435e-06,26.5899875,0.2445756845066519,0
0.024361,85.25693278776892,8.858667904100823,8.866092072028104,0.00077635,7.140895898004435e-06,26.5899875,0.2445756845066519,0
0.024361,25.377015626134863,16.23776739188721,16.251378988338335,0.00077635,7.140895898004435e-06,26.5899875,0.2445756845066519,0
0.024361,7.551863533153501,29.763514416313193,29.788454825428246,0.00077635,7.140895898004435e-06,26.5899875,0.2445756845066519,1
0.024361,2.2479472812288406,54.555947811685144,54.60165692075636,0.00077635,7.140895898004435e-06,26.5899875,0.2445756845066519,1
0.024361,0.6692118901135179,100.0,100.08377379344226,0.00077635,7.140895898004435e-06,26.5899875,0.2445756845066519,1
0.026239,5363139193.603667,0.001,0.0010008354186592347,0.00063728,6.6449504634397536e-06,21.82684,0.22758955337281156,1
0.026239,1596258707.1572683,0.0018329807108324356,0.0018345120171202156,0.00063728,6.6449504634397536e-06,21.82684,0.22758955337281156,1
0.026239,475102690.5283337,0.003359818286283781,0.0033626251411712467,0.00063728,6.6449504634397536e-06,21.82684,0.22758955337281156,1
0.026239,141407257.88930276,0.006158482110660267,0.006163627021524571,0.00063728,6.6449504634397536e-06,21.82684,0.22758955337281156,1
0.026239,42087769.688635975,0.011288378916846888,0.011297809439204626,0.00063728,6.6449504634397536e-06,21.82684,0.22758955337281156,1
0.026239,12526799.498797601,0.02069138081114789,0.02070866677662821,0.00063728,6.6449504634397536e-06,21.82684,0.22758955337281156,1
0.026239,3728415.8729348537,0.0379269019073225,0.03795858674804342,0.00063728,6.6449504634397536e-06,21.82684,0.22758955337281156,1
0.026239,1109707.690951995,0.06951927961775606,0.06957735731619505,0.00063728,6.6449504634397536e-06,21.82684,0.22758955337281156,1
0.026239,330288.0986566478,0.12742749857031335,0.12753395385115573,0.00063728,6.6449504634397536e-06,21.82684,0.22758955337281156,1
0.026239,98305.4284719383,0.23357214690901212,0.2337672772705354,0.00063728,6.6449504634397536e-06,21.82684,0.22758955337281156,0
0.026239,29259.223388844635,0.42813323987193913,0.4284909094278039,0.00063728,6.6449504634397536e-06,21.82684,0.22758955337281156,0
0.026239,8708.636246960537,0.7847599703514607,0.7854155683697756,0.00063728,6.6449504634397536e-06,21.82684,0.22758955337281156,0
0.026239,2592.0516745085174,1.438449888287663,1.4396515693553944,0.00063728,6.6449504634397536e-06,21.82684,0.22758955337281156,0
0.026239,770.2939240054585,2.636650898730358,2.6388556188239725,0.00063728,6.6449504634397536e-06,21.82684,0.22758955337281156,0
0.026239,229.2557190369295,4.832930238571752,4.8369717149506695,0.00063728,6.6449504634397536e-06,21.82684,0.22758955337281156,0
0.026239,68.23245745095163,8.858667904100823,8.86607701580909,0.00063728,6.6449504634397536e-06,21.82684,0.22758955337281156,0
0.026239,20.309623140497216,16.23776739188721,16.251351385201282,0.00063728,6.6449504634397536e-06,21.82684,0.22758955337281156,0
0.026239,6.043874473395105,29.763514416313193,29.788404243644855,0.00063728,6.6449504634397536e-06,21.82684,0.22758955337281156,1
0.026239,1.799067348219719,54.555947811685144,54.60156422054631,0.00063728,6.6449504634397536e-06,21.82684,0.22758955337281156,1
0.026239,0.5355807356196446,100.0,100.08360390690555,0.00063728,6.6449504634397536e-06,21.82684,0.22758955337281156,1
0.028262,4292078314.4655538,0.001,0.0010008338872406952,0.00052746,6.2524774378585095e-06,18.065504999999998,0.21414735224665396,1
0.028262,1277473347.967115,0.0018329807108324356,0.0018345092100595722,0.00052746,6.2524774378585095e-06,18.065504999999998,0.21414735224665396,1
0.028262,380220964.16832,0.003359818286283781,0.0033626199958832347,0.00052746,6.2524774378585095e-06,18.065504999999998,0.21414735224665396,1
0.028262,113167121.56539963,0.006158482110660267,0.0061636175903109,0.00052746,6.2524774378585095e-06,18.065504999999998,0.21414735224665396,1
0.028262,33682512.62250479,0.011288378916846888,0.011297792151971933,0.00052746,6.2524774378585095e-06,18.065504999999998,0.21414735224665396,1
0.028262,10025099.58021629,0.02069138081114789,0.020708635089464415,0.00052746,6.2524774378585095e-06,18.065504999999998,0.21414735224665396,1
0.028262,2983822.0374009595,0.0379269019073225,0.03795852866608505,0.00052746,6.2524774378585095e-06,18.065504999999998,0.21414735224665396,1
0.028262,888090.3783742848,0.06951927961775606,0.0695772508530956,0.00052746,6.2524774378585095e-06,18.065504999999998,0.21414735224665396,1
0.028262,264326.97988744837,0.12742749857031335,0.12753375870640601,0.00052746,6.2524774378585095e-06,18.065504999999998,0.21414735224665396,1
0.028262,78673.06487836434,0.23357214690901212,0.23376691957430357,0.00052746,6.2524774378585095e-06,18.065504999999998,0.21414735224665396,0
0.028262,23415.927438017115,0.42813323987193913,0.42849025377933037,0.00052746,6.2524774378585095e-06,18.065504999999998,0.21414735224665396,0
0.028262,6969.4534166933845,0.7847599703514607,0.7854143665885227,0.00052746,6.2524774378585095e-06,18.065504999999998,0.21414735224665396,0
0.028262,2074.398663691042,1.438449888287663,1.4396493665650318,0.00052746,6.2524774378585095e-06,18.065504999999998,0.21414735224665396,0
0.028262,616.4602068364408,2.636650898730358,2.6388515751125823,0.00052746,6.2524774378585095e-06,18.065504999999998,0.21414735224665396,0
0.028262,183.47156065205994,4.832930238571752,4.836964302354333,0.00052746,6.2524774378585095e-06,18.065504999999998,0.21414735224665396,0
0.028262,54.60590308885985,8.858667904100823,8.866063426642539,0.00052746,6.2524774378585095e-06,18.065504999999998,0.21414735224665396,0
0.028262,16.253633158358937,16.23776739188721,16.251326471985756,0.00052746,6.2524774378585095e-06,18.065504999999998,0.21414735224665396,0
0.028262,4.8368655036665675,29.763514416313193,29.788358589766766,0.00052746,6.2524774378585095e-06,18.065504999999998,0.21414735224665396,1
0.028262,1.4397795294447804,54.555947811685144,54.60148055232709,0.00052746,6.2524774378585095e-06,18.065504999999998,0.21414735224665396,1
0.028262,0.4286210736299137,100.0,100.08345057563844,0.00052746,6.2524774378585095e-06,18.065504999999998,0.21414735224665396,1
0.030358,3463137360.1585402,0.001,0.0010008325604609846,0.00047986,5.854844829116733e-06,16.435205,0.2005284353972481,1
0.030358,1030751387.513441,0.0018329807108324356,0.001834506778097956,0.00047986,5.854844829116733e-06,16.435205,0.2005284353972481,1
0.030358,306787837.8847256,0.003359818286283781,0.0033626155381445036,0.00047986,5.854844829116733e-06,16.435205,0.2005284353972481,1
0.030358,91310842.42192675,0.006158482110660267,0.006163609419361799,0.00047986,5.854844829116733e-06,16.435205,0.2005284353972481,1
