#  m  [GeV] ,  tau  [ps] ,  c ,  c_eff(theo) ,  c_eff(exp)^upper ,    c_eff(exp)^lower ,                c_eff(exp)^upper  converted ,    c_eff(exp)^lower  converted ,  allowed/excluded  (1/0)
0.011662,157.20288779425687,24.42053094548651,24.417663119797634,0.028635,0.00023521343012704174,980.74875,8.05605998185118,0
0.011662,107.94551890318083,29.4705170255181,29.467050941132307,0.028635,0.00023521343012704174,980.74875,8.05605998185118,0
0.011662,74.10511909496776,35.564803062231285,35.560661004107864,0.028635,0.00023521343012704174,980.74875,8.05605998185118,0
0.011662,50.883568810630706,42.91934260128776,42.91434657819021,0.028635,0.00023521343012704174,980.74875,8.05605998185118,0
0.011662,34.93904196635713,51.7947467923121,51.78871942474963,0.028635,0.00023521343012704174,980.74875,8.05605998185118,0
0.011662,23.990985225034475,62.505519252739695,62.4982465313269,0.028635,0.00023521343012704174,980.74875,8.05605998185118,0
0.011662,16.473605215204735,75.43120063354615,75.422424221782,0.028635,0.00023521343012704174,980.74875,8.05605998185118,0
0.011662,11.311822771387344,91.02981779915217,91.01922575733094,0.028635,0.00023521343012704174,980.74875,8.05605998185118,0
0.011662,7.7674730533993674,109.85411419875584,109.8413297970145,0.028635,0.00023521343012704174,980.74875,8.05605998185118,0
0.011662,5.3337162861281175,132.57113655901082,132.55570478579148,0.028635,0.00023521343012704174,980.74875,8.05605998185118,0
0.011662,3.662542798137365,159.98587196060572,159.96724325296958,0.028635,0.00023521343012704174,980.74875,8.05605998185118,0
0.011662,2.5149982226273018,193.06977288832496,193.04728351126442,0.028635,0.00023521343012704174,980.74875,8.05605998185118,0
0.011662,1.727007721933181,232.99518105153717,232.96802943238168,0.028635,0.00023521343012704174,980.74875,8.05605998185118,0
0.011662,1.1859100887813212,281.1768697974228,281.14408801406495,0.028635,0.00023521343012704174,980.74875,8.05605998185118,0
0.011662,0.8143473424273397,339.3221771895326,339.2825964532328,0.028635,0.00023521343012704174,980.74875,8.05605998185118,0
0.011662,0.5589902149650696,409.49150623804235,409.4437800562355,0.028635,0.00023521343012704174,980.74875,8.05605998185118,0
0.011662,0.3838268735321033,494.1713361323833,494.11372180997677,0.028635,0.00023521343012704174,980.74875,8.05605998185118,0
0.011662,0.26355379985946153,596.3623316594643,596.2927779625053,0.028635,0.00023521343012704174,980.74875,8.05605998185118,0
0.011662,0.1809692740674274,719.6856730011514,719.6017037499482,0.028635,0.00023521343012704174,980.74875,8.05605998185118,0
0.011662,0.12425497408042425,868.511373751352,868.4103177280948,0.028635,0.00023521343012704174,980.74875,8.05605998185118,0
0.011662,0.0853190715120761,1048.1131341546852,1047.9911985487734,0.028635,0.00023521343012704174,980.74875,8.05605998185118,1
0.011662,0.05858402964121544,1264.8552168552958,1264.708081036067,0.028635,0.00023521343012704174,980.74875,8.05605998185118,1
0.011662,0.04022655871300544,1526.4179671752318,1526.2404178149725,0.028635,0.00023521343012704174,980.74875,8.05605998185118,1
0.011662,0.027621475440921174,1842.0699693267145,1841.8557155271435,0.028635,0.00023521343012704174,980.74875,8.05605998185118,1
0.011662,0.018966234047806247,2222.996482526193,2222.7379328076872,0.028635,0.00023521343012704174,980.74875,8.05605998185118,1
0.011662,0.013023133807804671,2682.6957952797247,2682.3837885071325,0.028635,0.00023521343012704174,980.74875,8.05605998185118,1
0.011662,0.008942316019992118,3237.457542817643,3237.081023514237,0.028635,0.00023521343012704174,980.74875,8.05605998185118,1
0.011662,0.006140230894861113,3906.939937054613,3906.4855582487166,0.028635,0.00023521343012704174,980.74875,8.05605998185118,1
0.011662,0.004216185131275476,4714.8663634573895,4714.318007628366,0.028635,0.00023521343012704174,980.74875,8.05605998185118,1
0.011662,0.0028950405754574913,5689.866029018293,5689.204258935379,0.028635,0.00023521343012704174,980.74875,8.05605998185118,1
0.011662,0.0019878776075741536,6866.488450042998,6865.689808480574,0.028635,0.00023521343012704174,980.74875,8.05605998185118,1
0.011662,0.0013649747782872633,8286.427728546843,8285.463906882771,0.028635,0.00023521343012704174,980.74875,8.05605998185118,1
0.011662,0.0009372589718793092,10000.0,9998.836834870082,0.028635,0.00023521343012704174,980.74875,8.05605998185118,1
0.012229,81423.1007890554,1.0,0.9998818025429874,0.025608,0.00023427,877.074,8.023747499999999,1
0.012229,55905.87741645049,1.2067926406393286,1.2066503939787387,0.025608,0.00023427,877.074,8.023747499999999,1
0.012229,38385.631729799636,1.4563484775012439,1.4561772745119739,0.025608,0.00023427,877.074,8.023747499999999,1
0.012229,26356.2482810401,1.7575106248547918,1.7573045064630637,0.025608,0.00023427,877.074,8.023747499999999,1
0.012229,18096.882414175558,2.120950887920191,2.12070261582761,0.025608,0.00023427,877.074,8.023747499999999,1
0.012229,12425.959161833842,2.5595479226995357,2.559248716998733,0.025608,0.00023427,877.074,8.023747499999999,1
0.012229,8532.22139865761,3.088843596477481,3.088482825543937,0.025608,0.00023427,877.074,8.023747499999999,1
0.012229,5858.6855985293405,3.72759372031494,3.727158524537332,0.025608,0.00023427,877.074,8.023747499999999,1
0.012229,4017.773619703365,4.498432668969445,4.497909923771253,0.025608,0.00023427,877.074,8.023747499999999,1
0.012229,2758.77962728577,5.428675439323859,5.42804451501136,0.025608,0.00023427,877.074,8.023747499999999,1
0.012229,1894.3037453171328,6.551285568595508,6.550523898182068,0.025608,0.00023427,877.074,8.023747499999999,1
0.012229,1300.7177056140333,7.906043210907698,7.905123512745701,0.025608,0.00023427,877.074,8.023747499999999,1
0.012229,893.1353292033375,9.54095476349994,9.539844051447588,0.025608,0.00023427,877.074,8.023747499999999,0
0.012229,613.2709521593044,11.513953993264469,11.512612379690738,0.025608,0.00023427,877.074,8.023747499999999,0
0.012229,421.1033397794329,13.894954943731374,13.893334192033105,0.025608,0.00023427,877.074,8.023747499999999,0
0.012229,289.15217948782526,16.768329368110074,16.76637114243025,0.025608,0.00023427,877.074,8.023747499999999,0
0.012229,198.548258855158,20.235896477251565,20.233530226280514,0.025608,0.00023427,877.074,8.023747499999999,0
0.012229,136.3351437387026,24.42053094548651,24.41767134397099,0.025608,0.00023427,877.074,8.023747499999999,0
0.012229,93.61639701893357,29.4705170255181,29.46706088086278,0.025608,0.00023427,877.074,8.023747499999999,0
0.012229,64.26810443287026,35.564803062231285,35.56067288300909,0.025608,0.00023427,877.074,8.023747499999999,0
0.012229,44.129076980191904,42.91934260128776,42.91436090621969,0.025608,0.00023427,877.074,8.023747499999999,0
0.012229,30.301091415973605,51.7947467923121,51.78873671061725,0.025608,0.00023427,877.074,8.023747499999999,0
0.012229,20.806324243613282,62.505519252739695,62.49826738879849,0.025608,0.00023427,877.074,8.023747499999999,0
0.012229,14.286831837649625,75.43120063354615,75.42244939175508,0.025608,0.00023427,877.074,8.023747499999999,0
0.012229,9.81024539984031,91.02981779915217,91.01925613443886,0.025608,0.00023427,877.074,8.023747499999999,0
0.012229,6.736387088101247,109.85411419875584,109.8413664617109,0.025608,0.00023427,877.074,8.023747499999999,0
0.012229,4.625697099069183,132.57113655901082,132.55574904304433,0.025608,0.00023427,877.074,8.023747499999999,0
0.012229,3.1763619805618526,159.98587196060572,159.96729667892285,0.025608,0.00023427,877.074,8.023747499999999,0
0.012229,2.1811471408572882,193.06977288832496,193.04734800950973,0.025608,0.00023427,877.074,8.023747499999999,0
0.012229,1.497757704217106,232.99518105153717,232.96810730183034,0.025608,0.00023427,877.074,8.023747499999999,0
0.012229,1.0284875708030943,281.1768697974228,281.14418203071494,0.025608,0.00023427,877.074,8.023747499999999,0
0.012229,0.7062475733188915,339.3221771895326,339.28270996916586,0.025608,0.00023427,877.074,8.023747499999999,0
0.012229,0.48478758405493494,409.49150623804235,409.44391692850945,0.025608,0.00023427,877.074,8.023747499999999,0
0.012229,0.33287613637975727,494.1713361323833,494.11388703942225,0.025608,0.00023427,877.074,8.023747499999999,0
0.012229,0.22856859913504662,596.3623316594643,596.2929774315987,0.025608,0.00023427,877.074,8.023747499999999,0
0.012229,0.15694667869399084,719.6856730011514,719.6019445597815,0.025608,0.00023427,877.074,8.023747499999999,0
0.012229,0.10776086331000649,868.511373751352,868.410607545408,0.025608,0.00023427,877.074,8.023747499999999,0
0.012229,0.07399347079378112,1048.1131341546852,1047.9915482467318,0.025608,0.00023427,877.074,8.023747499999999,1
0.012229,0.05080734713827905,1264.8552168552958,1264.7085030057958,0.025608,0.00023427,877.074,8.023747499999999,1
