#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(B0->K0  mu  mu) 

0.3382712584676719,110.54650908301086,2.3357214690901213,1.1329706536046018e-08
0.3382712584676719,68.090166223146,2.9763514416313175,1.8582941545745597e-08
0.3382712584676719,41.91937235855088,3.79269019073225,2.937632336020889e-08
0.3382712584676719,25.787870501842434,4.832930238571752,4.7970371428404444e-08
0.3382712584676719,15.88053324460718,6.158482110660261,7.757884797403525e-08
0.3382712584676719,9.781236514522933,7.847599703514611,1.2765336826476638e-07
0.3382712584676719,6.022960936936778,10.0,2.050922997118913e-07
0.3612388799580982,49551.23924903113,0.1,1.8698743524787132e-11
0.3612388799580982,30516.05132028197,0.12742749857031338,3.036308434212303e-11
0.3612388799580982,18793.26757320426,0.16237767391887217,4.930474009418526e-11
0.3612388799580982,11573.815999768107,0.20691380811147897,8.00668895545385e-11
0.3612388799580982,7127.734839986383,0.26366508987303583,1.3003656277469607e-10
0.3612388799580982,4389.630249606647,0.33598182862837817,2.1124278269291814e-10
0.3612388799580982,2703.381001603082,0.42813323987193935,3.433287266398337e-10
0.3612388799580982,1664.9153120549793,0.5455594781168519,5.58527350587231e-10
0.3612388799580982,1025.3854227000738,0.6951927961775606,9.101423785624957e-10
0.3612388799580982,631.5381094693405,0.8858667904100825,1.4873533116219718e-09
0.3612388799580982,388.9920326525298,1.1288378916846888,2.441796754796219e-09
0.3612388799580982,239.59227021465526,1.438449888287663,4.00193614698198e-09
0.3612388799580982,147.4357455451118,1.8329807108324356,6.672066382260404e-09
0.3612388799580982,90.84346699064164,2.3357214690901213,1.0339439803595573e-08
0.3612388799580982,55.954591652282865,2.9763514416313175,1.6958814021163135e-08
0.3612388799580982,34.447626861009226,3.79269019073225,2.6808447057308705e-08
0.3612388799580982,21.191469457913687,4.832930238571752,4.377723759728804e-08
0.3612388799580982,13.04997517852048,6.158482110660261,7.079744926365568e-08
0.3612388799580982,8.037879693135752,7.847599703514611,1.1649564765843209e-07
0.3612388799580982,4.949430660750155,10.0,1.8716482529538087e-07
0.3857659352571108,40718.092168946016,0.1,1.6949652355189326e-11
0.3857659352571108,25076.172104960246,0.12742749857031338,2.752290434845434e-11
0.3857659352571108,15443.12591851303,0.16237767391887217,4.469274800631578e-11
0.3857659352571108,9510.634936793043,0.20691380811147897,7.257739313074405e-11
0.3857659352571108,5857.125415138422,0.26366508987303583,1.1787289207415973e-10
0.3857659352571108,3607.1237148746586,0.33598182862837817,1.9148309880600705e-10
0.3857659352571108,2221.4706747443365,0.42813323987193935,3.1121386670085953e-10
0.3857659352571108,1368.1254884998802,0.5455594781168519,5.06283415246597e-10
0.3857659352571108,842.6006697505567,0.6951927961775606,8.250104835622715e-10
0.3857659352571108,518.9622986506879,0.8858667904100825,1.3482358165366033e-09
0.3857659352571108,319.6536695013205,1.1288378916846888,2.2134207141694072e-09
0.3857659352571108,196.88568089213214,1.438449888287663,3.627663153135616e-09
