#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(K+->pi+  a) 

0.188,3538435265.84004,0.001,3.8733107195838985e-17
0.188,2776822354.331609,0.0011288378916846883,4.935662961475124e-17
0.188,2429662488.4412622,0.0012067926406393288,5.640890168708252e-17
0.188,1668324941.4681897,0.0014563484775012444,8.215101807585238e-17
0.188,1145553394.180732,0.0017575106248547913,1.1964051007116207e-16
0.188,786592915.0346988,0.0021209508879201904,1.742382746282065e-16
0.188,540113116.6268955,0.002559547922699536,2.5375164584705476e-16
0.188,370868047.7332999,0.0030888435964774815,3.6955082281778183e-16
0.188,254656116.65485945,0.003727593720314938,5.381947775868072e-16
0.188,193042689.78803533,0.004281332398719396,7.099703805433995e-16
0.188,174859328.40415564,0.004498432668969444,7.837991437044116e-16
0.188,120066955.91679378,0.005428675439323859,1.1414846869935534e-15
0.188,82443836.6333532,0.006551285568595509,1.6623994804849192e-15
0.188,56609965.2319923,0.0079060432109077,2.421032940777368e-15
0.188,38871167.27236083,0.009540954763499945,3.525867612784722e-15
0.188,26690842.141761187,0.01151395399326447,5.134891878269511e-15
0.188,18327235.959265795,0.013894954943731374,7.478191861264917e-15
0.188,13420188.819632739,0.01623776739188724,1.0212567545084756e-14
0.188,12584375.434281066,0.016768329368110076,1.0890853106982133e-14
0.188,8641046.888203463,0.020235896477251564,1.5860876876373892e-14
0.188,5933364.897173311,0.02442053094548651,2.3098962939554828e-14
0.188,4074138.186261364,0.029470517025518096,3.3640137592770806e-14
0.188,2797502.313853464,0.03556480306223128,4.899175940203364e-14
0.188,1920901.7683453232,0.04291934260128776,7.134906712063998e-14
0.188,1318985.0187655212,0.0517947467923121,1.0390909286120525e-13
0.188,932961.969767927,0.06158482110660267,1.469025870219083e-13
0.188,905679.5814586594,0.0625055192527397,1.5132783067605003e-13
0.188,621883.8853525585,0.07543120063354615,2.203860396345885e-13
0.188,427015.90548776207,0.09102981779915217,3.209589068474907e-13
0.188,353843.6771168158,0.1,3.873309243355668e-13
0.188,293210.04201550264,0.10985411419875583,4.674282844200488e-13
0.188,201332.4138707823,0.13257113655901082,6.807396114740713e-13
0.188,171010.3101457582,0.14384498882876628,8.014439010557222e-13
0.188,138244.76474251034,0.15998587196060574,9.913981341911385e-13
0.188,94925.7271637724,0.19306977288832497,1.4438342106506e-12
0.188,82648.28692005867,0.20691380811147897,1.6583266151143822e-12
0.188,65180.790459490476,0.2329951810515372,2.1027654979302024e-12
0.188,64859.17388489898,0.23357214690901212,2.1131932831823455e-12
0.188,44756.501401351205,0.2811768697974228,3.062474893666284e-12
0.188,39943.64461964458,0.29763514416313175,3.431541648809275e-12
0.188,30732.230724432895,0.3393221771895326,4.4603529072266046e-12
0.188,21102.53002436981,0.4094915062380423,6.4966910390193685e-12
0.188,19304.933854598174,0.42813323987193935,7.101982689497582e-12
0.188,14490.357650176162,0.49417133613238334,9.463664785037514e-12
0.188,9950.166091573095,0.5963623316594643,1.378787510938635e-11
0.188,9330.54711182932,0.6158482110660264,1.470494849713989e-11
0.188,6832.692899988873,0.7196856730011514,2.0092983340349675e-11
0.188,4692.120023210125,0.868511373751352,2.929227939482062e-11
0.188,4510.128908521156,0.8858667904100825,3.047879130263392e-11
0.188,4510.1289085211465,0.8858667904100832,3.047879130261861e-11
0.188,3222.324793253834,1.0481131341546852,4.272606803811225e-11
0.188,2213.106358955992,1.2648552168552958,6.236637226842895e-11
0.188,2180.5312659803,1.2742749857031335,6.330561429228022e-11
0.188,1519.1378288773253,1.5264179671752318,9.053113903330454e-11
0.188,1053.1744912390207,1.8329807108324356,1.319946538964373e-10
0.188,1042.759870597339,1.8420699693267144,1.3324232065112253e-10
0.188,716.2650974207692,2.2229964825261934,1.9215065230635693e-10
0.188,509.12418637014963,2.636650898730358,2.7005987342289564e-10
0.188,491.8061759272248,2.6826957952797246,2.7961928421978746e-10
0.188,337.7523399703979,3.2374575428176433,4.0771893597065796e-10
0.188,313.2981905472859,3.359818286283788,4.404802670706435e-10
0.188,245.98500090170208,3.79269019073225,5.567341336952304e-10
0.188,231.82367665651142,3.906939937054613,5.91232012775272e-10
0.188,159.00377544966682,4.714866363457389,8.625065191382442e-10
0.188,118.7837300545347,5.455594781168517,1.158149440061513e-09
0.188,109.23055514709739,5.689866029018293,1.2633691256133576e-09
0.188,74.97105877721185,6.866488450042998,1.8303760461870798e-09
0.188,57.401130526170974,7.847599703514611,2.395250899030067e-09
0.188,51.4776350800481,8.286427728546842,2.6672718747414645e-09
0.188,35.34356145242437,10.0,3.879045614277066e-09
0.188,27.73453897403652,11.288378916846883,4.9394771000539805e-09
0.188,21.766535894734858,12.742749857031322,6.301146988259166e-09
0.188,13.40709886135727,16.23776739188721,1.0248740793975855e-08
0.188,6.477054809202455,23.357214690901213,2.1119394870762802e-08
0.188,3.129988818596519,33.59818286283781,4.365726112502634e-08
0.188,1.512860603105683,48.32930238571752,9.047452121214672e-08
0.188,1.512860603105683,48.32930238571752,9.047452121214672e-08
0.188,0.7312174590229407,69.51927961775606,1.8737113793300008e-07
0.188,0.35331342262359633,100.0,3.8669369481471206e-07
0.188,0.10516290947891846,183.29807108324374,1.2997639953083344e-06
0.188,0.007311212190095875,695.192796177562,1.8702396200820373e-05
0.188,0.0005082423037195311,2636.6508987303664,0.00026881092241604326
0.188,3.533731508132789e-05,10000.0,0.0038725734106968258
0.19,3.4278208800547283e+17,1e-07,3.853027862003917e-25
0.19,2.382996382401067e+16,3.792690190732254e-07,5.542387497665221e-24
0.19,1656641918362413.0,1.438449888287663e-06,7.972446676866373e-23
0.19,115168552749132.73,5.455594781168514e-06,1.1467965031712295e-21
0.19,8006434821739.307,2.06913808111479e-05,1.6496093018743604e-20
0.19,556601581113.9178,7.847599703514623e-05,2.3728803159953962e-19
0.19,38694540953.22884,0.00029763514416313193,3.4132694253925405e-18
0.19,3427820880.1464777,0.001,3.8530278610357204e-17
0.19,2690016612.293636,0.0011288378916846883,4.909817022190441e-17
0.19,2353709248.262977,0.0012067926406393288,5.611351258545629e-17
0.19,1616171736.8244977,0.0014563484775012444,8.172082860750003e-17
0.19,1109742456.4479296,0.0017575106248547913,1.1901400429404076e-16
0.19,762003376.0010097,0.0021209508879201904,1.733258638938717e-16
0.19,523228738.0492863,0.002559547922699536,2.5242285786393215e-16
0.19,359274408.6834294,0.0030888435964774815,3.676156444630794e-16
0.19,246695357.79092896,0.003727593720314938,5.353764835392969e-16
0.19,187008017.13207993,0.004281332398719396,7.062525717115006e-16
0.19,169393082.52393886,0.004498432668969444,7.796947254656272e-16
0.19,116313564.49569124,0.005428675439323859,1.1355072237541239e-15
0.19,79866574.74826016,0.006551285568595509,1.6536942110257054e-15
0.19,54840291.334373415,0.0079060432109077,2.408355034915083e-15
0.19,37656022.73357717,0.009540954763499945,3.5074041640125578e-15
0.19,25856464.54673811,0.01151395399326447,5.1080026630303284e-15
0.19,17754311.54638521,0.013894954943731374,7.43903179415456e-15
0.19,13000662.721018171,0.01623776739188724,1.0159088731241255e-14
0.19,12190977.546931958,0.016768329368110076,1.0833822404043426e-14
0.19,8370920.682244828,0.020235896477251564,1.5777820301411548e-14
0.19,5747883.048844063,0.02442053094548651,2.2978003628042917e-14
0.19,3946777.2883071164,0.029470517025518096,3.3463978693644656e-14
0.19,2710050.099305651,0.03556480306223128,4.873521067720411e-14
0.19,1860852.805108338,0.04291934260128776,7.097544281298108e-14
0.19,1277752.466310939,0.0517947467923121,1.033649657345802e-13
0.19,903796.8141186227,0.06158482110660267,1.4613332149981594e-13
0.19,877367.2956220749,0.0625055192527397,1.505353920605561e-13
0.19,602443.2855070466,0.07543120063354615,2.1923197294809723e-13
0.19,413667.0383579822,0.09102981779915217,3.192781834099285e-13
0.19,342782.2337986526,0.1,3.8530263925378606e-13
0.19,284044.05580920016,0.10985411419875583,4.649805639915344e-13
0.19,195038.5975949996,0.13257113655901082,6.771748715791132e-13
0.19,165664.38767363786,0.14384498882876628,7.972470848289158e-13
0.19,133923.12006104237,0.15998587196060574,9.862066095300635e-13
0.19,91958.2710785632,0.19306977288832497,1.4362734732913232e-12
0.19,80064.63367097516,0.20691380811147897,1.6496426734954004e-12
0.19,63143.18545107057,0.2329951810515372,2.0917542214687347e-12
0.19,62831.62287387507,0.23357214690901212,2.1021274009046773e-12
0.19,43357.37638273619,0.2811768697974228,3.0464380328067838e-12
0.19,38694.97344017942,0.29763514416313175,3.413572144448816e-12
0.19,29771.515872274547,0.3393221771895326,4.436995961801387e-12
0.19,20442.847475917293,0.4094915062380423,6.462670668613919e-12
0.19,18701.445627523462,0.42813323987193935,7.0647926676451246e-12
0.19,14037.3769939355,0.49417133613238334,9.414107652114572e-12
0.19,9639.115507547147,0.5963623316594643,1.3715673951056954e-11
0.19,9038.866318590675,0.6158482110660264,1.462794502080692e-11
0.19,6619.097046293278,0.7196856730011514,1.998776504819392e-11
0.19,4545.440197673085,0.868511373751352,2.913888835482095e-11
0.19,4369.138270987388,0.8858667904100825,3.0319187011249534e-11
0.19,4369.138270987381,0.8858667904100832,3.03191870112343e-11
0.19,3121.5919411820505,1.0481131341546852,4.2502330037968045e-11
0.19,2143.9224784429625,1.2648552168552958,6.203978646148925e-11
0.19,2112.3657087836755,1.2742749857031335,6.297411007974605e-11
0.19,1471.6482156213979,1.5264179671752318,9.005706648396484e-11
0.19,1020.2510950966944,1.8329807108324356,1.3130345479367475e-10
0.19,1010.1620592726399,1.8420699693267144,1.3254458805540453e-10
0.19,693.8740068454704,2.2229964825261934,1.9114444217171312e-10
0.19,493.20851354610164,2.636650898730358,2.686456862820396e-10
0.19,476.43187714514977,2.6826957952797246,2.781550385654182e-10
0.19,327.19388761223513,3.2374575428176433,4.0558388766072146e-10
0.19,303.5041846665333,3.359818286283788,4.3817366179235156e-10
0.19,238.2953120258221,3.79269019073225,5.53818757031647e-10
0.19,224.57667833114206,3.906939937054613,5.881359855901452e-10
0.19,154.03318663750673,4.714866363457389,8.579899443031531e-10
0.19,115.07044592294969,5.455594781168517,1.1520847106940375e-09
0.19,105.81590447740224,5.689866029018293,1.2567534061103005e-09
0.19,72.6274006745683,6.866488450042998,1.820791155863906e-09
0.19,55.60672204147635,7.847599703514611,2.3827080026064e-09
0.19,49.86840137183366,8.286427728546842,2.65330452172964e-09
0.19,34.238693080319365,10.0,3.858732724557555e-09
0.19,26.8675351871196,11.288378916846883,4.913611187769743e-09
0.19,21.086096162612062,12.742749857031322,6.268150597753252e-09
0.19,12.987981291713854,16.23776739188721,1.0195072556421322e-08
0.19,6.2745770685711335,23.357214690901213,2.100880170388338e-08
0.19,3.0321430177339854,33.59818286283781,4.3428646868100706e-08
0.19,1.4655673960365454,48.32930238571752,9.000074514592988e-08
0.19,1.4655673960365454,48.32930238571752,9.000074514592988e-08
0.19,0.7083590102059749,69.51927961775606,1.8638995605479685e-07
0.19,0.34226858077624644,100.0,3.84668746629238e-07
0.19,0.10187543730717588,183.29807108324374,1.2929576915616304e-06
0.19,0.007082658102482804,695.192796177562,1.860445981406595e-05
0.19,0.0004923542691983355,2636.6508987303664,0.0002674032754932176
0.19,3.423264294000613e-05,10000.0,0.0038522944131174543
0.192,3.3217641268932595e+17,1e-07,3.832490347386254e-25
0.192,2.309266491617232e+16,3.792690190732254e-07,5.512845312057757e-24
0.192,1605385429426532.5,1.438449888287663e-06,7.929951723279527e-23
0.192,111605238562574.8,5.455594781168514e-06,1.1406838170472536e-21
0.192,7758715786438.072,2.06913808111479e-05,1.640816509202195e-20
0.192,539380332232.16785,7.847599703514623e-05,2.3602323243584054e-19
0.192,37497332136.84882,0.00029763514416313193,3.3950759232356255e-18
0.192,3321764126.9821405,0.001,3.832490346423218e-17
0.192,2606787517.824203,0.0011288378916846883,4.8836465810530536e-17
0.192,2280885501.1968822,0.0012067926406393288,5.581441480411483e-17
0.192,1566167395.011778,0.0014563484775012444,8.128523800909175e-17
0.192,1075407032.8961258,0.0017575106248547913,1.1837963258938763e-16
0.192,738426997.0755302,0.0021209508879201904,1.7240199762795581e-16
0.192,507040044.68982124,0.002559547922699536,2.510773866348411e-16
0.192,348158461.0851231,0.0030888435964774815,3.6565616948852902e-16
0.192,239062605.21052217,0.003727593720314938,5.32522805146501e-16
0.192,181221990.438651,0.004281332398719396,7.024880849144228e-16
0.192,164152061.77949667,0.004498432668969444,7.7553877528954e-16
0.192,112714823.65397298,0.005428675439323859,1.1294547120564318e-15
0.192,77395503.50491957,0.006551285568595509,1.6448796448589243e-15
0.192,53143533.11830301,0.0079060432109077,2.3955179549599005e-15
0.192,36490945.663350604,0.009540954763499945,3.4887089022941555e-15
0.192,25056465.72121135,0.01151395399326447,5.0807758473632116e-15
0.192,17204993.27591148,0.013894954943731374,7.399380063182064e-15
0.192,12598422.310715413,0.01623776739188724,1.0104938478299277e-14
0.192,11813788.79004146,0.016768329368110076,1.0776075667202419e-14
0.192,8111924.4570345925,0.020235896477251564,1.569372093159631e-14
0.192,5570043.588981869,0.02442053094548651,2.2855525643897166e-14
0.192,3824664.027609198,0.029470517025518096,3.3285608078066386e-14
0.192,2626201.168862833,0.03556480306223128,4.847544092273433e-14
0.192,1803278.0327864648,0.04291934260128776,7.059712756417607e-14
0.192,1238218.8142399567,0.0517947467923121,1.0281400696377492e-13
0.192,875833.3472118314,0.06158482110660267,1.4535439766798327e-13
0.192,850221.5578256538,0.0625055192527397,1.497330041916785e-13
0.192,583803.6945863966,0.07543120063354615,2.1806341668265173e-13
0.192,400868.1831507828,0.09102981779915217,3.175763580939102e-13
0.192,332176.5539278091,0.1,3.8324888857527873e-13
0.192,275255.73473631445,0.10985411419875583,4.625021118567662e-13
0.192,189004.10474610815,0.13257113655901082,6.735653755355167e-13
0.192,160538.73266257285,0.14384498882876628,7.929975765863132e-13
0.192,129779.53963350564,0.15998587196060574,9.80949904054613e-13
0.192,89113.08276046178,0.19306977288832497,1.4286178090944542e-12
0.192,77587.43440192784,0.20691380811147897,1.6408497029449068e-12
0.192,61189.53565537691,0.2329951810515372,2.0806046958388757e-12
0.192,60887.61282179333,0.23357214690901212,2.09092258386974e-12
0.192,42015.89935337448,0.2811768697974228,3.0301998253835873e-12
0.192,37497.75111615725,0.29763514416313175,3.3953770287304976e-12
0.192,28850.385240730422,0.3393221771895326,4.413345764427363e-12
0.192,19810.345744251827,0.4094915062380423,6.428223164448516e-12
0.192,18122.82284807705,0.42813323987193935,7.027135716312554e-12
0.192,13603.060436088439,0.49417133613238334,9.3639283177204e-12
0.192,9340.88108965544,0.5963623316594643,1.3642566290186206e-11
0.192,8759.2035996017,0.6158482110660264,1.4549974747699434e-11
0.192,6414.3019391944335,0.7196856730011514,1.9881225715608297e-11
0.192,4404.80398224488,0.868511373751352,2.8983571454200793e-11
0.192,4233.956832308301,0.8858667904100825,3.015757885041072e-11
0.192,4233.956832308295,0.8858667904100832,3.0157578850395566e-11
0.192,3025.0095488046095,1.0481131341546852,4.2275782954556736e-11
0.192,2077.589147060259,1.2648552168552958,6.170910029285437e-11
0.192,2047.008742797661,1.2742749857031335,6.263844375377652e-11
0.192,1426.1153027928453,1.5264179671752318,8.957704184215591e-11
0.192,988.6842121779048,1.8329807108324356,1.3060357752344595e-10
0.192,978.9073473314922,1.8420699693267144,1.3183809526267805e-10
0.192,672.405489173541,2.2229964825261934,1.9012559883193388e-10
0.192,477.94860979974493,2.636650898730358,2.6721374368868395e-10
0.192,461.6910411976583,2.6826957952797246,2.7667240896212674e-10
0.192,317.0704712681574,3.2374575428176433,4.0342203331659326e-10
0.192,294.1137160505769,3.359818286283788,4.3583809654173977e-10
0.192,230.92246088928877,3.79269019073225,5.508667771276766e-10
0.192,217.6282772849029,3.906939937054613,5.850010870548024e-10
0.192,149.26740010633074,4.714866363457389,8.534166628076569e-10
0.192,111.5101589799393,5.455594781168517,1.1459438372215163e-09
0.192,102.5419459356369,5.689866029018293,1.2500546246913248e-09
0.192,70.38030781511169,6.866488450042998,1.8110859249861263e-09
0.192,53.88624803953624,7.847599703514611,2.3700076271651227e-09
0.192,48.32547255309026,8.286427728546842,2.6391618053123768e-09
0.192,33.17934842455918,10.0,3.8381648017252926e-09
0.192,26.03625445252645,11.288378916846883,4.887420522867089e-09
0.192,20.433692465810662,12.742749857031322,6.234739929796099e-09
0.192,12.586132501544117,16.23776739188721,1.0140730501509024e-08
0.192,6.080442007731509,23.357214690901213,2.089682001375652e-08
0.192,2.938328757684597,33.59818286283781,4.319716230535605e-08
0.192,1.4202228070290903,48.32930238571752,8.952102070965918e-08
0.192,1.4202228070290903,48.32930238571752,8.952102070965918e-08
0.192,0.6864423948561554,69.51927961775606,1.8539645520711023e-07
0.192,0.3316788196605305,100.0,3.8261837474255577e-07
0.192,0.09872341880742241,183.29807108324374,1.2860659330689585e-06
0.192,0.006863521121560889,695.192796177562,1.8505293812918378e-05
0.192,0.00047712086956346674,2636.6508987303664,0.00026597795523186955
0.192,3.317348652194368e-05,10000.0,0.0038317608079491304
0.194,3.220031921462729e+17,1e-07,3.811696252240454e-25
0.194,2.2385429952626716e+16,3.792690190732254e-07,5.482934048218257e-24
0.194,1556218964240352.5,1.438449888287663e-06,7.88692586915104e-23
0.194,108187221321480.08,5.455594781168514e-06,1.1344947635407963e-21
0.194,7521097690116.094,2.06913808111479e-05,1.6319138658772303e-20
0.194,522861293351.7187,7.847599703514623e-05,2.347426318062167e-19
0.194,36348940453.89975,0.00029763514416313193,3.3766551249097745e-18
0.194,3220031921.5488605,0.001,3.811696251282644e-17
0.194,2526952155.3039994,0.0011288378916846883,4.8571491857669486e-17
0.194,2211031199.835516,0.0012067926406393288,5.551158031615964e-17
0.194,1518202019.6625516,0.0014563484775012444,8.084420546369661e-17
0.194,1042471663.3115182,0.0017575106248547913,1.1773733551352745e-16
0.194,715811963.5896065,0.0021209508879201904,1.7146658925975297e-16
0.194,491511458.06611425,0.002559547922699536,2.4971510608266583e-16
0.194,337495775.0145413,0.0030888435964774815,3.6367221428191545e-16
0.194,231741084.13464865,0.003727593720314938,5.296334750050496e-16
0.194,175671893.54565704,0.004281332398719396,6.986765674016746e-16
0.194,159124747.78820783,0.004498432668969444,7.713309037436594e-16
0.194,109262824.3075139,0.005428675439323859,1.1233265847510648e-15
0.194,75025192.1398496,0.006551285568595509,1.6359549560173953e-15
0.194,51515961.55630685,0.0079060432109077,2.3825204980157804e-15
0.194,35373375.5292708,0.009540954763499945,3.469780075793711e-15
0.194,24289087.478556607,0.01151395399326447,5.053208879984781e-15
0.194,16678073.891027613,0.013894954943731374,7.359232952789815e-15
0.194,12212583.570290035,0.01623776739188724,1.0050111712120072e-14
0.194,11451980.20210841,0.016768329368110076,1.0717607485312551e-14
0.194,7863489.0071132425,0.020235896477251564,1.5608570886413336e-14
0.194,5399455.673313163,0.02442053094548651,2.2731517510342288e-14
0.194,3707530.0313963033,0.029470517025518096,3.3105009031852695e-14
0.194,2545771.2446691934,0.03556480306223128,4.8212425796950815e-14
0.194,1748050.9172003586,0.04291934260128776,7.021408592426931e-14
0.194,1200297.178001807,0.0517947467923121,1.0225616492130672e-13
0.194,849010.1127150955,0.06158482110660267,1.4456574253750663e-13
0.194,824182.7088900553,0.0625055192527397,1.4892059188182061e-13
0.194,565924.1476807642,0.07543120063354615,2.1688026133891823e-13
0.194,388591.2113543925,0.09102981779915217,3.1585327143023086e-13
0.194,322003.329013998,0.1,3.8116947985374294e-13
0.194,266825.7643823116,0.10985411419875583,4.599926957728765e-13
0.194,183215.67309833915,0.13257113655901082,6.699107851161687e-13
0.194,155622.08027285803,0.14384498882876628,7.886949781285844e-13
0.194,125804.91696131317,0.15998587196060574,9.756275251862394e-13
0.194,86383.90923451708,0.19306977288832497,1.4208665006874927e-12
0.194,75211.24488088701,0.20691380811147897,1.6319468795193335e-12
0.194,59315.54746408124,0.2329951810515372,2.0693158762765315e-12
0.194,59022.87130593996,0.23357214690901212,2.079577782132368e-12
0.194,40729.12209920336,0.2811768697974228,3.0137587497986784e-12
0.194,36349.34646728772,0.29763514416313175,3.3769545966845994e-12
0.194,27966.8144261509,0.3393221771895326,4.389400098967462e-12
0.194,19203.634755746316,0.4094915062380423,6.393345298626585e-12
0.194,17567.793854308664,0.42813323987193935,6.989008306862689e-12
0.194,13186.45346152203,0.49417133613238334,9.313122079810388e-12
0.194,9054.807395177066,0.5963623316594643,1.356854527623519e-11
0.194,8490.94432779109,0.6158482110660264,1.4471030371628406e-11
0.194,6217.8574906592585,0.7196856730011514,1.9773355359345713e-11
0.194,4269.902292949129,0.868511373751352,2.882631413902066e-11
0.194,4104.287496641404,0.8858667904100825,2.9993951676656686e-11
0.194,4104.287496641397,0.8858667904100832,2.999395167664162e-11
0.194,2932.365350589989,1.0481131341546852,4.2046405559328646e-11
0.194,2013.9605785392844,1.2648552168552958,6.137428277564224e-11
0.194,1984.3167275407309,1.2742749857031335,6.229858386082489e-11
0.194,1382.439020029628,1.5264179671752318,8.909102012726357e-11
0.194,958.404464438339,1.8329807108324356,1.298949565038897e-10
0.194,948.9270429254834,1.8420699693267144,1.3112277607117567e-10
0.194,651.8123618053665,2.2229964825261934,1.890940268165054e-10
0.194,463.31093760635343,2.636650898730358,2.6576391146293097e-10
0.194,447.5512713235544,2.6826957952797246,2.751712564803991e-10
0.194,307.35984201672056,3.2374575428176433,4.01233170362139e-10
0.194,285.1061465454088,3.359818286283788,4.3347335246512803e-10
0.194,223.85024393832478,3.79269019073225,5.47877917368626e-10
0.194,210.96320276050108,3.906939937054613,5.818270234141959e-10
0.194,144.6959419242121,4.714866363457389,8.487862461133171e-10
0.194,108.0950446050742,5.455594781168517,1.1397262442146148e-09
0.194,99.40148411993201,5.689866029018293,1.2432721536484412e-09
0.194,68.22484167630269,6.866488450042998,1.801259444126999e-09
0.194,52.235927362696586,7.847599703514611,2.357148582620065e-09
0.194,46.84545767433831,8.286427728546842,2.6248424002492293e-09
0.194,32.16319933132208,10.0,3.817339918467134e-09
0.194,25.23886984238046,11.288378916846883,4.860902651154941e-09
0.194,19.807890995513944,12.742749857031322,6.200911853647672e-09
0.194,12.200669328661824,16.23776739188721,1.0085709537127443e-08
0.194,5.894222972055975,23.357214690901213,2.0783439307160076e-08
0.194,2.848339861491669,33.59818286283781,4.296278574557718e-08
0.194,1.3767271812349313,48.32930238571752,8.903530295085118e-08
0.194,1.3767271812349313,48.32930238571752,8.903530295085118e-08
0.194,0.6654194461617309,69.51927961775606,1.8439054229413974e-07
0.194,0.3215208660140567,100.0,3.805423870249731e-07
0.194,0.09569992673770106,183.29807108324374,1.2790880740394515e-06
0.194,0.006653319645943945,695.192796177562,1.8404888905047123e-05
0.194,0.00046250862616331606,2636.6508987303664,0.0002645348280726456
0.194,3.215751809419115e-05,10000.0,0.0038109706710944395
0.196,3.1224051112366675e+17,1e-07,3.790643581110935e-25
0.196,2.1706735400797204e+16,3.792690190732254e-07,5.4526508357838645e-24
0.196,1509036607916668.2,1.438449888287663e-06,7.843364985607782e-23
0.196,104907137899189.3,5.455594781168514e-06,1.1282287487341476e-21
0.196,7293068653512.289,2.06913808111479e-05,1.6229005175786034e-20
0.196,507008878995.0889,7.847599703514623e-05,2.3344610682089314e-19
0.196,35246892027.622215,0.00029763514416313193,3.358005262707154e-18
0.196,3122405111.3201575,0.001,3.7906435801584156e-17
0.196,2450338542.602847,0.0011288378916846883,4.830322293572993e-17
0.196,2143995863.3496957,0.0012067926406393288,5.5204980060803765e-17
0.196,1472172283.2892594,0.0014563484775012444,8.039768864868177e-17
0.196,1010865397.9941163,0.0017575106248547913,1.1708705142995834e-16
0.196,694109558.0136844,0.0021209508879201904,1.7051954902503753e-16
0.196,476609526.34276307,0.002559547922699536,2.483358854794131e-16
0.196,327263380.80753946,0.0030888435964774815,3.616635884577248e-16
0.196,224715022.46995214,0.003727593720314938,5.267082158472898e-16
0.196,170345770.37929484,0.004281332398719396,6.948176534100987e-16
0.196,154300310.66038397,0.004498432668969444,7.670707070296625e-16
0.196,105950130.12506576,0.005428675439323859,1.1171222537669501e-15
0.196,72750534.50478575,0.006551285568595509,1.62691928806471e-15
0.196,49954070.5175746,0.0079060432109077,2.36936141681287e-15
0.196,34300904.85066442,0.009540954763499945,3.450615868051684e-15
0.196,23552676.724948205,0.01151395399326447,5.0252991154969745e-15
0.196,16172418.296765499,0.013894954943731374,7.318586610356435e-15
0.196,11842315.32209821,0.01623776739188724,9.99460317138422e-15
0.196,11104772.371481916,0.016768329368110076,1.0658412247614656e-14
0.196,7625079.150368858,0.020235896477251564,1.5522361994642306e-14
0.196,5235751.81965681,0.02442053094548651,2.2605967327234484e-14
0.196,3595122.9684510296,0.029470517025518096,3.292216422424829e-14
0.196,2468587.063783497,0.03556480306223128,4.7946140060236366e-14
0.196,1695052.4875491739,0.04291934260128776,6.982628113558644e-14
0.196,1163905.8664309736,0.0517947467923121,1.0169138607519884e-13
0.196,823269.327750043,0.06158482110660267,1.4376728042698354e-13
0.196,799194.6556680655,0.0625055192527397,1.480980771697791e-13
0.196,548766.1284923069,0.07543120063354615,2.1568239337822527e-13
0.196,376809.67579382344,0.09102981779915217,3.141087580670019e-13
0.196,312240.64379461453,0.1,3.7906421354369697e-13
0.196,258735.98482082723,0.10985411419875583,4.574520749297559e-13
0.196,177660.833154139,0.13257113655901082,6.662107496170445e-13
0.196,150903.83900242447,0.14384498882876628,7.843388765671645e-13
0.196,121990.68987209343,0.15998587196060574,9.702389621755904e-13
0.196,83764.87128711665,0.19306977288832497,1.4130188042346757e-12
0.196,72930.94629581932,0.20691380811147897,1.6229333488805346e-12
0.196,57517.18391210747,0.2329951810515372,2.0578866794771445e-12
0.196,57233.38128051585,0.23357214690901212,2.0680919070158097e-12
0.196,39494.272630522784,0.2811768697974228,2.9971132283235804e-12
0.196,35247.285587423044,0.29763514416313175,3.3583030804465123e-12
0.196,27118.90002984088,0.3393221771895326,4.365156667533196e-12
0.196,18621.407525528077,0.4094915062380423,6.358033724177199e-12
0.196,17035.16299511896,0.42813323987193935,6.9504067804899176e-12
0.196,12786.658608912147,0.49417133613238334,9.261684062885492e-12
0.196,8780.278158446466,0.5963623316594643,1.349360380595443e-11
0.196,8233.51061342528,0.6158482110660264,1.4391104316885694e-11
0.196,6029.340514803992,0.7196856730011514,1.9664143627885545e-11
0.196,4140.444519519979,0.868511373751352,2.8667101318458613e-11
0.196,3979.85092526877,0.8858667904100825,2.982828978789728e-11
0.196,3979.850925268764,0.8858667904100832,2.982828978788229e-11
0.196,2843.459767423025,1.0481131341546852,4.181417584063094e-11
0.196,1952.8996992384536,1.2648552168552958,6.103530177989103e-11
0.196,1924.1546068942275,1.2742749857031335,6.19544977870498e-11
0.196,1340.5252780114592,1.5264179671752318,8.859895469937693e-11
0.196,929.3466194136525,1.8329807108324356,1.291775237338855e-10
0.196,920.1565588360287,1.8420699693267144,1.303985618370028e-10
0.196,632.0502621485352,2.2229964825261934,1.8804962713308776e-10
0.196,449.2639639465241,2.636650898730358,2.6429605047510043e-10
0.196,433.98210707546036,2.6826957952797246,2.736514370657296e-10
0.196,298.04108067426677,3.2374575428176433,3.9901708874836323e-10
0.196,276.4620713903249,3.359818286283788,4.3107920263550975e-10
0.196,217.06342617807977,3.79269019073225,5.448518909357203e-10
0.196,204.56709678517032,3.906939937054613,5.786134900769039e-10
0.196,140.30896420868714,4.714866363457389,8.44098249873276e-10
0.196,104.81774584040711,5.455594781168517,1.1334313350168978e-09
0.196,96.38775365239017,5.689866029018293,1.236405342118046e-09
0.196,66.15635891704699,6.866488450042998,1.7913107703118033e-09
0.196,50.652204850855775,7.847599703514611,2.344129634983788e-09
0.196,45.42516846690188,8.286427728546842,2.610344932412756e-09
0.196,31.188056807030176,10.0,3.7962560763729915e-09
0.196,24.47366363112332,11.288378916846883,4.834055027909197e-09
